Time,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
156,-2.916259765625,-1.824951171875,-4.94921875,505.0,-503.0,280.0,-17.624345779418945,28.935993194580078,0.0,82.77863311767578,-74.50666809082031,46.477081298828125,-17.023517608642578,28.362159729003906,0.0
161,-2.918212890625,-1.82958984375,-4.95361328125,491.0,-481.0,304.0,-17.652591705322266,28.9259033203125,0.0,82.81611633300781,-74.54338836669922,46.50028610229492,-17.007164001464844,28.34447479248047,0.0
166,-2.9130859375,-1.822265625,-4.9560546875,515.0,-490.0,295.0,-17.587711334228516,28.884380340576172,0.0,82.85543060302734,-74.58079528808594,46.522804260253906,-16.986921310424805,28.324831008911133,0.0
171,-2.919189453125,-1.82421875,-4.94921875,494.0,-491.0,294.0,-17.61343002319336,28.961524963378906,0.0,82.89314270019531,-74.61827850341797,46.54524612426758,-16.969064712524414,28.3075008392334,0.0
176,-2.916259765625,-1.826904296875,-4.94970703125,498.0,-481.0,314.0,-17.640827178955078,28.930776596069336,0.0,82.93115997314453,-74.65499877929688,46.5692138671875,-16.951677322387695,28.28996467590332,0.0
181,-2.916259765625,-1.82373046875,-4.95166015625,506.0,-487.0,288.0,-17.607236862182617,28.927400588989258,0.0,82.96978759765625,-74.69217681884766,46.5911979675293,-16.93268585205078,28.271869659423828,0.0
186,-2.914794921875,-1.8203125,-4.95263671875,505.0,-480.0,303.0,-17.57598876953125,28.916427612304688,0.0,83.00833892822266,-74.72882080078125,46.61432647705078,-16.912919998168945,28.25399398803711,0.0
192,-2.917724609375,-1.828369140625,-4.9560546875,498.0,-484.0,298.0,-17.63620376586914,28.91326904296875,0.0,83.04635620117188,-74.7657699584961,46.6370735168457,-16.895347595214844,28.235742568969727,0.0
197,-2.917724609375,-1.822265625,-4.95947265625,536.0,-487.0,297.0,-17.5725154876709,28.908226013183594,0.0,83.095458984375,-74.81037902832031,46.66427993774414,-16.865283966064453,28.20992660522461,0.0
202,-2.916259765625,-1.820068359375,-4.9541015625,495.0,-484.0,306.0,-17.568023681640625,28.922679901123047,0.0,83.13324737548828,-74.84732818603516,46.68763732910156,-16.84644317626953,28.19215965270996,0.0
207,-2.91455078125,-1.830810546875,-4.951904296875,473.0,-501.0,309.0,-17.673240661621094,28.9008731842041,0.0,83.16935729980469,-74.88557434082031,46.71122360229492,-16.831899642944336,28.17258071899414,0.0
212,-2.916015625,-1.8271484375,-4.948974609375,509.0,-488.0,315.0,-17.645212173461914,28.931516647338867,0.0,83.20821380615234,-74.9228286743164,46.735267639160156,-16.81385612487793,28.15477180480957,0.0
217,-2.913818359375,-1.8212890625,-4.947509765625,519.0,-465.0,283.0,-17.598957061767578,28.928874969482422,0.0,83.24783325195312,-74.95832824707031,46.75687026977539,-16.793933868408203,28.13861083984375,0.0
222,-2.917236328125,-1.8232421875,-4.94873046875,505.0,-472.0,260.0,-17.608644485473633,28.948942184448242,0.0,83.28638458251953,-74.9943618774414,46.77671813964844,-16.77532196044922,28.122356414794922,0.0
227,-2.917724609375,-1.826904296875,-4.958984375,526.0,-492.0,297.0,-17.615694046020508,28.902978897094727,0.0,83.3265380859375,-75.03192138671875,46.79938888549805,-16.75531005859375,28.103515625,0.0
232,-2.917236328125,-1.82373046875,-4.9453125,509.0,-483.0,300.0,-17.62154197692871,28.962928771972656,0.0,83.36539459228516,-75.06879425048828,46.822288513183594,-16.73673439025879,28.086727142333984,0.0
237,-2.917724609375,-1.819091796875,-4.951904296875,497.0,-472.0,308.0,-17.56247329711914,28.945892333984375,0.0,83.40333557128906,-75.10482788085938,46.84579849243164,-16.71776008605957,28.070354461669922,0.0
242,-2.914794921875,-1.82568359375,-4.9521484375,502.0,-495.0,302.0,-17.6258544921875,28.91000747680664,0.0,83.44165802001953,-75.14261627197266,46.86885070800781,-16.699813842773438,28.05145835876465,0.0
247,-2.91455078125,-1.82470703125,-4.948486328125,496.0,-473.0,306.0,-17.626447677612305,28.925321578979492,0.0,83.47952270507812,-75.17872619628906,46.892208099365234,-16.68231773376465,28.034568786621094,0.0
252,-2.915771484375,-1.819580078125,-4.954833984375,507.0,-472.0,262.0,-17.5625,28.916234970092773,0.0,83.51822662353516,-75.21475982666016,46.912208557128906,-16.66265869140625,28.01755714416504,0.0
257,-2.91748046875,-1.82177734375,-4.953369140625,515.0,-496.0,299.0,-17.58353614807129,28.93328094482422,0.0,83.55754089355469,-75.25262451171875,46.93503189086914,-16.642881393432617,27.999095916748047,0.0
262,-2.9169921875,-1.8271484375,-4.960693359375,516.0,-502.0,313.0,-17.61473846435547,28.88915252685547,0.0,83.59693145751953,-75.29094696044922,46.95892333984375,-16.623699188232422,27.979326248168945,0.0
267,-2.9169921875,-1.822265625,-4.95849609375,494.0,-486.0,308.0,-17.575992584228516,28.90634536743164,0.0,83.6346435546875,-75.32804870605469,46.9824333190918,-16.605426788330078,27.96115493774414,0.0
272,-2.9130859375,-1.8251953125,-4.946533203125,494.0,-489.0,321.0,-17.637861251831055,28.920778274536133,0.0,83.67235565185547,-75.3653793334961,47.00693893432617,-16.588367462158203,27.943065643310547,0.0
277,-2.91552734375,-1.8251953125,-4.9501953125,514.0,-486.0,308.0,-17.625205993652344,28.9252986907959,0.0,83.71159362792969,-75.40248107910156,47.03044891357422,-16.569549560546875,27.925308227539062,0.0
282,-2.916748046875,-1.8203125,-4.949462890625,508.0,-505.0,304.0,-17.580995559692383,28.946374893188477,0.0,83.75037384033203,-75.44103240966797,47.053653717041016,-16.550373077392578,27.906536102294922,0.0
287,-2.917236328125,-1.8193359375,-4.948974609375,516.0,-496.0,297.0,-17.57263946533203,28.954097747802734,0.0,83.78976440429688,-75.47889709472656,47.076324462890625,-16.53048324584961,27.888607025146484,0.0
292,-2.917236328125,-1.829345703125,-4.947998046875,494.0,-510.0,311.0,-17.665752410888672,28.942380905151367,0.0,83.82747650146484,-75.51782989501953,47.10006332397461,-16.51397705078125,27.869428634643555,0.0
297,-2.915283203125,-1.82421875,-4.951416015625,483.0,-486.0,315.0,-17.613689422607422,28.919553756713867,0.0,83.86434936523438,-75.554931640625,47.124107360839844,-16.497337341308594,27.851680755615234,0.0
302,-2.91552734375,-1.82373046875,-4.95703125,486.0,-485.0,297.0,-17.595006942749023,28.89815902709961,0.0,83.90145111083984,-75.59195709228516,47.14677810668945,-16.480131149291992,27.83365249633789,0.0
307,-2.916259765625,-1.824462890625,-4.953857421875,516.0,-480.0,303.0,-17.608427047729492,28.916763305664062,0.0,83.94084167480469,-75.62860107421875,47.16990661621094,-16.46091079711914,27.81635093688965,0.0
312,-2.916748046875,-1.82177734375,-4.953857421875,501.0,-486.0,302.0,-17.58339500427246,28.925085067749023,0.0,83.97908782958984,-75.66570281982422,47.19295883178711,-16.442424774169922,27.798755645751953,0.0
317,-2.9150390625,-1.8212890625,-4.95361328125,499.0,-476.0,285.0,-17.58206558227539,28.91269874572754,0.0,84.01718139648438,-75.70204162597656,47.21471405029297,-16.424095153808594,27.781721115112305,0.0
322,-2.91748046875,-1.82568359375,-4.951904296875,503.0,-506.0,291.0,-17.622539520263672,28.933395385742188,0.0,84.05558013916016,-75.74066925048828,47.2369270324707,-16.40616226196289,27.762788772583008,0.0
328,-2.914794921875,-1.824951171875,-4.955810546875,516.0,-494.0,305.0,-17.610145568847656,28.8953914642334,0.0,84.094970703125,-75.77838134765625,47.26020812988281,-16.38706398010254,27.744176864624023,0.0
333,-2.91796875,-1.822265625,-4.95166015625,505.0,-504.0,297.0,-17.591474533081055,28.943939208984375,0.0,84.14122772216797,-75.82454681396484,47.28741455078125,-16.360965728759766,27.718093872070312,0.0
338,-2.913330078125,-1.82470703125,-4.957763671875,501.0,-460.0,285.0,-17.6052303314209,28.875185012817383,0.0,84.17947387695312,-75.85966491699219,47.30916976928711,-16.343122482299805,27.70194435119629,0.0
343,-2.9189453125,-1.83203125,-4.9501953125,495.0,-490.0,313.0,-17.68210220336914,28.94283103942871,0.0,84.2172622680664,-75.8970718383789,47.33306121826172,-16.32695198059082,27.684608459472656,0.0
348,-2.916259765625,-1.82421875,-4.957763671875,510.0,-497.0,295.0,-17.596548080444336,28.900318145751953,0.0,84.25619506835938,-75.93501281738281,47.3555793762207,-16.308303833007812,27.666101455688477,0.0
353,-2.917236328125,-1.824951171875,-4.954345703125,497.0,-483.0,293.0,-17.61021614074707,28.9220027923584,0.0,84.29413604736328,-75.97188568115234,47.37794494628906,-16.290874481201172,27.649019241333008,0.0
358,-2.921630859375,-1.828857421875,-4.9541015625,496.0,-479.0,302.0,-17.639759063720703,28.953365325927734,0.0,84.33200073242188,-76.00845336914062,47.400997161865234,-16.27397918701172,27.632728576660156,0.0
363,-2.914306640625,-1.819091796875,-4.9443359375,496.0,-514.0,298.0,-17.586179733276367,28.950145721435547,0.0,84.36986541748047,-76.04769134521484,47.423744201660156,-16.256282806396484,27.613758087158203,0.0
368,-2.91162109375,-1.82080078125,-4.9443359375,502.0,-481.0,316.0,-17.605606079101562,28.925060272216797,0.0,84.40818786621094,-76.08441162109375,47.4478645324707,-16.238445281982422,27.59693717956543,0.0
373,-2.916259765625,-1.825927734375,-4.954833984375,529.0,-471.0,289.0,-17.61927032470703,28.910228729248047,0.0,84.44857025146484,-76.12036895751953,47.46992492675781,-16.21879768371582,27.58066749572754,0.0
378,-2.919189453125,-1.822265625,-4.948974609375,511.0,-491.0,304.0,-17.59634017944336,28.965686798095703,0.0,84.48757934570312,-76.15785217285156,47.49312973022461,-16.20022201538086,27.563703536987305,0.0
383,-2.915283203125,-1.822265625,-4.954345703125,500.0,-478.0,320.0,-17.588743209838867,28.910022735595703,0.0,84.52574920654297,-76.19434356689453,47.51755905151367,-16.18239974975586,27.546934127807617,0.0
388,-2.919921875,-1.826171875,-4.9521484375,501.0,-478.0,308.0,-17.62278938293457,28.951860427856445,0.0,84.56399536132812,-76.2308349609375,47.54106903076172,-16.165010452270508,27.530773162841797,0.0
393,-2.91552734375,-1.82861328125,-4.955078125,503.0,-482.0,320.0,-17.64404296875,28.898822784423828,0.0,84.6023941040039,-76.26763153076172,47.56549835205078,-16.147783279418945,27.51357650756836,0.0
398,-2.91748046875,-1.823486328125,-4.953369140625,495.0,-482.0,292.0,-17.599014282226562,28.93056869506836,0.0,84.64018249511719,-76.30442810058594,47.58778762817383,-16.13054847717285,27.49684715270996,0.0
403,-2.917724609375,-1.823486328125,-4.949462890625,502.0,-493.0,296.0,-17.60832977294922,28.949453353881836,0.0,84.67850494384766,-76.3420639038086,47.610382080078125,-16.112934112548828,27.47956657409668,0.0
408,-2.91650390625,-1.826416015625,-4.947021484375,486.0,-498.0,315.0,-17.642711639404297,28.945173263549805,0.0,84.71560668945312,-76.38008117675781,47.63442611694336,-16.097013473510742,27.461875915527344,0.0
413,-2.921142578125,-1.825927734375,-4.951416015625,507.0,-485.0,309.0,-17.620609283447266,28.96555519104004,0.0,84.75431060791016,-76.41710662841797,47.65801239013672,-16.079214096069336,27.445466995239258,0.0
418,-2.9140625,-1.822021484375,-4.950927734375,482.0,-471.0,300.0,-17.596771240234375,28.91499137878418,0.0,84.79110717773438,-76.45306396484375,47.680912017822266,-16.06300926208496,27.429454803466797,0.0
423,-2.918212890625,-1.82177734375,-4.957763671875,509.0,-486.0,314.0,-17.57160758972168,28.920419692993164,0.0,84.82996368408203,-76.49016571044922,47.70487976074219,-16.044450759887695,27.412397384643555,0.0
428,-2.916748046875,-1.822509765625,-4.94970703125,500.0,-499.0,314.0,-17.60030174255371,28.941829681396484,0.0,84.86813354492188,-76.52825927734375,47.72884750366211,-16.026988983154297,27.39466667175293,0.0
433,-2.912353515625,-1.824462890625,-4.95654296875,496.0,-462.0,324.0,-17.607467651367188,28.872705459594727,0.0,84.90599822998047,-76.56352996826172,47.75358200073242,-16.00994873046875,27.378870010375977,0.0
438,-2.91748046875,-1.826416015625,-4.94970703125,501.0,-497.0,306.0,-17.634618759155273,28.941707611083984,0.0,84.94424438476562,-76.60147094726562,47.776939392089844,-15.992900848388672,27.36133575439453,0.0
443,-2.915283203125,-1.824462890625,-4.954345703125,504.0,-513.0,308.0,-17.608642578125,28.906538009643555,0.0,84.98271942138672,-76.64063262939453,47.80044937133789,-15.975319862365723,27.342185974121094,0.0
448,-2.919677734375,-1.82666015625,-4.954833984375,499.0,-490.0,294.0,-17.620914459228516,28.937475204467773,0.0,85.02081298828125,-76.67803955078125,47.82289123535156,-15.95829963684082,27.325214385986328,0.0
453,-2.9169921875,-1.822509765625,-4.95361328125,492.0,-466.0,304.0,-17.59027671813965,28.927005767822266,0.0,85.0583724975586,-76.71361541748047,47.84609603881836,-15.941451072692871,27.309951782226562,0.0
458,-2.91796875,-1.822021484375,-4.953125,480.0,-489.0,300.0,-17.58563995361328,28.938007354736328,0.0,85.09501647949219,-76.75094604492188,47.868995666503906,-15.92547607421875,27.29309844970703,0.0
464,-2.917724609375,-1.8251953125,-4.953125,509.0,-477.0,284.0,-17.614736557006836,28.930936813354492,0.0,85.13387298583984,-76.78736114501953,47.89067459106445,-15.907686233520508,27.277095794677734,0.0
469,-2.9169921875,-1.82177734375,-4.9443359375,521.0,-471.0,301.0,-17.606613159179688,28.968229293823242,0.0,85.18159484863281,-76.83050537109375,47.91824722290039,-15.881104469299316,27.254945755004883,0.0
474,-2.916015625,-1.827880859375,-4.953857421875,495.0,-483.0,307.0,-17.639728546142578,28.909303665161133,0.0,85.2193832397461,-76.86737823486328,47.941680908203125,-15.86488151550293,27.238374710083008,0.0
479,-2.9169921875,-1.826904296875,-4.953125,496.0,-481.0,306.0,-17.63127899169922,28.922130584716797,0.0,85.25724792480469,-76.90409851074219,47.96503829956055,-15.84849739074707,27.222137451171875,0.0
484,-2.915771484375,-1.817138671875,-4.959228515625,489.0,-497.0,298.0,-17.529539108276367,28.901147842407227,0.0,85.2945785522461,-76.9420394897461,47.98778533935547,-15.831459999084473,27.204471588134766,0.0
489,-2.915283203125,-1.82421875,-4.948486328125,521.0,-483.0,299.0,-17.620952606201172,28.932193756103516,0.0,85.3343505859375,-76.97891235351562,48.0106086730957,-15.813116073608398,27.188270568847656,0.0
494,-2.918701171875,-1.82373046875,-4.94921875,505.0,-484.0,307.0,-17.60972023010254,28.958240509033203,0.0,85.3729019165039,-77.01586151123047,48.03404235839844,-15.795893669128418,27.172321319580078,0.0
499,-2.9169921875,-1.824951171875,-4.94775390625,498.0,-480.0,281.0,-17.626907348632812,28.948408126831055,0.0,85.41091918945312,-77.05250549316406,48.05549240112305,-15.779430389404297,27.15658187866211,0.0
504,-2.916259765625,-1.826416015625,-4.9541015625,506.0,-476.0,309.0,-17.625505447387695,28.912609100341797,0.0,85.44954681396484,-77.0888442993164,48.079078674316406,-15.762372016906738,27.140756607055664,0.0
509,-2.91552734375,-1.830322265625,-4.944580078125,499.0,-507.0,335.0,-17.68560218811035,28.94135284423828,0.0,85.48764038085938,-77.12754821777344,48.104652404785156,-15.74655532836914,27.122943878173828,0.0
514,-2.916259765625,-1.82421875,-4.956298828125,511.0,-481.0,305.0,-17.600173950195312,28.90662956237793,0.0,85.52664947509766,-77.16426849365234,48.127933502197266,-15.728883743286133,27.106746673583984,0.0
519,-2.91650390625,-1.824462890625,-4.94775390625,496.0,-472.0,299.0,-17.623197555541992,28.94512367248535,0.0,85.56451416015625,-77.20030212402344,48.1507568359375,-15.71264362335205,27.091693878173828,0.0
524,-2.915283203125,-1.828125,-4.956298828125,489.0,-471.0,307.0,-17.636951446533203,28.89231300354004,0.0,85.60184478759766,-77.23625946044922,48.174190521240234,-15.697111129760742,27.07614517211914,0.0
529,-2.914306640625,-1.82373046875,-4.951904296875,483.0,-504.0,299.0,-17.609481811523438,28.910099029541016,0.0,85.63871765136719,-77.27473449707031,48.19701385498047,-15.681744575500488,27.05832862854004,0.0
534,-2.9150390625,-1.821044921875,-4.952392578125,500.0,-495.0,301.0,-17.582874298095703,28.918350219726562,0.0,85.67688751220703,-77.3125228881836,48.21998977661133,-15.66482162475586,27.041332244873047,0.0
539,-2.91845703125,-1.826904296875,-4.956298828125,482.0,-466.0,290.0,-17.62127685546875,28.920631408691406,0.0,85.71368408203125,-77.34809875488281,48.24212646484375,-15.649714469909668,27.026594161987305,0.0
544,-2.917236328125,-1.824951171875,-4.954345703125,503.0,-506.0,308.0,-17.61021614074707,28.9220027923584,0.0,85.75208282470703,-77.38672637939453,48.2656364440918,-15.632918357849121,27.008867263793945,0.0
549,-2.919189453125,-1.82275390625,-4.95166015625,466.0,-468.0,305.0,-17.594118118286133,28.95331382751465,0.0,85.78765869140625,-77.42245483398438,48.288917541503906,-15.618780136108398,26.99439811706543,0.0
554,-2.917724609375,-1.82470703125,-4.9501953125,509.0,-492.0,302.0,-17.617572784423828,28.944351196289062,0.0,85.8265151977539,-77.46001434326172,48.31196975708008,-15.601654052734375,26.97803497314453,0.0
559,-2.921875,-1.82421875,-4.950439453125,503.0,-498.0,321.0,-17.60648536682129,28.97857666015625,0.0,85.86491394042969,-77.49803161621094,48.33647537231445,-15.584904670715332,26.96161651611328,0.0
564,-2.91796875,-1.825439453125,-4.9501953125,512.0,-506.0,325.0,-17.623849868774414,28.945215225219727,0.0,85.90399932861328,-77.53665924072266,48.36128616333008,-15.567695617675781,26.944278717041016,0.0
569,-2.9150390625,-1.81884765625,-4.95166015625,522.0,-468.0,321.0,-17.564773559570312,28.92499542236328,0.0,85.94384765625,-77.5723876953125,48.38579177856445,-15.549156188964844,26.92964744567871,0.0
574,-2.91943359375,-1.82958984375,-4.94970703125,497.0,-498.0,302.0,-17.660499572753906,28.952890396118164,0.0,85.9817886352539,-77.61040496826172,48.408843994140625,-15.533561706542969,26.913061141967773,0.0
579,-2.913818359375,-1.8251953125,-4.94921875,514.0,-478.0,296.0,-17.630125045776367,28.9152889251709,0.0,86.02102661132812,-77.64689636230469,48.43143844604492,-15.516393661499023,26.89763641357422,0.0
584,-2.914306640625,-1.82177734375,-4.9521484375,483.0,-486.0,315.0,-17.5911808013916,28.912145614624023,0.0,86.05789947509766,-77.68399810791016,48.455482482910156,-15.501212120056152,26.881607055664062,0.0
589,-2.91748046875,-1.827392578125,-4.95751953125,510.0,-484.0,269.0,-17.624094009399414,28.90648078918457,0.0,86.09683227539062,-77.720947265625,48.476016998291016,-15.484353065490723,26.865711212158203,0.0
594,-2.918701171875,-1.8271484375,-4.948974609375,491.0,-484.0,303.0,-17.641284942626953,28.9538516998291,0.0,86.13431549072266,-77.75789642333984,48.4991455078125,-15.469144821166992,26.85033416748047,0.0
599,-2.91748046875,-1.823486328125,-4.945068359375,502.0,-488.0,298.0,-17.619577407836914,28.96640396118164,0.0,86.17263793945312,-77.79515075683594,48.52189254760742,-15.452912330627441,26.83481216430664,0.0
605,-2.91650390625,-1.821533203125,-4.951904296875,506.0,-504.0,314.0,-17.58637046813965,28.931867599487305,0.0,86.21898651123047,-77.84131622314453,48.550655364990234,-15.428475379943848,26.810192108154297,0.0
610,-2.914306640625,-1.826171875,-4.957763671875,509.0,-509.0,312.0,-17.617067337036133,28.880983352661133,0.0,86.25784301757812,-77.88017272949219,48.57447052001953,-15.41188907623291,26.79242706298828,0.0
615,-2.915283203125,-1.8232421875,-4.950927734375,514.0,-491.0,283.0,-17.60605239868164,28.9232120513916,0.0,86.29708099365234,-77.91765594482422,48.596073150634766,-15.394855499267578,26.77650260925293,0.0
620,-2.916259765625,-1.824951171875,-4.951416015625,483.0,-492.0,315.0,-17.618898391723633,28.926513671875,0.0,86.33395385742188,-77.95521545410156,48.6201171875,-15.380339622497559,26.760574340820312,0.0
625,-2.919677734375,-1.82666015625,-4.949951171875,497.0,-474.0,306.0,-17.633012771606445,28.958534240722656,0.0,86.37189483642578,-77.99140167236328,48.64347457885742,-15.3649263381958,26.746362686157227,0.0
630,-2.916015625,-1.823974609375,-4.95556640625,489.0,-494.0,282.0,-17.60013198852539,28.90814208984375,0.0,86.40922546386719,-78.02911376953125,48.665000915527344,-15.349828720092773,26.730167388916016,0.0
635,-2.916015625,-1.821044921875,-4.94921875,496.0,-471.0,302.0,-17.589305877685547,28.94017219543457,0.0,86.44709014892578,-78.06507110595703,48.688053131103516,-15.334126472473145,26.716068267822266,0.0
640,-2.918212890625,-1.825927734375,-4.95263671875,502.0,-475.0,315.0,-17.621864318847656,28.935937881469727,0.0,86.48541259765625,-78.10133361816406,48.71209716796875,-15.318323135375977,26.701650619506836,0.0
645,-2.917724609375,-1.825439453125,-4.94482421875,506.0,-486.0,296.0,-17.637527465820312,28.96637535095215,0.0,86.52404022216797,-78.13843536376953,48.73469161987305,-15.302406311035156,26.68671989440918,0.0
650,-2.91943359375,-1.82470703125,-4.953125,493.0,-496.0,274.0,-17.60782241821289,28.945919036865234,0.0,86.56167602539062,-78.17630004882812,48.75560760498047,-15.287225723266602,26.670869827270508,0.0
655,-2.915771484375,-1.828857421875,-4.95263671875,492.0,-487.0,313.0,-17.651954650878906,28.910978317260742,0.0,86.59923553466797,-78.2134780883789,48.77949905395508,-15.272575378417969,26.65540885925293,0.0
