Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
131,-23.184375762939453,24.02806282043457,0.0,100.23686218261719,-97.96331024169922,69.70561981201172,-22.71139907836914,23.590238571166992,0.0
136,-23.23353385925293,24.062776565551758,0.0,100.2748794555664,-97.99980163574219,69.72966766357422,-22.694347381591797,23.572799682617188,0.0
141,-23.167463302612305,24.05632972717285,0.0,100.31205749511719,-98.03690338134766,69.7566146850586,-22.675601959228516,23.554502487182617,0.0
146,-23.209991455078125,24.066511154174805,0.0,100.34793853759766,-98.07369995117188,69.78096771240234,-22.659626007080078,23.536861419677734,0.0
151,-23.2103271484375,24.079967498779297,0.0,100.38519287109375,-98.11080169677734,69.80516815185547,-22.64222526550293,23.519351959228516,0.0
156,-23.177959442138672,24.041549682617188,0.0,100.4233627319336,-98.14820861816406,69.83089447021484,-22.622825622558594,23.500247955322266,0.0
161,-23.184661865234375,24.03904151916504,0.0,100.46084594726562,-98.18538665771484,69.8552474975586,-22.604347229003906,23.481334686279297,0.0
166,-23.217187881469727,24.080373764038086,0.0,100.49832916259766,-98.2230224609375,69.88028717041016,-22.58687973022461,23.463294982910156,0.0
171,-23.1837158203125,24.086864471435547,0.0,100.53550720214844,-98.26012420654297,69.90784454345703,-22.568660736083984,23.445947647094727,0.0
176,-23.186262130737305,24.091487884521484,0.0,100.5713882446289,-98.29684448242188,69.93250274658203,-22.551782608032227,23.42906379699707,0.0
181,-23.197843551635742,24.073850631713867,0.0,100.60848999023438,-98.33470916748047,69.9570083618164,-22.534011840820312,23.41051483154297,0.0
186,-23.183406829833984,24.109888076782227,0.0,100.64551544189453,-98.37165832519531,69.98441314697266,-22.51590347290039,23.393857955932617,0.0
191,-23.19571304321289,24.098997116088867,0.0,100.68170166015625,-98.4076156616211,70.00800323486328,-22.498952865600586,23.377809524536133,0.0
196,-23.194869995117188,24.07029914855957,0.0,100.7193374633789,-98.44456481933594,70.03418731689453,-22.48053741455078,23.359973907470703,0.0
201,-23.152851104736328,24.07671546936035,0.0,100.75735473632812,-98.4822769165039,70.0599136352539,-22.4606876373291,23.341556549072266,0.0
206,-23.186729431152344,24.053255081176758,0.0,100.79460906982422,-98.51991271972656,70.08533477783203,-22.442501068115234,23.32263946533203,0.0
211,-23.200071334838867,24.03885269165039,0.0,100.83209228515625,-98.55762481689453,70.10991668701172,-22.424427032470703,23.303333282470703,0.0
216,-23.184345245361328,24.053564071655273,0.0,100.8690414428711,-98.59449768066406,70.13358306884766,-22.40650177001953,23.28525161743164,0.0
221,-23.21042251586914,24.077497482299805,0.0,100.90560913085938,-98.63152313232422,70.15885162353516,-22.389568328857422,23.267597198486328,0.0
226,-23.15642547607422,24.03778839111328,0.0,100.94263458251953,-98.66954040527344,70.18343353271484,-22.370927810668945,23.248062133789062,0.0
231,-23.185680389404297,24.084049224853516,0.0,100.98057556152344,-98.70694732666016,70.20709991455078,-22.352087020874023,23.2302188873291,0.0
236,-23.192157745361328,24.041282653808594,0.0,101.0188217163086,-98.74443054199219,70.23259735107422,-22.33312225341797,23.211362838745117,0.0
241,-23.207475662231445,24.063669204711914,0.0,101.05638122558594,-98.78206634521484,70.25870513916016,-22.315189361572266,23.192880630493164,0.0
246,-23.181011199951172,24.10526466369629,0.0,101.0940933227539,-98.82008361816406,70.2829818725586,-22.296552658081055,23.174928665161133,0.0
251,-23.23063087463379,24.12017822265625,0.0,101.13088989257812,-98.8570327758789,70.30779266357422,-22.279870986938477,23.158329010009766,0.0
256,-23.17344093322754,24.082189559936523,0.0,101.16692352294922,-98.89657592773438,70.3317642211914,-22.26274871826172,23.138381958007812,0.0
262,-23.19486427307129,24.046588897705078,0.0,101.21208190917969,-98.94145965576172,70.36217498779297,-22.23712921142578,23.112552642822266,0.0
267,-23.19011116027832,24.08230972290039,0.0,101.24903106689453,-98.97901916503906,70.38729095458984,-22.219629287719727,23.094783782958984,0.0
272,-23.213245391845703,24.088850021362305,0.0,101.28521728515625,-99.01619720458984,70.4122543334961,-22.203332901000977,23.0775203704834,0.0
277,-23.18724250793457,24.115942001342773,0.0,101.32300567626953,-99.05421447753906,70.43675994873047,-22.18494415283203,23.0599422454834,0.0
282,-23.20711326599121,24.099430084228516,0.0,101.3582763671875,-99.09215545654297,70.46317291259766,-22.16942596435547,23.042125701904297,0.0
287,-23.226696014404297,24.073740005493164,0.0,101.3949966430664,-99.12887573242188,70.48844146728516,-22.15281105041504,23.025039672851562,0.0
292,-23.165382385253906,24.060901641845703,0.0,101.43255615234375,-99.16483306884766,70.51287078857422,-22.134246826171875,23.008472442626953,0.0
297,-23.155502319335938,24.098339080810547,0.0,101.4708023071289,-99.19987487792969,70.53630828857422,-22.114871978759766,22.993467330932617,0.0
302,-23.19794464111328,24.051916122436523,0.0,101.5068359375,-99.23644256591797,70.56066131591797,-22.09847068786621,22.97610855102539,0.0
307,-23.182037353515625,24.0567684173584,0.0,101.54523468017578,-99.27423095703125,70.5843276977539,-22.0794620513916,22.95764923095703,0.0
312,-23.191442489624023,24.081960678100586,0.0,101.58294677734375,-99.31201934814453,70.60868072509766,-22.061330795288086,22.939653396606445,0.0
317,-23.177379608154297,24.082916259765625,0.0,101.6199722290039,-99.34980773925781,70.6336441040039,-22.043664932250977,22.921693801879883,0.0
322,-23.20375633239746,24.0753173828125,0.0,101.65646362304688,-99.38813018798828,70.6588363647461,-22.0269832611084,22.903104782104492,0.0
327,-23.189945220947266,24.050092697143555,0.0,101.6951675415039,-99.42645263671875,70.68387603759766,-22.00790023803711,22.884136199951172,0.0
332,-23.192337036132812,24.1014461517334,0.0,101.73265075683594,-99.46393585205078,70.71082305908203,-21.990100860595703,22.866867065429688,0.0
337,-23.171857833862305,24.089256286621094,0.0,101.76876068115234,-99.50141906738281,70.73761749267578,-21.97335433959961,22.84941291809082,0.0
342,-23.192455291748047,24.10392951965332,0.0,101.80609130859375,-99.53852081298828,70.7624282836914,-21.955738067626953,22.832578659057617,0.0
347,-23.16826629638672,24.091707229614258,0.0,101.8424301147461,-99.57317352294922,70.78746795654297,-21.938749313354492,22.817964553833008,0.0
352,-23.196393966674805,24.06817054748535,0.0,101.87907409667969,-99.61012268066406,70.81151580810547,-21.921907424926758,22.80070686340332,0.0
357,-23.24308204650879,24.089765548706055,0.0,101.91793060302734,-99.64775848388672,70.83792877197266,-21.903602600097656,22.783119201660156,0.0
362,-23.181591033935547,24.11271858215332,0.0,101.9549560546875,-99.68402099609375,70.86273956298828,-21.88620948791504,22.767250061035156,0.0
367,-23.19826316833496,24.056859970092773,0.0,101.99190521240234,-99.72119903564453,70.88770294189453,-21.869163513183594,22.74964714050293,0.0
372,-23.194358825683594,24.062877655029297,0.0,102.0289306640625,-99.75784301757812,70.91243743896484,-21.852001190185547,22.73268699645996,0.0
377,-23.166988372802734,24.080713272094727,0.0,102.06641387939453,-99.79524993896484,70.93648529052734,-21.834014892578125,22.715251922607422,0.0
382,-23.20446014404297,24.03889274597168,0.0,102.10221862792969,-99.83372497558594,70.9608383178711,-21.818256378173828,22.696191787719727,0.0
387,-23.189434051513672,24.05856704711914,0.0,102.13977813720703,-99.87166595458984,70.98389434814453,-21.800556182861328,22.677989959716797,0.0
392,-23.187747955322266,24.09539794921875,0.0,102.17588806152344,-99.90754699707031,71.01007843017578,-21.78429412841797,22.662376403808594,0.0
398,-23.170259475708008,24.05986213684082,0.0,102.22022247314453,-99.95288848876953,71.03801727294922,-21.759714126586914,22.636962890625,0.0
403,-23.19506072998047,24.049060821533203,0.0,102.25778198242188,-99.99014282226562,71.06275177001953,-21.74228858947754,22.61952018737793,0.0
408,-23.189247131347656,24.040884017944336,0.0,102.29564666748047,-100.02686309814453,71.08702850341797,-21.724512100219727,22.60252571105957,0.0
413,-23.17987060546875,24.05284309387207,0.0,102.33236694335938,-100.06625366210938,71.1119155883789,-21.707773208618164,22.583084106445312,0.0
418,-23.18506622314453,24.135059356689453,0.0,102.37084197998047,-100.10396575927734,71.13695526123047,-21.689393997192383,22.566448211669922,0.0
423,-23.237728118896484,24.075557708740234,0.0,102.40809631347656,-100.14060974121094,71.16168975830078,-21.672954559326172,22.55009651184082,0.0
428,-23.20805549621582,24.094125747680664,0.0,102.4455795288086,-100.17733001708984,71.1870346069336,-21.655916213989258,22.53392791748047,0.0
433,-23.180917739868164,24.04507827758789,0.0,102.48397827148438,-100.2149658203125,71.21344757080078,-21.637649536132812,22.5162353515625,0.0
438,-23.19484519958496,24.10430335998535,0.0,102.51970672607422,-100.25214385986328,71.23787689208984,-21.622243881225586,22.49979019165039,0.0
443,-23.1832332611084,24.092884063720703,0.0,102.5562744140625,-100.288330078125,71.26238250732422,-21.60586929321289,22.48419952392578,0.0
448,-23.192201614379883,24.08267593383789,0.0,102.59314727783203,-100.32260131835938,71.28719329833984,-21.589326858520508,22.470373153686523,0.0
453,-23.211673736572266,24.065481185913086,0.0,102.63154602050781,-100.3593978881836,71.3127670288086,-21.571544647216797,22.453834533691406,0.0
458,-23.183353424072266,24.09890365600586,0.0,102.66902923583984,-100.39642333984375,71.3386459350586,-21.55435562133789,22.4375057220459,0.0
463,-23.22164535522461,24.09139060974121,0.0,102.70704650878906,-100.43367767333984,71.3633804321289,-21.537139892578125,22.420881271362305,0.0
468,-23.21177101135254,24.081396102905273,0.0,102.74475860595703,-100.47001647949219,71.38842010498047,-21.520137786865234,22.405067443847656,0.0
473,-23.191102981567383,24.087276458740234,0.0,102.78117370605469,-100.5068130493164,71.4126205444336,-21.504201889038086,22.388887405395508,0.0
478,-23.190185546875,24.082311630249023,0.0,102.81949615478516,-100.54399108886719,71.43827056884766,-21.48638916015625,22.372295379638672,0.0
483,-23.162853240966797,24.07396125793457,0.0,102.8558349609375,-100.5813980102539,71.4638442993164,-21.470260620117188,22.35540771484375,0.0
488,-23.16275405883789,24.07998275756836,0.0,102.8931655883789,-100.61949157714844,71.4884262084961,-21.453176498413086,22.33794593811035,0.0
493,-23.18962860107422,24.08832550048828,0.0,102.93026733398438,-100.65621185302734,71.5131607055664,-21.436670303344727,22.321977615356445,0.0
498,-23.187007904052734,24.08370018005371,0.0,102.9676742553711,-100.69186401367188,71.53583526611328,-21.419862747192383,22.307037353515625,0.0
503,-23.17664909362793,24.05107879638672,0.0,103.00347900390625,-100.72896575927734,71.5594253540039,-21.404558181762695,22.290302276611328,0.0
508,-23.187522888183594,24.095396041870117,0.0,103.04012298583984,-100.76545715332031,71.5846939086914,-21.388565063476562,22.27471160888672,0.0
513,-23.17788314819336,24.088947296142578,0.0,103.07730102539062,-100.80217742919922,71.6093521118164,-21.371963500976562,22.25884246826172,0.0
518,-23.176185607910156,24.06982421875,0.0,103.11486053466797,-100.83905029296875,71.6352310180664,-21.35500144958496,22.242633819580078,0.0
523,-23.173473358154297,24.080415725708008,0.0,103.15127563476562,-100.87493133544922,71.66034698486328,-21.339181900024414,22.227558135986328,0.0
528,-23.193803787231445,24.068883895874023,0.0,103.1883773803711,-100.91172790527344,71.68553924560547,-21.322935104370117,22.211467742919922,0.0
534,-23.222625732421875,24.096357345581055,0.0,103.23362731933594,-100.95706939697266,71.71558380126953,-21.29901123046875,22.18729019165039,0.0
539,-23.17677879333496,24.085752487182617,0.0,103.27172088623047,-100.99417114257812,71.74077606201172,-21.281784057617188,22.171268463134766,0.0
544,-23.167715072631836,24.060171127319336,0.0,103.309814453125,-101.03203582763672,71.76680755615234,-21.264503479003906,22.154247283935547,0.0
549,-23.203184127807617,24.08063507080078,0.0,103.34691619873047,-101.0679931640625,71.79146575927734,-21.248632431030273,22.13937759399414,0.0
554,-23.16109848022461,24.08209800720215,0.0,103.38386535644531,-101.10570526123047,71.81749725341797,-21.232492446899414,22.122806549072266,0.0
559,-23.14858627319336,24.06393051147461,0.0,103.42150115966797,-101.14112854003906,71.8436050415039,-21.215576171875,22.108346939086914,0.0
564,-23.17670440673828,24.06203842163086,0.0,103.45768737792969,-101.17792510986328,71.86742401123047,-21.200439453125,22.092525482177734,0.0
569,-23.222246170043945,24.093164443969727,0.0,103.49539947509766,-101.21578979492188,71.89131927490234,-21.184293746948242,22.076005935668945,0.0
574,-23.1680965423584,24.05525779724121,0.0,103.53379821777344,-101.25312042236328,71.91498565673828,-21.16693878173828,22.059659957885742,0.0
579,-23.20216941833496,24.109670639038086,0.0,103.57006072998047,-101.28945922851562,71.94086456298828,-21.152103424072266,22.04490089416504,0.0
584,-23.18155288696289,24.085790634155273,0.0,103.60723876953125,-101.32640838623047,71.96613311767578,-21.136171340942383,22.029312133789062,0.0
589,-23.17761993408203,24.0914249420166,0.0,103.64464569091797,-101.36358642578125,71.99071502685547,-21.12000846862793,22.013587951660156,0.0
594,-23.183910369873047,24.065614700317383,0.0,103.68281555175781,-101.39984893798828,72.01590728759766,-21.103195190429688,21.99854278564453,0.0
599,-23.203275680541992,24.081335067749023,0.0,103.7200698852539,-101.43840026855469,72.03949737548828,-21.0875301361084,21.98141860961914,0.0
604,-23.1929931640625,24.077362060546875,0.0,103.75602722167969,-101.47687530517578,72.0648422241211,-21.073081970214844,21.964380264282227,0.0
609,-23.15019989013672,24.07386589050293,0.0,103.7934341430664,-101.51397705078125,72.09026336669922,-21.056793212890625,21.94871711730957,0.0
614,-23.187646865844727,24.058225631713867,0.0,103.83061218261719,-101.54985809326172,72.11560821533203,-21.041147232055664,21.934144973754883,0.0
619,-23.221233367919922,24.077924728393555,0.0,103.86695098876953,-101.58688354492188,72.13919830322266,-21.026702880859375,21.91866111755371,0.0
624,-23.170804977416992,24.069067001342773,0.0,103.90428161621094,-101.62398529052734,72.16431427001953,-21.010805130004883,21.903051376342773,0.0
629,-23.196983337402344,24.083415985107422,0.0,103.94214630126953,-101.66200256347656,72.19011688232422,-20.994674682617188,21.8867130279541,0.0
634,-23.189193725585938,24.053625106811523,0.0,103.979248046875,-101.6994857788086,72.21515655517578,-20.97926902770996,21.87066078186035,0.0
639,-23.16085433959961,24.092004776000977,0.0,104.01612091064453,-101.73651123046875,72.24073028564453,-20.963851928710938,21.855478286743164,0.0
644,-23.146343231201172,24.056171417236328,0.0,104.054443359375,-101.77277374267578,72.26371002197266,-20.9468994140625,21.840744018554688,0.0
649,-23.191598892211914,24.086214065551758,0.0,104.0929183959961,-101.80995178222656,72.28829193115234,-20.93028450012207,21.825422286987305,0.0
654,-23.150131225585938,24.050151824951172,0.0,104.12948608398438,-101.84598541259766,72.31371307373047,-20.91521453857422,21.810930252075195,0.0
659,-23.19863510131836,24.107868194580078,0.0,104.16704559326172,-101.88186645507812,72.33867645263672,-20.899660110473633,21.797168731689453,0.0
664,-23.226661682128906,24.06346893310547,0.0,104.204833984375,-101.9195785522461,72.36272430419922,-20.884185791015625,21.78119659423828,0.0
670,-23.235525131225586,24.069164276123047,0.0,104.24825286865234,-101.96437072753906,72.39258575439453,-20.863298416137695,21.758352279663086,0.0
675,-23.200754165649414,24.074235916137695,0.0,104.28550720214844,-102.00223541259766,72.41739654541016,-20.848285675048828,21.74253273010254,0.0
680,-23.21902084350586,24.103057861328125,0.0,104.32100677490234,-102.04055786132812,72.4447250366211,-20.835220336914062,21.726573944091797,0.0
685,-23.20119857788086,24.054792404174805,0.0,104.3568115234375,-102.0783462524414,72.47014617919922,-20.821706771850586,21.710742950439453,0.0
690,-23.195362091064453,24.09226417541504,0.0,104.39505767822266,-102.11544799804688,72.49503326416016,-20.805744171142578,21.695985794067383,0.0
695,-23.17734718322754,24.06096649169922,0.0,104.43109130859375,-102.15140533447266,72.52091217041016,-20.79185676574707,21.682113647460938,0.0
700,-23.19721031188965,24.04091453552246,0.0,104.46643829345703,-102.18965148925781,72.54602813720703,-20.77886199951172,21.66581916809082,0.0
705,-23.197067260742188,24.09971046447754,0.0,104.50483703613281,-102.22583770751953,72.56999969482422,-20.762863159179688,21.652156829833984,0.0
710,-23.167991638183594,24.122180938720703,0.0,104.54094696044922,-102.2635498046875,72.5951919555664,-20.748920440673828,21.6372127532959,0.0
715,-23.151811599731445,24.08379364013672,0.0,104.57888793945312,-102.30072784423828,72.62152862548828,-20.733047485351562,21.62249183654785,0.0
720,-23.188554763793945,24.03592300415039,0.0,104.61743927001953,-102.33706665039062,72.64611053466797,-20.71695327758789,21.608213424682617,0.0
725,-23.190441131591797,24.049009323120117,0.0,104.65530395507812,-102.37386322021484,72.67244720458984,-20.701608657836914,21.5936336517334,0.0
730,-23.20463752746582,24.078508377075195,0.0,104.69232940673828,-102.41012573242188,72.69763946533203,-20.68726921081543,21.57988929748535,0.0
735,-23.2103214263916,24.075716018676758,0.0,104.73103332519531,-102.44867706298828,72.7220687866211,-20.671354293823242,21.56388282775879,0.0
740,-23.16474151611328,24.07184410095215,0.0,104.76782989501953,-102.48532104492188,72.74817657470703,-20.656978607177734,21.549787521362305,0.0
745,-23.174100875854492,24.07084846496582,0.0,104.80439758300781,-102.52425384521484,72.77458953857422,-20.64295196533203,21.533451080322266,0.0
750,-23.17547035217285,24.071582794189453,0.0,104.84264373779297,-102.56166076660156,72.79878997802734,-20.62731170654297,21.518692016601562,0.0
755,-23.159841537475586,24.069320678710938,0.0,104.8807373046875,-102.59754180908203,72.82337188720703,-20.611738204956055,21.50547218322754,0.0
760,-23.180442810058594,24.078350067138672,0.0,104.91722869873047,-102.63441467285156,72.8484115600586,-20.597984313964844,21.491376876831055,0.0
765,-23.220687866210938,24.041425704956055,0.0,104.95570373535156,-102.67105865478516,72.87162017822266,-20.582651138305664,21.47722816467285,0.0
770,-23.204870223999023,24.087018966674805,0.0,104.99303436279297,-102.70816040039062,72.89704132080078,-20.5683650970459,21.463062286376953,0.0
775,-23.152246475219727,24.076004028320312,0.0,105.02937316894531,-102.74625396728516,72.92223358154297,-20.554651260375977,21.447858810424805,0.0
780,-23.220916748046875,24.0609073638916,0.0,105.06647491455078,-102.78289794921875,72.94811248779297,-20.540809631347656,21.43401336669922,0.0
785,-23.21180534362793,24.106910705566406,0.0,105.10250854492188,-102.81908416748047,72.97269439697266,-20.52798843383789,21.421056747436523,0.0
790,-23.17238998413086,24.066940307617188,0.0,105.1411361694336,-102.85511779785156,72.9970474243164,-20.512287139892578,21.407941818237305,0.0
795,-23.18059539794922,24.079051971435547,0.0,105.17839050292969,-102.89229583740234,73.02086639404297,-20.49807357788086,21.393829345703125,0.0
800,-23.184200286865234,24.037675857543945,0.0,105.21610260009766,-102.9281005859375,73.04483795166016,-20.483482360839844,21.38077163696289,0.0
806,-23.201013565063477,24.068212509155273,0.0,105.25997924804688,-102.9706039428711,73.07616424560547,-20.4630184173584,21.36141586303711,0.0
811,-23.153657913208008,24.047008514404297,0.0,105.29708099365234,-103.00900268554688,73.10173797607422,-20.448972702026367,21.346040725708008,0.0
816,-23.156097412109375,24.062585830688477,0.0,105.33479309082031,-103.0470962524414,73.12792205810547,-20.434385299682617,21.33115577697754,0.0
821,-23.168622970581055,24.074726104736328,0.0,105.3726577758789,-103.08396911621094,73.1515884399414,-20.419801712036133,21.31763458251953,0.0
826,-23.175138473510742,24.105573654174805,0.0,105.40975952148438,-103.12206268310547,73.17525482177734,-20.406078338623047,21.30320167541504,0.0
831,-23.177509307861328,24.09319496154785,0.0,105.44571685791016,-103.15870666503906,73.1990737915039,-20.3935546875,21.290149688720703,0.0
836,-23.19529914855957,24.057567596435547,0.0,105.48190307617188,-103.19580841064453,73.22342681884766,-20.380985260009766,21.276384353637695,0.0
841,-23.158607482910156,24.045969009399414,0.0,105.51915740966797,-103.23260498046875,73.24755096435547,-20.367082595825195,21.262868881225586,0.0
846,-23.22426414489746,24.060216903686523,0.0,105.55686950683594,-103.2695541381836,73.27342987060547,-20.353315353393555,21.24936294555664,0.0
851,-23.18387794494629,24.068082809448242,0.0,105.59603118896484,-103.30657958984375,73.29846954345703,-20.33782196044922,21.235889434814453,0.0
856,-23.167314529418945,24.065502166748047,0.0,105.63267517089844,-103.34314727783203,73.3223648071289,-20.32474708557129,21.22289276123047,0.0
861,-23.185300827026367,24.06032371520996,0.0,105.6691665649414,-103.37925720214844,73.34725189208984,-20.31201171875,21.21034812927246,0.0
866,-23.238309860229492,24.095048904418945,0.0,105.70588684082031,-103.41620635986328,73.37122344970703,-20.29952049255371,21.197290420532227,0.0
871,-23.203521728515625,24.122095108032227,0.0,105.7431411743164,-103.45269775390625,73.39458465576172,-20.286251068115234,21.184947967529297,0.0
876,-23.165451049804688,24.089561462402344,0.0,105.78115844726562,-103.48865509033203,73.4203109741211,-20.271957397460938,21.17290687561035,0.0
881,-23.22540855407715,24.066980361938477,0.0,105.81940460205078,-103.52468872070312,73.44489288330078,-20.25797462463379,21.160640716552734,0.0
886,-23.148590087890625,24.082706451416016,0.0,105.8555908203125,-103.56087493896484,73.47161102294922,-20.245466232299805,21.148386001586914,0.0
891,-23.18288230895996,24.062419891357422,0.0,105.89368438720703,-103.59736633300781,73.49604034423828,-20.23137855529785,21.135698318481445,0.0
896,-23.166606903076172,24.07081413269043,0.0,105.92918395996094,-103.6327896118164,73.52115631103516,-20.219785690307617,21.124181747436523,0.0
901,-23.194923400878906,24.077024459838867,0.0,105.96727752685547,-103.66836547851562,73.5448226928711,-20.20587730407715,21.112594604492188,0.0
906,-23.19095230102539,24.0872745513916,0.0,106.00498962402344,-103.70516204833984,73.57161712646484,-20.192367553710938,21.09990882873535,0.0
911,-23.17525863647461,24.037582397460938,0.0,106.04056549072266,-103.74081420898438,73.59696197509766,-20.18090057373047,21.08800506591797,0.0
916,-23.196556091308594,24.084482192993164,0.0,106.07713317871094,-103.77928924560547,73.62100982666016,-20.168649673461914,21.07370948791504,0.0
921,-23.19236183166504,24.075258255004883,0.0,106.11507415771484,-103.81532287597656,73.64574432373047,-20.15504264831543,21.061819076538086,0.0
926,-23.177040100097656,24.037242889404297,0.0,106.15400695800781,-103.85242462158203,73.67078399658203,-20.140378952026367,21.048603057861328,0.0
931,-23.21437644958496,24.077518463134766,0.0,106.19202423095703,-103.88975524902344,73.69559478759766,-20.126977920532227,21.035526275634766,0.0
936,-23.176651000976562,24.10274887084961,0.0,106.23027038574219,-103.9280014038086,73.72032928466797,-20.113101959228516,21.021787643432617,0.0
942,-23.186660766601562,24.057498931884766,0.0,106.27552032470703,-103.97242736816406,73.7493667602539,-20.092464447021484,21.00166893005371,0.0
947,-23.183734893798828,24.052175521850586,0.0,106.31353759765625,-104.00899505615234,73.7733383178711,-20.079090118408203,20.989412307739258,0.0
952,-23.221223831176758,24.058454513549805,0.0,106.3517837524414,-104.04632568359375,73.79700469970703,-20.065834045410156,20.976490020751953,0.0
957,-23.20402717590332,24.077796936035156,0.0,106.38804626464844,-104.08312225341797,73.82051849365234,-20.054460525512695,20.964296340942383,0.0
962,-23.18903350830078,24.052940368652344,0.0,106.4251480102539,-104.12129211425781,73.84716033935547,-20.04216957092285,20.950586318969727,0.0
967,-23.1887264251709,24.091861724853516,0.0,106.4630126953125,-104.15824127197266,73.87220001220703,-20.02916145324707,20.938446044921875,0.0
972,-23.183774948120117,24.104915618896484,0.0,106.49980926513672,-104.19511413574219,73.89701080322266,-20.017223358154297,20.926523208618164,0.0
977,-23.186336517333984,24.0642032623291,0.0,106.53446197509766,-104.23145294189453,73.92082977294922,-20.007465362548828,20.91485595703125,0.0
982,-23.16617774963379,24.064085006713867,0.0,106.57331848144531,-104.26725769042969,73.94441986083984,-19.993410110473633,20.903757095336914,0.0
987,-23.20509910583496,24.091272354125977,0.0,106.6105728149414,-104.30260467529297,73.97037506103516,-19.981304168701172,20.89335823059082,0.0
992,-23.18256378173828,24.076940536499023,0.0,106.64752197265625,-104.33894348144531,73.99541473388672,-19.969369888305664,20.881895065307617,0.0
997,-23.197052001953125,24.0596923828125,0.0,106.6856918334961,-104.3773422241211,74.02144622802734,-19.956377029418945,20.868289947509766,0.0
1002,-23.186695098876953,24.078744888305664,0.0,106.72317504882812,-104.41314697265625,74.0470962524414,-19.94403648376465,20.857463836669922,0.0
1007,-23.17299461364746,24.090681076049805,0.0,106.76119232177734,-104.44879913330078,74.07320404052734,-19.931106567382812,20.84691619873047,0.0
1012,-23.18900489807129,24.032371520996094,0.0,106.79814147949219,-104.48468017578125,74.09931182861328,-19.919410705566406,20.835725784301758,0.0
