Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
126,-24.135805130004883,34.72267150878906,0.0,41.38497543334961,-37.087562561035156,25.205482482910156,-23.630664825439453,34.17231750488281,0.0
131,-24.1556339263916,34.6541748046875,0.0,41.42176818847656,-37.123592376708984,25.225177764892578,-23.61566925048828,34.1563835144043,0.0
136,-24.187536239624023,34.66319274902344,0.0,41.46123504638672,-37.160614013671875,25.2454833984375,-23.59906578063965,34.13969802856445,0.0
141,-24.137479782104492,34.66539764404297,0.0,41.50108337402344,-37.19916534423828,25.265941619873047,-23.580087661743164,34.12150955200195,0.0
146,-24.117443084716797,34.656192779541016,0.0,41.53825759887695,-37.237945556640625,25.28662872314453,-23.56294822692871,34.10272979736328,0.0
151,-24.173357009887695,34.657108306884766,0.0,41.578182220458984,-37.27519607543945,25.309911727905273,-23.544967651367188,34.08544158935547,0.0
156,-24.09439468383789,34.68203353881836,0.0,41.61734390258789,-37.3139762878418,25.331514358520508,-23.525043487548828,34.06742477416992,0.0
161,-24.145177841186523,34.66059112548828,0.0,41.65620040893555,-37.3486328125,25.355789184570312,-23.507070541381836,34.05266189575195,0.0
166,-24.166732788085938,34.600276947021484,0.0,41.69581985473633,-37.383975982666016,25.37922477722168,-23.48896026611328,34.035247802734375,0.0
171,-24.146255493164062,34.66867446899414,0.0,41.7341423034668,-37.418556213378906,25.403804779052734,-23.471426010131836,34.020626068115234,0.0
176,-24.135026931762695,34.63718795776367,0.0,41.77177429199219,-37.454280853271484,25.42807960510254,-23.454166412353516,34.00385284423828,0.0
181,-24.179994583129883,34.663230895996094,0.0,41.809940338134766,-37.49092102050781,25.453575134277344,-23.43760108947754,33.98689270019531,0.0
186,-24.12740135192871,34.67872619628906,0.0,41.847801208496094,-37.52656936645508,25.47670555114746,-23.41977882385254,33.97127914428711,0.0
191,-24.165407180786133,34.63706970214844,0.0,41.88459396362305,-37.56366729736328,25.500904083251953,-23.403987884521484,33.95304870605469,0.0
196,-24.185590744018555,34.6285514831543,0.0,41.92306900024414,-37.59855270385742,25.524568557739258,-23.38698959350586,33.936763763427734,0.0
201,-24.115047454833984,34.64767074584961,0.0,41.961082458496094,-37.63641357421875,25.54754638671875,-23.368555068969727,33.91804122924805,0.0
206,-24.150981903076172,34.631263732910156,0.0,42.000091552734375,-37.67343521118164,25.570371627807617,-23.350055694580078,33.899749755859375,0.0
211,-24.129880905151367,34.677860260009766,0.0,42.037113189697266,-37.710609436035156,25.593196868896484,-23.332962036132812,33.882469177246094,0.0
216,-24.133384704589844,34.67715835571289,0.0,42.07619857788086,-37.747554779052734,25.616785049438477,-23.31390953063965,33.8653678894043,0.0
221,-24.147520065307617,34.6702766418457,0.0,42.1161994934082,-37.78358459472656,25.6383113861084,-23.29430389404297,33.84897232055664,0.0
226,-24.18921661376953,34.641990661621094,0.0,42.153602600097656,-37.81877517700195,25.660907745361328,-23.278207778930664,33.83271026611328,0.0
231,-24.153535842895508,34.6505012512207,0.0,42.1923828125,-37.854957580566406,25.683273315429688,-23.25989532470703,33.81564712524414,0.0
237,-24.15107536315918,34.6355094909668,0.0,42.237083435058594,-37.9000244140625,25.71148681640625,-23.23574447631836,33.789573669433594,0.0
242,-24.131248474121094,34.72135543823242,0.0,42.27494430541992,-37.93696975708008,25.734312057495117,-23.21797752380371,33.77348327636719,0.0
247,-24.123205184936523,34.7061767578125,0.0,42.31211853027344,-37.97429656982422,25.759044647216797,-23.20070457458496,33.75664138793945,0.0
252,-24.16944122314453,34.62016296386719,0.0,42.350975036621094,-38.01017379760742,25.78232765197754,-23.18273162841797,33.739402770996094,0.0
257,-24.125757217407227,34.653282165527344,0.0,42.38784408569336,-38.04559326171875,25.806678771972656,-23.16579818725586,33.723297119140625,0.0
262,-24.164031982421875,34.68775177001953,0.0,42.42685317993164,-38.08292007446289,25.83362579345703,-23.147518157958984,33.705989837646484,0.0
267,-24.165861129760742,34.617919921875,0.0,42.46601486206055,-38.11803436279297,25.85797691345215,-23.129121780395508,33.68947219848633,0.0
272,-24.162424087524414,34.675296783447266,0.0,42.50441360473633,-38.15452194213867,25.881336212158203,-23.111408233642578,33.67271423339844,0.0
277,-24.124914169311523,34.683040618896484,0.0,42.54319381713867,-38.191314697265625,25.904619216918945,-23.09259796142578,33.655792236328125,0.0
282,-24.150604248046875,34.62999725341797,0.0,42.581668853759766,-38.22780227661133,25.927061080932617,-23.07459259033203,33.6381721496582,0.0
287,-24.15442657470703,34.70601272583008,0.0,42.619300842285156,-38.26360321044922,25.949350357055664,-23.057483673095703,33.622642517089844,0.0
292,-24.11232566833496,34.67194366455078,0.0,42.65922546386719,-38.3026123046875,25.972251892089844,-23.037353515625,33.603309631347656,0.0
297,-24.198909759521484,34.63926315307617,0.0,42.698463439941406,-38.339481353759766,25.992176055908203,-23.01949119567871,33.58553695678711,0.0
302,-24.150747299194336,34.64498519897461,0.0,42.73724365234375,-38.376808166503906,26.013092041015625,-23.0012264251709,33.567440032958984,0.0
307,-24.14588737487793,34.64679718017578,0.0,42.7752571105957,-38.4113883972168,26.036069869995117,-22.983638763427734,33.552101135253906,0.0
312,-24.130571365356445,34.60283660888672,0.0,42.81350326538086,-38.44703674316406,26.058130264282227,-22.96556854248047,33.53494644165039,0.0
317,-24.172378540039062,34.646724700927734,0.0,42.851593017578125,-38.482608795166016,26.08080291748047,-22.948366165161133,33.51862716674805,0.0
322,-24.159276962280273,34.65525436401367,0.0,42.8897590637207,-38.51848602294922,26.10439109802246,-22.930866241455078,33.50215148925781,0.0
327,-24.173866271972656,34.636817932128906,0.0,42.927162170410156,-38.5548210144043,26.126680374145508,-22.914358139038086,33.484928131103516,0.0
332,-24.180126190185547,34.653324127197266,0.0,42.965023040771484,-38.59092712402344,26.150650024414062,-22.897485733032227,33.46821594238281,0.0
337,-24.178585052490234,34.714168548583984,0.0,43.00456619262695,-38.62833023071289,26.17500114440918,-22.878929138183594,33.451202392578125,0.0
342,-24.17316436767578,34.63739776611328,0.0,43.042964935302734,-38.666114807128906,26.198894500732422,-22.861433029174805,33.432613372802734,0.0
347,-24.13821792602539,34.6693115234375,0.0,43.082584381103516,-38.70389938354492,26.222482681274414,-22.842199325561523,33.4145622253418,0.0
352,-24.135190963745117,34.70843505859375,0.0,43.12189865112305,-38.740997314453125,26.24675750732422,-22.823259353637695,33.3978157043457,0.0
357,-24.123857498168945,34.63077163696289,0.0,43.15960693359375,-38.77656936645508,26.27248191833496,-22.805763244628906,33.381404876708984,0.0
362,-24.139986038208008,34.689178466796875,0.0,43.19892120361328,-38.81175994873047,26.296680450439453,-22.78694725036621,33.36625671386719,0.0
367,-24.12030601501465,34.677852630615234,0.0,43.23854064941406,-38.84626388549805,26.319581985473633,-22.767576217651367,33.35160446166992,0.0
373,-24.167356491088867,34.68361282348633,0.0,43.2859001159668,-38.89041519165039,26.34770393371582,-22.741336822509766,33.327537536621094,0.0
378,-24.10258674621582,34.650909423828125,0.0,43.323150634765625,-38.926673889160156,26.368925094604492,-22.724262237548828,33.31089401245117,0.0
383,-24.171117782592773,34.64382553100586,0.0,43.36024856567383,-38.962093353271484,26.390832901000977,-22.708332061767578,33.29499435424805,0.0
388,-24.143041610717773,34.66840744018555,0.0,43.39925765991211,-38.99888610839844,26.411062240600586,-22.69011688232422,33.27809524536133,0.0
393,-24.163410186767578,34.62892532348633,0.0,43.43864822387695,-39.035221099853516,26.434955596923828,-22.671836853027344,33.2611198425293,0.0
398,-24.138097763061523,34.62181091308594,0.0,43.47788619995117,-39.071632385253906,26.45823860168457,-22.653385162353516,33.243995666503906,0.0
403,-24.133827209472656,34.65803909301758,0.0,43.51651382446289,-39.11003112792969,26.47999382019043,-22.63551139831543,33.225440979003906,0.0
408,-24.163555145263672,34.675537109375,0.0,43.55491256713867,-39.1465950012207,26.503963470458984,-22.61829376220703,33.20897674560547,0.0
413,-24.15765953063965,34.711647033691406,0.0,43.59331130981445,-39.184608459472656,26.528390884399414,-22.60101318359375,33.19158172607422,0.0
418,-24.169544219970703,34.65534210205078,0.0,43.630027770996094,-39.21964645385742,26.551979064941406,-22.58556365966797,33.1764030456543,0.0
423,-24.17961883544922,34.660865783691406,0.0,43.66911315917969,-39.25628662109375,26.575414657592773,-22.567907333374023,33.15972137451172,0.0
428,-24.117717742919922,34.673851013183594,0.0,43.7062873840332,-39.29178237915039,26.59885025024414,-22.55135154724121,33.14435958862305,0.0
433,-24.120990753173828,34.647003173828125,0.0,43.744686126708984,-39.327354431152344,26.623125076293945,-22.533649444580078,33.12858581542969,0.0
438,-24.15015983581543,34.648460388183594,0.0,43.78407669067383,-39.36422348022461,26.645261764526367,-22.51537322998047,33.11156463623047,0.0
443,-24.123817443847656,34.68882751464844,0.0,43.82270431518555,-39.40101623535156,26.66915512084961,-22.497554779052734,33.09516143798828,0.0
448,-24.180200576782227,34.67640686035156,0.0,43.8609504699707,-39.43788528442383,26.69068145751953,-22.480854034423828,33.078548431396484,0.0
453,-24.12611198425293,34.63886642456055,0.0,43.90034103393555,-39.475135803222656,26.713123321533203,-22.462366104125977,33.061119079589844,0.0
458,-24.141464233398438,34.687278747558594,0.0,43.937896728515625,-39.51253890991211,26.735031127929688,-22.445920944213867,33.04417419433594,0.0
463,-24.113571166992188,34.66252136230469,0.0,43.97598648071289,-39.54887390136719,26.756710052490234,-22.428627014160156,33.02801513671875,0.0
468,-24.166078567504883,34.66272735595703,0.0,44.013694763183594,-39.58681106567383,26.77922821044922,-22.412376403808594,33.01029968261719,0.0
473,-24.127504348754883,34.687042236328125,0.0,44.05247497558594,-39.62383270263672,26.79983901977539,-22.394622802734375,32.99382400512695,0.0
478,-24.160762786865234,34.58237075805664,0.0,44.09041213989258,-39.65864181518555,26.822511672973633,-22.378131866455078,32.97831344604492,0.0
483,-24.143144607543945,34.68430709838867,0.0,44.128963470458984,-39.694671630859375,26.846023559570312,-22.360851287841797,32.962825775146484,0.0
488,-24.112415313720703,34.733272552490234,0.0,44.165374755859375,-39.72932815551758,26.869535446166992,-22.34535789489746,32.94928741455078,0.0
493,-24.159481048583984,34.648738861083984,0.0,44.202701568603516,-39.766197204589844,26.894649505615234,-22.329519271850586,32.93257141113281,0.0
498,-24.185989379882812,34.59195327758789,0.0,44.24071502685547,-39.80222702026367,26.918161392211914,-22.313323974609375,32.91606903076172,0.0
503,-24.113283157348633,34.68968963623047,0.0,44.27934265136719,-39.838409423828125,26.942893981933594,-22.295711517333984,32.900569915771484,0.0
509,-24.123743057250977,34.62183380126953,0.0,44.32670211791992,-39.883663177490234,26.973215103149414,-22.269662857055664,32.875389099121094,0.0
514,-24.12796401977539,34.657554626464844,0.0,44.3648681640625,-39.920074462890625,26.99695587158203,-22.252883911132812,32.85948944091797,0.0
519,-24.140911102294922,34.689208984375,0.0,44.40387725830078,-39.95663833618164,27.021230697631836,-22.23545265197754,32.84382247924805,0.0
524,-24.118152618408203,34.59820556640625,0.0,44.44196701049805,-39.993507385253906,27.043519973754883,-22.218711853027344,32.826866149902344,0.0
529,-24.13960075378418,34.64394760131836,0.0,44.480899810791016,-40.0299186706543,27.065427780151367,-22.201412200927734,32.8109130859375,0.0
534,-24.153793334960938,34.69303894042969,0.0,44.519222259521484,-40.06617736816406,27.087717056274414,-22.18490982055664,32.79568099975586,0.0
539,-24.135927200317383,34.60493469238281,0.0,44.558231353759766,-40.10220718383789,27.108861923217773,-22.167564392089844,32.77973556518555,0.0
544,-24.141111373901367,34.659122467041016,0.0,44.59663009643555,-40.13884735107422,27.131303787231445,-22.15091896057129,32.76380920410156,0.0
549,-24.13813018798828,34.70901870727539,0.0,44.63624954223633,-40.17464828491211,27.153593063354492,-22.133068084716797,32.74928283691406,0.0
554,-24.152339935302734,34.65703201293945,0.0,44.674339294433594,-40.211517333984375,27.174890518188477,-22.116924285888672,32.733158111572266,0.0
559,-24.11006736755371,34.62821960449219,0.0,44.7135009765625,-40.248538970947266,27.196950912475586,-22.099306106567383,32.71661376953125,0.0
564,-24.14266014099121,34.65412521362305,0.0,44.75090408325195,-40.283424377441406,27.22031021118164,-22.08381462097168,32.70249938964844,0.0
569,-24.154354095458984,34.62031555175781,0.0,44.788612365722656,-40.31960678100586,27.242599487304688,-22.06816864013672,32.686767578125,0.0
574,-24.15108871459961,34.679439544677734,0.0,44.82823181152344,-40.35578918457031,27.26710319519043,-22.050626754760742,32.671688079833984,0.0
579,-24.142154693603516,34.666805267333984,0.0,44.86670684814453,-40.39434051513672,27.291378021240234,-22.03417205810547,32.65415954589844,0.0
584,-24.161914825439453,34.619789123535156,0.0,44.907012939453125,-40.432430267333984,27.31595802307129,-22.016141891479492,32.63665771484375,0.0
589,-24.16609764099121,34.74301528930664,0.0,44.946250915527344,-40.467926025390625,27.33954620361328,-21.999265670776367,32.62303924560547,0.0
594,-24.1627197265625,34.62322998046875,0.0,44.98350143432617,-40.505252838134766,27.361225128173828,-21.984359741210938,32.60640335083008,0.0
599,-24.18564224243164,34.64604187011719,0.0,45.02205276489258,-40.54296112060547,27.384965896606445,-21.968421936035156,32.58966827392578,0.0
604,-24.1263484954834,34.68834686279297,0.0,45.06045150756836,-40.57662582397461,27.409317016601562,-21.952072143554688,32.57740783691406,0.0
609,-24.18009376525879,34.654056549072266,0.0,45.09716796875,-40.61250305175781,27.431913375854492,-21.937959671020508,32.562618255615234,0.0
614,-24.196020126342773,34.605281829833984,0.0,45.13617706298828,-40.647769927978516,27.453516006469727,-21.921754837036133,32.547977447509766,0.0
619,-24.128158569335938,34.688682556152344,0.0,45.17533874511719,-40.68128204345703,27.477333068847656,-21.904766082763672,32.53593063354492,0.0
624,-24.149084091186523,34.63969802856445,0.0,45.21281814575195,-40.7163200378418,27.5006160736084,-21.889692306518555,32.52189636230469,0.0
629,-24.132373809814453,34.63970947265625,0.0,45.25144577026367,-40.75379943847656,27.52214241027832,-21.873350143432617,32.505470275878906,0.0
634,-24.17483139038086,34.66691207885742,0.0,45.28923034667969,-40.79158401489258,27.544355392456055,-21.858295440673828,32.48905563354492,0.0
639,-24.175416946411133,34.638099670410156,0.0,45.326786041259766,-40.828224182128906,27.56626319885254,-21.8435001373291,32.47354507446289,0.0
645,-24.170167922973633,34.63796615600586,0.0,45.37166976928711,-40.873016357421875,27.593103408813477,-21.821470260620117,32.450042724609375,0.0
650,-24.1147403717041,34.676387786865234,0.0,45.409759521484375,-40.9096565246582,27.615087509155273,-21.805734634399414,32.43510055541992,0.0
655,-24.142333984375,34.66292953491211,0.0,45.44915008544922,-40.94721221923828,27.637760162353516,-21.789016723632812,32.419158935546875,0.0
660,-24.173240661621094,34.610042572021484,0.0,45.48640060424805,-40.98423385620117,27.660049438476562,-21.774755477905273,32.403289794921875,0.0
665,-24.157634735107422,34.70624923706055,0.0,45.52372741699219,-41.021026611328125,27.684782028198242,-21.760295867919922,32.388607025146484,0.0
670,-24.152557373046875,34.650936126708984,0.0,45.56044387817383,-41.0567512512207,27.709285736083984,-21.74641990661621,32.37449264526367,0.0
675,-24.149982452392578,34.65298080444336,0.0,45.596397399902344,-41.092018127441406,27.73417091369629,-21.733301162719727,32.36088180541992,0.0
680,-24.12796974182129,34.7007942199707,0.0,45.63456344604492,-41.12766647338867,27.758522033691406,-21.71780014038086,32.34736633300781,0.0
685,-24.167949676513672,34.61777114868164,0.0,45.671661376953125,-41.16529846191406,27.781118392944336,-21.70376968383789,32.33114242553711,0.0
690,-24.138671875,34.66185760498047,0.0,45.710060119628906,-41.203311920166016,27.806842803955078,-21.688209533691406,32.314998626708984,0.0
695,-24.13717269897461,34.6596565246582,0.0,45.74776840209961,-41.24209213256836,27.82867431640625,-21.673357009887695,32.298126220703125,0.0
700,-24.163169860839844,34.648258209228516,0.0,45.78547668457031,-41.27911376953125,27.85279655456543,-21.65877914428711,32.28295135498047,0.0
705,-24.157428741455078,34.69307327270508,0.0,45.82555389404297,-41.318809509277344,27.875621795654297,-21.64183807373047,32.26557922363281,0.0
710,-24.165693283081055,34.723304748535156,0.0,45.86395263671875,-41.355220794677734,27.89752960205078,-21.626691818237305,32.251800537109375,0.0
715,-24.118194580078125,34.673091888427734,0.0,45.90036392211914,-41.391937255859375,27.91958999633789,-21.613122940063477,32.23729705810547,0.0
720,-24.140911102294922,34.68857192993164,0.0,45.939144134521484,-41.4291877746582,27.942720413208008,-21.597440719604492,32.222442626953125,0.0
725,-24.148040771484375,34.68158721923828,0.0,45.97662353515625,-41.46514129638672,27.966537475585938,-21.583154678344727,32.2088508605957,0.0
730,-24.142345428466797,34.61741638183594,0.0,46.015403747558594,-41.49979782104492,27.98867416381836,-21.567567825317383,32.19600296020508,0.0
735,-24.140884399414062,34.652225494384766,0.0,46.05341720581055,-41.53483581542969,28.01218605041504,-21.552770614624023,32.1831169128418,0.0
740,-24.091407775878906,34.66465759277344,0.0,46.09181594848633,-41.568119049072266,28.03310203552246,-21.53719711303711,32.1721076965332,0.0
745,-24.16594696044922,34.66006088256836,0.0,46.13051986694336,-41.606056213378906,28.055391311645508,-21.52202796936035,32.156455993652344,0.0
750,-24.1525936126709,34.681644439697266,0.0,46.16777038574219,-41.643611907958984,28.077909469604492,-21.508222579956055,32.141422271728516,0.0
755,-24.124040603637695,34.695064544677734,0.0,46.206932067871094,-41.682315826416016,28.100811004638672,-21.4923095703125,32.12541580200195,0.0
760,-24.138269424438477,34.642852783203125,0.0,46.24509811401367,-41.720943450927734,28.123559951782227,-21.477558135986328,32.10908508300781,0.0
765,-24.18131446838379,34.65199661254883,0.0,46.28395462036133,-41.759342193603516,28.147300720214844,-21.462541580200195,32.09312438964844,0.0
770,-24.15679168701172,34.672794342041016,0.0,46.32265853881836,-41.795448303222656,28.1712703704834,-21.447509765625,32.079673767089844,0.0
775,-24.134323120117188,34.65099334716797,0.0,46.36029052734375,-41.83185958862305,28.193635940551758,-21.433387756347656,32.06576919555664,0.0
781,-24.12911605834961,34.648616790771484,0.0,46.40554428100586,-41.873355865478516,28.22093391418457,-21.411760330200195,32.04689407348633,0.0
786,-24.14629364013672,34.66646194458008,0.0,46.44417190551758,-41.90831756591797,28.244674682617188,-21.396953582763672,32.034732818603516,0.0
791,-24.126121520996094,34.64356994628906,0.0,46.482418060302734,-41.94282150268555,28.268720626831055,-21.382396697998047,32.02285385131836,0.0
796,-24.173255920410156,34.609832763671875,0.0,46.52089309692383,-41.98052978515625,28.29360580444336,-21.368059158325195,32.00753402709961,0.0
801,-24.126367568969727,34.674468994140625,0.0,46.55967330932617,-42.014957427978516,28.31780433654785,-21.35306167602539,31.996074676513672,0.0
806,-24.182636260986328,34.64076232910156,0.0,46.600284576416016,-42.052818298339844,28.341392517089844,-21.336772918701172,31.98094367980957,0.0
811,-24.1312198638916,34.691287994384766,0.0,46.637535095214844,-42.08930587768555,28.363452911376953,-21.32343864440918,31.967655181884766,0.0
816,-24.13064956665039,34.649906158447266,0.0,46.67409896850586,-42.12709045410156,28.38688850402832,-21.310815811157227,31.952770233154297,0.0
821,-24.108369827270508,34.615962982177734,0.0,46.71249771118164,-42.16434097290039,28.40948486328125,-21.296220779418945,31.938182830810547,0.0
826,-24.146652221679688,34.71991729736328,0.0,46.75173568725586,-42.20189666748047,28.43269157409668,-21.28116226196289,31.924213409423828,0.0
831,-24.15252113342285,34.70938491821289,0.0,46.789825439453125,-42.23769760131836,28.456890106201172,-21.2673397064209,31.911943435668945,0.0
836,-24.17825698852539,34.64809799194336,0.0,46.82807159423828,-42.27326965332031,28.479408264160156,-21.253620147705078,31.89942169189453,0.0
841,-24.122549057006836,34.65433120727539,0.0,46.86509323120117,-42.30891799926758,28.500553131103516,-21.240690231323242,31.88690948486328,0.0
846,-24.16840934753418,34.66139221191406,0.0,46.90433120727539,-42.34441375732422,28.522689819335938,-21.225980758666992,31.874643325805664,0.0
851,-24.17299461364746,34.673519134521484,0.0,46.94219207763672,-42.3813591003418,28.547574996948242,-21.21272087097168,31.86107063293457,0.0
856,-24.1339054107666,34.67613983154297,0.0,46.98051452636719,-42.41654968261719,28.570323944091797,-21.1987247467041,31.849306106567383,0.0
861,-24.126075744628906,34.65142822265625,0.0,47.01738357543945,-42.45494842529297,28.593149185180664,-21.186147689819336,31.83418846130371,0.0
866,-24.176727294921875,34.63986587524414,0.0,47.05692672729492,-42.492733001708984,28.617042541503906,-21.171371459960938,31.81964111328125,0.0
871,-24.15701675415039,34.692012786865234,0.0,47.09486389160156,-42.52906799316406,28.6406307220459,-21.1580753326416,31.8070125579834,0.0
876,-24.141935348510742,34.67354965209961,0.0,47.13379669189453,-42.567466735839844,28.662385940551758,-21.143712997436523,31.792226791381836,0.0
881,-24.17650604248047,34.69617462158203,0.0,47.17142868041992,-42.6054801940918,28.685287475585938,-21.13096809387207,31.778059005737305,0.0
886,-24.111186981201172,34.69032287597656,0.0,47.20890808105469,-42.64234924316406,28.706661224365234,-21.117883682250977,31.765031814575195,0.0
891,-24.15452003479004,34.691585540771484,0.0,47.248069763183594,-42.67799758911133,28.72734832763672,-21.103527069091797,31.75326919555664,0.0
896,-24.135452270507812,34.68217468261719,0.0,47.28432846069336,-42.71349334716797,28.748340606689453,-21.09194564819336,31.741615295410156,0.0
901,-24.174314498901367,34.668575286865234,0.0,47.32295608520508,-42.75082015991211,28.76910400390625,-21.078357696533203,31.72806739807129,0.0
906,-24.137332916259766,34.64975357055664,0.0,47.359596252441406,-42.78608703613281,28.79383659362793,-21.06648826599121,31.716463088989258,0.0
911,-24.1596622467041,34.65092468261719,0.0,47.39837646484375,-42.8224983215332,28.816049575805664,-21.052711486816406,31.703767776489258,0.0
917,-24.138519287109375,34.65446472167969,0.0,47.444087982177734,-42.8642692565918,28.8439884185791,-21.031999588012695,31.685884475708008,0.0
922,-24.15142822265625,34.68231201171875,0.0,47.482791900634766,-42.90037536621094,28.867652893066406,-21.01844596862793,31.673925399780273,0.0
927,-24.175010681152344,34.649391174316406,0.0,47.520042419433594,-42.93815994262695,28.891393661499023,-21.00656509399414,31.660076141357422,0.0
932,-24.16128158569336,34.6118278503418,0.0,47.559356689453125,-42.976558685302734,28.917577743530273,-20.992565155029297,31.645376205444336,0.0
937,-24.14223861694336,34.6587028503418,0.0,47.59912872314453,-43.012359619140625,28.94368553161621,-20.978012084960938,31.633682250976562,0.0
942,-24.144651412963867,34.69948196411133,0.0,47.63859558105469,-43.04762649536133,28.96780776977539,-20.963836669921875,31.62287712097168,0.0
947,-24.122756958007812,34.65518569946289,0.0,47.677528381347656,-43.084800720214844,28.992311477661133,-20.9500732421875,31.6098575592041,0.0
952,-24.167760848999023,34.68569564819336,0.0,47.71455001831055,-43.12174606323242,29.014371871948242,-20.93860626220703,31.597352981567383,0.0
957,-24.131999969482422,34.66399383544922,0.0,47.75310134887695,-43.15869140625,29.037120819091797,-20.925378799438477,31.5847225189209,0.0
962,-24.1472225189209,34.64722442626953,0.0,47.79088592529297,-43.195560455322266,29.05986976623535,-20.913074493408203,31.57208251953125,0.0
967,-24.12308120727539,34.672584533691406,0.0,47.82767868041992,-43.23090362548828,29.079870223999023,-20.901607513427734,31.561201095581055,0.0
972,-24.155643463134766,34.66651153564453,0.0,47.864471435546875,-43.26609420776367,29.101701736450195,-20.89042854309082,31.550457000732422,0.0
977,-24.151348114013672,34.63456344604492,0.0,47.90302276611328,-43.303192138671875,29.122770309448242,-20.87750816345215,31.537601470947266,0.0
982,-24.150287628173828,34.71428680419922,0.0,47.940425872802734,-43.34059524536133,29.14353370666504,-20.86576271057129,31.52511215209961,0.0
987,-24.16301918029785,34.65254211425781,0.0,47.97676086425781,-43.37792205810547,29.166587829589844,-20.855215072631836,31.512266159057617,0.0
992,-24.156938552856445,34.64988327026367,0.0,48.015846252441406,-43.41585922241211,29.189260482788086,-20.841922760009766,31.498844146728516,0.0
997,-24.18181610107422,34.66959762573242,0.0,48.054931640625,-43.453643798828125,29.213687896728516,-20.828874588012695,31.48577880859375,0.0
1002,-24.160547256469727,34.67048263549805,0.0,48.09294509887695,-43.49089431762695,29.23704719543457,-20.816770553588867,31.473302841186523,0.0
1007,-24.185834884643555,34.628055572509766,0.0,48.13111114501953,-43.52471160888672,29.260940551757812,-20.804752349853516,31.463956832885742,0.0
1012,-24.16726303100586,34.655113220214844,0.0,48.16950988769531,-43.560970306396484,29.286283493041992,-20.79240608215332,31.452421188354492,0.0
