Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
48108,-33.69028091430664,25.27248191833496,0.0,675.4728393554688,-685.5029907226562,488.59765625,-28.238536834716797,19.731170654296875,0.0
48113,-33.70282745361328,25.278770446777344,0.0,675.5093994140625,-685.5398559570312,488.6241455078125,-28.23882293701172,19.731712341308594,0.0
48118,-33.70090866088867,25.299846649169922,0.0,675.5463256835938,-685.575439453125,488.6494140625,-28.238712310791016,19.73367691040039,0.0
48123,-33.69968795776367,25.266197204589844,0.0,675.5834350585938,-685.6140747070312,488.6775817871094,-28.23843765258789,19.73236656188965,0.0
48128,-33.69556427001953,25.258968353271484,0.0,675.6207885742188,-685.65185546875,488.70367431640625,-28.23790740966797,19.73184585571289,0.0
48133,-33.704978942871094,25.263904571533203,0.0,675.6570434570312,-685.6892700195312,488.7309265136719,-28.238502502441406,19.73173713684082,0.0
48138,-33.720458984375,25.251737594604492,0.0,675.6942749023438,-685.7255249023438,488.7571716308594,-28.238204956054688,19.732681274414062,0.0
48143,-33.742156982421875,25.29866600036621,0.0,675.7315063476562,-685.7622680664062,488.7837219238281,-28.238052368164062,19.73347282409668,0.0
48148,-33.70645523071289,25.290830612182617,0.0,675.767822265625,-685.7999877929688,488.8094482421875,-28.238569259643555,19.733219146728516,0.0
48153,-33.72089385986328,25.30606460571289,0.0,675.8052368164062,-685.83740234375,488.83477783203125,-28.23811149597168,19.733367919921875,0.0
48158,-33.726104736328125,25.289552688598633,0.0,675.8421020507812,-685.8743286132812,488.8594970703125,-28.238218307495117,19.733856201171875,0.0
48163,-33.70683288574219,25.282123565673828,0.0,675.8780517578125,-685.910888671875,488.8852233886719,-28.239103317260742,19.73466682434082,0.0
48168,-33.695045471191406,25.26704978942871,0.0,675.91552734375,-685.9480590820312,488.9098815917969,-28.23838233947754,19.73476219177246,0.0
48173,-33.71261978149414,25.29642677307129,0.0,675.95361328125,-685.9859008789062,488.9342956542969,-28.23717498779297,19.73436737060547,0.0
48178,-33.70037078857422,25.285490036010742,0.0,675.9911499023438,-686.0219116210938,488.9591064453125,-28.236421585083008,19.735719680786133,0.0
48183,-33.69741439819336,25.321063995361328,0.0,676.027099609375,-686.0586547851562,488.984130859375,-28.237241744995117,19.73661231994629,0.0
48188,-33.71867370605469,25.276697158813477,0.0,676.0631103515625,-686.09521484375,489.0108337402344,-28.238121032714844,19.737350463867188,0.0
48194,-33.70643615722656,25.301029205322266,0.0,676.1064453125,-686.14111328125,489.0416259765625,-28.231765747070312,19.729087829589844,0.0
48199,-33.72761917114258,25.300294876098633,0.0,676.1442260742188,-686.178955078125,489.06695556640625,-28.231094360351562,19.728845596313477,0.0
48204,-33.69706344604492,25.249845504760742,0.0,676.1823120117188,-686.2185668945312,489.0920715332031,-28.229915618896484,19.726520538330078,0.0
48209,-33.742431640625,25.288673400878906,0.0,676.21826171875,-686.255126953125,489.11932373046875,-28.231168746948242,19.727497100830078,0.0
48214,-33.73630142211914,25.255027770996094,0.0,676.25390625,-686.2916870117188,489.1454162597656,-28.232669830322266,19.72823715209961,0.0
48219,-33.71831130981445,25.282136917114258,0.0,676.290771484375,-686.329345703125,489.1717529296875,-28.23282241821289,19.72808837890625,0.0
48224,-33.707847595214844,25.2778377532959,0.0,676.326416015625,-686.3677978515625,489.19732666015625,-28.234113693237305,19.727073669433594,0.0
48229,-33.70151901245117,25.266286849975586,0.0,676.3636474609375,-686.4047241210938,489.2235107421875,-28.233755111694336,19.727500915527344,0.0
48234,-33.67512893676758,25.27229118347168,0.0,676.3992919921875,-686.4417724609375,489.2496032714844,-28.234811782836914,19.72788429260254,0.0
48239,-33.715782165527344,25.285873413085938,0.0,676.4379272460938,-686.4786376953125,489.2760009765625,-28.233171463012695,19.728504180908203,0.0
48244,-33.68437957763672,25.258472442626953,0.0,676.475341796875,-686.5157470703125,489.301025390625,-28.232540130615234,19.72870445251465,0.0
48249,-33.66325378417969,25.26975440979004,0.0,676.5131225585938,-686.5531616210938,489.3274230957031,-28.23138999938965,19.72867202758789,0.0
