Acc_low_X_mean,Acc_low_X_variance,Acc_low_X_max,Acc_low_X_min,Acc_low_X_slope,Acc_low_X_intercept,Acc_low_Y_mean,Acc_low_Y_variance,Acc_low_Y_max,Acc_low_Y_min,Acc_low_Y_slope,Acc_low_Y_intercept,Acc_low_Z_mean,Acc_low_Z_variance,Acc_low_Z_max,Acc_low_Z_min,Acc_low_Z_slope,Acc_low_Z_intercept,Gyro_low_X_mean,Gyro_low_X_variance,Gyro_low_X_max,Gyro_low_X_min,Gyro_low_X_slope,Gyro_low_X_intercept,Gyro_low_Y_mean,Gyro_low_Y_variance,Gyro_low_Y_max,Gyro_low_Y_min,Gyro_low_Y_slope,Gyro_low_Y_intercept,Gyro_low_Z_mean,Gyro_low_Z_variance,Gyro_low_Z_max,Gyro_low_Z_min,Gyro_low_Z_slope,Gyro_low_Z_intercept,Acc_X_mean,Acc_X_variance,Acc_X_max,Acc_X_min,Acc_X_slope,Acc_X_intercept,Acc_Y_mean,Acc_Y_variance,Acc_Y_max,Acc_Y_min,Acc_Y_slope,Acc_Y_intercept,Acc_Z_mean,Acc_Z_variance,Acc_Z_max,Acc_Z_min,Acc_Z_slope,Acc_Z_intercept,Gyro_X_mean,Gyro_X_variance,Gyro_X_max,Gyro_X_min,Gyro_X_slope,Gyro_X_intercept,Gyro_Y_mean,Gyro_Y_variance,Gyro_Y_max,Gyro_Y_min,Gyro_Y_slope,Gyro_Y_intercept,Gyro_Z_mean,Gyro_Z_variance,Gyro_Z_max,Gyro_Z_min,Gyro_Z_slope,Gyro_Z_intercept,Euler_X_mean,Euler_X_variance,Euler_X_max,Euler_X_min,Euler_X_slope,Euler_X_intercept,Euler_Y_mean,Euler_Y_variance,Euler_Y_max,Euler_Y_min,Euler_Y_slope,Euler_Y_intercept,Euler_Z_mean,Euler_Z_variance,Euler_Z_max,Euler_Z_min,Euler_Z_slope,Euler_Z_intercept
-2.929240222167969,4.901285792887233e-06,-2.9128824869791665,-2.9420166015625,8.955220723456908e-10,-2.929262886137204,-2.8297091959635416,5.50078838686158e-06,-2.8067626953125,-2.8490397135416665,-1.1109789031999264e-09,-2.8296810805452535,-4.932108089192709,1.4557616329391775e-05,-4.91357421875,-4.950927734375,1.3567643860052482e-09,-4.932142426769694,7.459673783373833,0.03173966807102351,8.340967019399008,6.595419883728027,8.166947185447394e-08,7.457606977946273,-7.308900500353176,0.044383163932629505,-6.529262065887451,-8.106870333353678,6.311483700305894e-08,-7.310497816492064,4.752570744613806,0.044526752704902715,5.669211149215698,3.720101793607076,7.040942987881411e-08,4.7507887109045255,-26.14224597934087,0.0005535124255652005,-25.920028686523438,-26.323257128397625,-1.855583592151162e-08,-26.14177637670802,27.139143499151867,0.0005340839641684483,27.27621873219808,26.964144706726074,-1.0472668157346378e-08,27.139408534387908,0.0,0.0,0.0,0.0,0.0,0.0,224.97530550429028,11883.662903698836,413.78187561035156,36.21095212300619,0.007460010902220947,36.18105253860814,-221.3428502980868,11409.787730445567,-36.36333211263021,-406.30372619628906,-0.007309563757008883,-36.35603560447372,143.44112009569804,4826.382160626648,263.7387059529622,23.1744704246521,0.004753821574240469,23.133780046026715,-20.68566594379743,0.3328093426367096,-20.54491678873698,-25.790849685668945,1.2976074533087829e-05,-21.014057944462397,21.793085064681375,0.31976778051836846,26.801241874694824,21.65118408203125,-1.2644218909039382e-05,22.113078645120023,0.0,0.0,0.0,0.0,0.0,0.0
