Time,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
0,-2.956787109375,-2.84814453125,-5.94140625,7.557251930236816,-7.496183395385742,4.656488418579102,-23.227306365966797,24.16862678527832,0.0,42.98564910888672,-42.6382942199707,26.486106872558594,-22.095788955688477,23.02696418762207,0.0
5,-2.952392578125,-2.8525390625,-5.942138671875,7.404580116271973,-7.389312744140625,4.748091697692871,-23.263412475585938,24.128501892089844,0.0,43.02267074584961,-42.67523956298828,26.50984764099121,-22.65591049194336,23.554365158081055,0.0
10,-2.95849609375,-2.84814453125,-5.946044921875,7.312977313995361,-7.770992279052734,4.931297779083252,-23.211938858032227,24.167409896850586,0.0,43.059234619140625,-42.71409606933594,26.534503936767578,-22.815752029418945,23.73157501220703,0.0
15,-2.95556640625,-2.849365234375,-5.946533203125,7.053435325622559,-7.541984558105469,4.5190839767456055,-23.22354507446289,24.143075942993164,0.0,43.09450149536133,-42.75180435180664,26.557100296020508,-22.89078712463379,23.80569839477539,0.0
20,-2.95361328125,-2.8525390625,-5.9453125,7.511450290679932,-7.511450290679932,5.099236488342285,-23.252809524536133,24.128061294555664,0.0,43.132057189941406,-42.78936004638672,26.582595825195312,-22.932889938354492,23.839895248413086,0.0
25,-2.958984375,-2.84716796875,-5.936279296875,7.251908302307129,-6.839694499969482,4.946564674377441,-23.231483459472656,24.200937271118164,0.0,43.16831588745117,-42.82355880737305,26.607328414916992,-22.952301025390625,23.87140655517578,0.0
30,-2.953125,-2.849853515625,-5.94140625,7.755725383758545,-7.2366414070129395,4.656488418579102,-23.244869232177734,24.13971519470215,0.0,43.207096099853516,-42.8597412109375,26.630611419677734,-22.96076774597168,23.87864112854004,0.0
35,-2.956298828125,-2.8486328125,-5.94873046875,7.14503812789917,-7.2366414070129395,4.977099418640137,-23.211040496826172,24.142974853515625,0.0,43.242820739746094,-42.89592361450195,26.65549659729004,-22.960742950439453,23.87997055053711,0.0
40,-2.952880859375,-2.848876953125,-5.946533203125,7.465648651123047,-7.206106662750244,4.549618244171143,-23.223722457885742,24.124324798583984,0.0,43.280147552490234,-42.93195343017578,26.678245544433594,-22.956750869750977,23.87506675720215,0.0
45,-2.958251953125,-2.84619140625,-5.94384765625,7.3740458488464355,-7.41984748840332,4.748091697692871,-23.204191207885742,24.17481803894043,0.0,43.3170166015625,-42.969051361083984,26.70198631286621,-22.94829750061035,23.87163543701172,0.0
50,-2.955810546875,-2.846923828125,-5.948486328125,7.282442569732666,-7.557251930236816,4.56488561630249,-23.199951171875,24.142549514770508,0.0,43.35342788696289,-43.0068359375,26.724811553955078,-22.938074111938477,23.86191177368164,0.0
55,-2.960205078125,-2.84521484375,-5.947509765625,7.450381755828857,-6.900763511657715,4.671755790710449,-23.18411636352539,24.179588317871094,0.0,43.39067840576172,-43.04133987426758,26.748170852661133,-22.924440383911133,23.856769561767578,0.0
61,-2.959716796875,-2.848388671875,-5.944091796875,7.603053569793701,-7.3740458488464355,4.885496139526367,-23.217483520507812,24.181617736816406,0.0,43.42869186401367,-43.078208923339844,26.772598266601562,-22.91191291809082,23.847747802734375,0.0
66,-2.955078125,-2.8466796875,-5.943115234375,7.465648651123047,-7.022900581359863,4.900763511657715,-23.21422004699707,24.153308868408203,0.0,43.47348403930664,-43.12034606933594,26.802001953125,-22.891950607299805,23.830486297607422,0.0
71,-2.954345703125,-2.845458984375,-5.94140625,7.14503812789917,-7.5877861976623535,4.824427604675293,-23.211124420166016,24.154722213745117,0.0,43.50920867919922,-43.15828323364258,26.82612419128418,-22.879934310913086,23.816741943359375,0.0
76,-2.956787109375,-2.84716796875,-5.939453125,7.328244209289551,-7.14503812789917,5.053435325622559,-23.225656509399414,24.17572021484375,0.0,43.54584884643555,-43.194007873535156,26.851390838623047,-22.867250442504883,23.805749893188477,0.0
81,-2.9580078125,-2.848876953125,-5.942138671875,7.206106662750244,-7.175572395324707,5.038167953491211,-23.228891372680664,24.174287796020508,0.0,43.581878662109375,-43.22988510131836,26.8765811920166,-22.854684829711914,23.79373550415039,0.0
86,-2.955078125,-2.8486328125,-5.9443359375,7.389312744140625,-7.618320465087891,4.809160232543945,-23.225040435791016,24.146995544433594,0.0,43.61882400512695,-43.267974853515625,26.90062713623047,-22.8404483795166,23.777463912963867,0.0
91,-2.955078125,-2.8486328125,-5.94775390625,7.007633686065674,-7.007633686065674,4.656488418579102,-23.215471267700195,24.136999130249023,0.0,43.65386199951172,-43.30301284790039,26.92391014099121,-22.827083587646484,23.763280868530273,0.0
96,-2.957275390625,-2.8486328125,-5.9462890625,7.404580116271973,-7.282442569732666,4.717557430267334,-23.21651268005371,24.157180786132812,0.0,43.69088363647461,-43.33942413330078,26.947498321533203,-22.811485290527344,23.74848747253418,0.0
101,-2.956787109375,-2.85498046875,-5.946044921875,7.4809160232543945,-7.328244209289551,4.702290058135986,-23.264116287231445,24.145458221435547,0.0,43.72828674316406,-43.37606430053711,26.971010208129883,-22.79754066467285,23.73260498046875,0.0
