Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
700,-2.929931641,-1.828125,-4.946289063,541,-467,288
705,-2.925537109,-1.822509766,-4.947998047,497,-488,253
710,-2.926269531,-1.828857422,-4.944580078,509,-485,268
715,-2.931640625,-1.820800781,-4.945068359,511,-485,285
720,-2.9296875,-1.823486328,-4.946289063,514,-501,267
725,-2.927490234,-1.818603516,-4.945556641,519,-506,266
730,-2.932128906,-1.821777344,-4.948730469,523,-478,255
735,-2.927001953,-1.824951172,-4.937011719,511,-502,262
740,-2.927246094,-1.825195313,-4.943847656,510,-484,279
745,-2.930664063,-1.823974609,-4.940429688,505,-483,279
750,-2.929199219,-1.824951172,-4.940673828,496,-495,285
756,-2.928710938,-1.825927734,-4.942138672,522,-506,264
761,-2.932617188,-1.825927734,-4.943115234,518,-467,259
766,-2.928710938,-1.824951172,-4.946044922,547,-500,274
771,-2.931640625,-1.826171875,-4.946777344,536,-503,295
776,-2.935058594,-1.822021484,-4.948486328,523,-471,300
781,-2.930419922,-1.825683594,-4.948730469,504,-493,289
786,-2.926513672,-1.824707031,-4.951416016,505,-471,264
791,-2.927734375,-1.820800781,-4.942871094,532,-464,259
796,-2.923828125,-1.819580078,-4.943359375,504,-466,241
801,-2.934570313,-1.828613281,-4.943603516,512,-480,284
806,-2.928955078,-1.824462891,-4.944091797,509,-490,271
811,-2.930419922,-1.826416016,-4.942871094,516,-471,261
816,-2.924804688,-1.825439453,-4.948242188,505,-489,293
821,-2.930664063,-1.825439453,-4.94140625,528,-492,302
826,-2.926025391,-1.823242188,-4.944580078,532,-491,272
831,-2.928955078,-1.82421875,-4.948730469,501,-470,280
836,-2.9296875,-1.830566406,-4.942382813,511,-475,271
841,-2.928222656,-1.825683594,-4.940429688,492,-473,272
846,-2.927490234,-1.826904297,-4.941894531,508,-472,280
851,-2.926025391,-1.828613281,-4.937255859,524,-497,276
856,-2.9296875,-1.823730469,-4.941894531,511,-482,285
861,-2.927001953,-1.823974609,-4.940917969,528,-491,282
866,-2.931152344,-1.826660156,-4.943115234,499,-455,296
871,-2.932373047,-1.822021484,-4.950683594,523,-462,276
876,-2.927001953,-1.824951172,-4.947265625,517,-489,270
881,-2.925292969,-1.827880859,-4.942138672,501,-484,276
886,-2.930419922,-1.822998047,-4.945068359,516,-475,265
892,-2.929443359,-1.824462891,-4.941894531,499,-498,271
897,-2.928955078,-1.825439453,-4.947265625,512,-484,280
902,-2.930175781,-1.825439453,-4.942138672,513,-490,277
907,-2.930175781,-1.823730469,-4.940917969,516,-471,269
912,-2.9296875,-1.825683594,-4.9453125,520,-480,291
917,-2.928710938,-1.823974609,-4.944335938,542,-494,276
922,-2.930175781,-1.827392578,-4.942871094,527,-473,318
927,-2.928466797,-1.822021484,-4.943115234,532,-482,251
932,-2.929931641,-1.827148438,-4.947265625,502,-474,288
937,-2.930175781,-1.829345703,-4.939697266,514,-495,275
942,-2.9296875,-1.823730469,-4.945800781,477,-488,271
947,-2.929931641,-1.827636719,-4.943115234,502,-488,269
952,-2.929931641,-1.826416016,-4.942138672,511,-482,281
957,-2.926513672,-1.823730469,-4.945068359,518,-513,275
962,-2.932373047,-1.820800781,-4.949462891,516,-472,279
967,-2.9296875,-1.822021484,-4.941162109,524,-479,290
972,-2.9296875,-1.825683594,-4.948730469,516,-485,276
977,-2.930664063,-1.821533203,-4.939697266,516,-499,240
982,-2.930419922,-1.828125,-4.946777344,518,-470,280
987,-2.930175781,-1.824707031,-4.940673828,500,-488,313
992,-2.929931641,-1.82421875,-4.939208984,502,-477,254
997,-2.926269531,-1.823242188,-4.9453125,537,-474,290
1002,-2.930419922,-1.825683594,-4.944580078,535,-485,285
1007,-2.927490234,-1.820556641,-4.945556641,524,-470,310
1012,-2.929931641,-1.823730469,-4.94140625,523,-475,309
1017,-2.927490234,-1.826171875,-4.937255859,525,-481,279
1022,-2.927734375,-1.820800781,-4.943603516,509,-491,298
1028,-2.926757813,-1.823730469,-4.947509766,517,-491,262
1033,-2.927978516,-1.822265625,-4.938232422,532,-491,268
1038,-2.934082031,-1.825439453,-4.939941406,506,-478,269
1043,-2.927978516,-1.822265625,-4.9375,504,-493,287
1048,-2.927978516,-1.824462891,-4.943115234,518,-504,306
1053,-2.930175781,-1.824462891,-4.939941406,521,-477,271
1058,-2.926025391,-1.823730469,-4.944824219,534,-495,278
1063,-2.928710938,-1.822265625,-4.947509766,499,-485,279
1068,-2.927734375,-1.825927734,-4.939941406,531,-481,287
1073,-2.924560547,-1.827148438,-4.942626953,530,-472,285
1078,-2.932373047,-1.822753906,-4.944335938,517,-468,260
1083,-2.929931641,-1.825439453,-4.947021484,488,-483,279
1088,-2.927490234,-1.822265625,-4.946044922,496,-477,277
1093,-2.928710938,-1.823730469,-4.942382813,486,-489,276
1098,-2.933105469,-1.827392578,-4.939453125,511,-499,294
1103,-2.931152344,-1.82421875,-4.948486328,516,-475,288
1108,-2.932373047,-1.825927734,-4.942382813,526,-476,274
1113,-2.928466797,-1.826416016,-4.947753906,507,-496,282
1118,-2.928222656,-1.826416016,-4.942382813,516,-475,297
1123,-2.926269531,-1.823486328,-4.943847656,524,-472,292
1128,-2.928710938,-1.822998047,-4.946533203,530,-480,260
1133,-2.930419922,-1.825439453,-4.942138672,523,-483,264
1138,-2.927978516,-1.827636719,-4.949462891,523,-504,274
1143,-2.929199219,-1.822753906,-4.941650391,502,-483,306
1148,-2.932861328,-1.828125,-4.943359375,509,-487,272
1153,-2.929199219,-1.825683594,-4.941650391,529,-484,271
1158,-2.929199219,-1.822998047,-4.942871094,491,-502,304
1164,-2.926269531,-1.823486328,-4.949707031,514,-477,291
1169,-2.927001953,-1.823730469,-4.947265625,518,-500,286
1174,-2.924804688,-1.824951172,-4.942871094,516,-470,268
1179,-2.927978516,-1.824951172,-4.945800781,525,-496,261
1184,-2.930664063,-1.829345703,-4.939453125,508,-492,255
1189,-2.931884766,-1.828125,-4.944335938,494,-495,264
1194,-2.927978516,-1.824462891,-4.940429688,494,-481,282
1199,-2.928710938,-1.826904297,-4.941162109,508,-484,254
1204,-2.930175781,-1.823242188,-4.940673828,516,-510,288
1209,-2.931396484,-1.824707031,-4.945800781,528,-488,285
1214,-2.927978516,-1.824951172,-4.9375,525,-461,280
1219,-2.924072266,-1.825683594,-4.941650391,542,-500,281
1224,-2.928710938,-1.819091797,-4.946533203,496,-462,277
1229,-2.929443359,-1.828857422,-4.944580078,498,-508,287
1234,-2.927734375,-1.824951172,-4.940429688,504,-484,281
1239,-2.933349609,-1.825927734,-4.948730469,500,-483,264
1244,-2.929443359,-1.824951172,-4.949707031,508,-506,250
1249,-2.930664063,-1.822021484,-4.942382813,539,-493,278
1254,-2.927490234,-1.82421875,-4.939208984,521,-480,279
1259,-2.927734375,-1.820800781,-4.941162109,525,-480,298
1264,-2.927734375,-1.826171875,-4.947265625,525,-480,267
1269,-2.928466797,-1.821044922,-4.943115234,500,-488,285
1274,-2.928710938,-1.825195313,-4.943847656,518,-464,262
1279,-2.930908203,-1.824707031,-4.939208984,509,-495,269
1284,-2.9296875,-1.829833984,-4.938476563,518,-488,288
1289,-2.930175781,-1.826904297,-4.947998047,519,-497,268
1294,-2.931640625,-1.823486328,-4.945556641,524,-499,289
1300,-2.924072266,-1.825195313,-4.94140625,510,-476,304
1305,-2.930419922,-1.821533203,-4.942871094,501,-474,322
1310,-2.927246094,-1.824951172,-4.945800781,518,-487,278
1315,-2.929199219,-1.824462891,-4.940185547,498,-492,266
1320,-2.927490234,-1.825195313,-4.939941406,539,-476,265
1325,-2.931152344,-1.825439453,-4.946777344,508,-467,277
1330,-2.926025391,-1.822265625,-4.935791016,490,-493,271
1335,-2.928466797,-1.824707031,-4.938720703,499,-471,260
1340,-2.931396484,-1.824707031,-4.942626953,499,-493,282
1345,-2.934570313,-1.827880859,-4.942871094,516,-509,286
1350,-2.928710938,-1.824707031,-4.943847656,531,-487,288
1355,-2.9296875,-1.823974609,-4.956298828,539,-489,277
1360,-2.928466797,-1.823974609,-4.944580078,528,-477,282
1365,-2.929199219,-1.82421875,-4.950195313,518,-481,280
1370,-2.928955078,-1.82421875,-4.938232422,491,-505,285
1375,-2.926513672,-1.820556641,-4.937744141,486,-476,284
1380,-2.9296875,-1.826416016,-4.940429688,506,-465,284
1385,-2.927490234,-1.828369141,-4.940673828,528,-516,282
1390,-2.930908203,-1.823974609,-4.9453125,500,-475,272
1395,-2.927978516,-1.8203125,-4.937011719,524,-472,286
1400,-2.927978516,-1.826660156,-4.9375,516,-480,277
1405,-2.929199219,-1.823486328,-4.943603516,518,-491,285
1410,-2.931640625,-1.825195313,-4.946289063,501,-475,287
1415,-2.927978516,-1.822753906,-4.940185547,506,-473,278
1420,-2.924804688,-1.822509766,-4.946777344,502,-510,281
1425,-2.926025391,-1.824951172,-4.941162109,515,-503,267
1430,-2.930908203,-1.82421875,-4.939941406,494,-475,276
1436,-2.927978516,-1.82421875,-4.934326172,513,-510,270
1441,-2.933349609,-1.820556641,-4.936035156,504,-481,270
1446,-2.930419922,-1.827148438,-4.949462891,520,-502,247
1451,-2.933105469,-1.821044922,-4.932861328,513,-507,280
1456,-2.929931641,-1.826416016,-4.945068359,524,-477,266
1461,-2.930175781,-1.823730469,-4.94921875,497,-487,286
1466,-2.929931641,-1.826171875,-4.947265625,524,-464,280
1471,-2.928710938,-1.825439453,-4.940185547,505,-502,284
1476,-2.927246094,-1.820556641,-4.939941406,478,-487,300
1481,-2.927734375,-1.829345703,-4.935791016,526,-484,290
1486,-2.929931641,-1.821777344,-4.941162109,502,-500,279
1491,-2.928955078,-1.822509766,-4.945800781,511,-488,278
1496,-2.930175781,-1.823974609,-4.939697266,502,-443,291
1501,-2.928466797,-1.822021484,-4.943359375,514,-489,286
1506,-2.930419922,-1.823730469,-4.94921875,502,-460,286
1511,-2.929443359,-1.821044922,-4.944091797,504,-477,290
1516,-2.926513672,-1.827148438,-4.941894531,534,-495,304
1521,-2.927490234,-1.826660156,-4.940917969,514,-493,285
1526,-2.927490234,-1.822265625,-4.945556641,502,-471,269
1531,-2.927246094,-1.825439453,-4.942871094,506,-490,265
1536,-2.927490234,-1.823242188,-4.942626953,500,-489,266
1541,-2.925292969,-1.823730469,-4.944824219,494,-469,295
1546,-2.926513672,-1.827392578,-4.940673828,518,-493,296
1551,-2.931396484,-1.824462891,-4.939697266,512,-499,284
1556,-2.929199219,-1.825683594,-4.939697266,508,-488,261
1561,-2.929443359,-1.825195313,-4.943359375,497,-495,290
1566,-2.926757813,-1.822998047,-4.94140625,510,-478,287
1572,-2.930175781,-1.822265625,-4.937988281,524,-478,288
1577,-2.927978516,-1.828613281,-4.942382813,510,-479,286
1582,-2.928710938,-1.825439453,-4.942626953,527,-471,271
1587,-2.932861328,-1.827880859,-4.943359375,541,-484,288
1592,-2.931152344,-1.824462891,-4.942871094,505,-482,288
1597,-2.926513672,-1.824951172,-4.94140625,494,-463,279
1602,-2.928955078,-1.824707031,-4.944091797,518,-500,275
1607,-2.927246094,-1.825439453,-4.940429688,492,-508,282
1612,-2.929931641,-1.824707031,-4.946533203,513,-490,277
1617,-2.933349609,-1.832763672,-4.944091797,529,-488,283
1622,-2.927490234,-1.822509766,-4.943603516,524,-502,272
1627,-2.928466797,-1.822998047,-4.94140625,490,-494,264
1632,-2.932617188,-1.825927734,-4.944091797,518,-490,274
1637,-2.930664063,-1.827636719,-4.948730469,514,-485,278
1642,-2.927001953,-1.822509766,-4.940429688,490,-475,294
1647,-2.928955078,-1.824951172,-4.940429688,517,-462,294
1652,-2.926025391,-1.828857422,-4.945556641,510,-467,298
1657,-2.929931641,-1.822021484,-4.947021484,539,-490,306
1662,-2.928466797,-1.827392578,-4.9375,503,-492,275
1667,-2.931640625,-1.82421875,-4.940429688,502,-480,257
1672,-2.927734375,-1.822753906,-4.9375,513,-484,285
1677,-2.929199219,-1.823486328,-4.938720703,514,-458,268
1682,-2.928466797,-1.823242188,-4.94140625,510,-485,274
1687,-2.926269531,-1.821777344,-4.946777344,500,-500,288
1692,-2.927734375,-1.823242188,-4.943603516,497,-461,255
1697,-2.928466797,-1.825195313,-4.945800781,517,-487,296
1702,-2.925048828,-1.823730469,-4.938232422,499,-495,284
1708,-2.931396484,-1.821777344,-4.944580078,515,-488,277
1713,-2.929199219,-1.827636719,-4.945800781,515,-486,284
1718,-2.927490234,-1.825683594,-4.942382813,517,-470,271
1723,-2.928466797,-1.828857422,-4.942871094,512,-489,309
1728,-2.929931641,-1.826171875,-4.939941406,509,-496,255
1733,-2.930664063,-1.826904297,-4.946289063,488,-484,275
1738,-2.931640625,-1.821044922,-4.940917969,529,-488,268
1743,-2.930908203,-1.826171875,-4.943603516,509,-486,269
1748,-2.927978516,-1.826416016,-4.944824219,505,-504,269
1753,-2.930175781,-1.825195313,-4.948486328,505,-509,307
1758,-2.928710938,-1.822753906,-4.934570313,509,-494,287
1763,-2.927734375,-1.828369141,-4.942626953,505,-481,265
1768,-2.927490234,-1.823974609,-4.939697266,508,-485,296
1773,-2.931152344,-1.821044922,-4.944091797,524,-480,279
1778,-2.926269531,-1.824951172,-4.940429688,530,-492,290
1783,-2.929199219,-1.825195313,-4.940673828,503,-486,289
1788,-2.928466797,-1.825683594,-4.953613281,506,-492,286
1793,-2.931640625,-1.828369141,-4.954101563,512,-468,292
1798,-2.931396484,-1.825439453,-4.945800781,503,-498,280
1803,-2.929931641,-1.822265625,-4.939697266,491,-477,252
1808,-2.928222656,-1.823242188,-4.946289063,520,-485,286
1813,-2.930664063,-1.826416016,-4.941650391,524,-474,272
1818,-2.930664063,-1.825683594,-4.940917969,549,-504,278
1823,-2.930175781,-1.824951172,-4.949462891,532,-496,278
1828,-2.925292969,-1.821777344,-4.941162109,523,-489,283
1833,-2.927734375,-1.823730469,-4.941162109,502,-482,280
1838,-2.928222656,-1.822265625,-4.940673828,526,-486,266
1844,-2.923095703,-1.827392578,-4.943603516,515,-499,272
1849,-2.929443359,-1.827636719,-4.939697266,496,-492,279
1854,-2.929443359,-1.828613281,-4.948974609,509,-458,287
1859,-2.927246094,-1.823486328,-4.947265625,516,-452,286
1864,-2.928955078,-1.824707031,-4.943847656,523,-470,288
1869,-2.929199219,-1.82421875,-4.940185547,511,-504,293
1874,-2.928710938,-1.819580078,-4.943359375,515,-497,276
1879,-2.925537109,-1.827392578,-4.942871094,535,-481,283
1884,-2.930908203,-1.824951172,-4.943847656,517,-508,296
1889,-2.927734375,-1.822998047,-4.948242188,505,-474,268
1894,-2.932128906,-1.827880859,-4.941650391,488,-497,293
1899,-2.932373047,-1.826660156,-4.941650391,506,-486,266
1904,-2.9296875,-1.821044922,-4.944091797,520,-490,265
1909,-2.927978516,-1.827148438,-4.947265625,503,-485,278
1914,-2.930175781,-1.825195313,-4.942382813,525,-506,286
1919,-2.927001953,-1.827636719,-4.942382813,511,-478,294
1924,-2.929443359,-1.822509766,-4.939453125,512,-486,302
1929,-2.925292969,-1.825439453,-4.936767578,524,-478,290
1934,-2.927246094,-1.823242188,-4.935546875,507,-488,286
1939,-2.929931641,-1.822021484,-4.940917969,488,-477,270
