Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
1244,-3.934082031,-2.805419922,-4.920166016,469,-484,338
1250,-3.933349609,-2.807617188,-4.924072266,474,-482,319
1255,-3.930664063,-2.809814453,-4.914550781,477,-489,325
1260,-3.933349609,-2.809814453,-4.920410156,461,-490,332
1265,-3.932128906,-2.809082031,-4.912353516,479,-502,341
1270,-3.931640625,-2.806640625,-4.918701172,485,-478,358
1275,-3.934082031,-2.812255859,-4.908935547,484,-481,357
1280,-3.932373047,-2.806396484,-4.921875,476,-494,358
1285,-3.930664063,-2.808837891,-4.916992188,471,-469,344
1290,-3.934082031,-2.811279297,-4.921142578,478,-513,323
1295,-3.936035156,-2.806396484,-4.919189453,485,-501,324
1300,-3.934082031,-2.810058594,-4.918701172,469,-480,307
1305,-3.935302734,-2.811767578,-4.911865234,496,-519,317
1310,-3.931640625,-2.808837891,-4.913085938,471,-527,346
1315,-3.928955078,-2.810058594,-4.918212891,511,-515,354
1320,-3.930908203,-2.814453125,-4.915039063,464,-516,366
1325,-3.934082031,-2.807128906,-4.91015625,478,-497,371
1330,-3.935058594,-2.80859375,-4.916748047,485,-496,364
1335,-3.934570313,-2.811523438,-4.919433594,468,-469,339
1340,-3.928955078,-2.807861328,-4.918212891,493,-499,307
1345,-3.9375,-2.807861328,-4.913330078,485,-481,313
1350,-3.930908203,-2.809814453,-4.920166016,482,-490,304
1355,-3.924804688,-2.810546875,-4.917480469,490,-490,337
1360,-3.932617188,-2.806396484,-4.917724609,490,-493,331
1365,-3.93359375,-2.807373047,-4.913818359,455,-497,355
1370,-3.931152344,-2.808349609,-4.919921875,468,-488,343
1375,-3.941162109,-2.807617188,-4.912597656,476,-494,329
1380,-3.931640625,-2.806640625,-4.919921875,464,-487,316
1386,-3.931884766,-2.806152344,-4.916748047,492,-479,321
1391,-3.932861328,-2.810791016,-4.922607422,475,-502,333
1396,-3.930664063,-2.806640625,-4.916259766,496,-475,332
1401,-3.931640625,-2.80859375,-4.919189453,484,-488,355
1406,-3.936767578,-2.810546875,-4.917480469,479,-497,358
1411,-3.932617188,-2.806152344,-4.915527344,484,-517,347
1416,-3.932373047,-2.808105469,-4.911865234,482,-496,359
1421,-3.933837891,-2.811523438,-4.915527344,478,-488,331
1426,-3.940185547,-2.803955078,-4.915283203,463,-483,337
1431,-3.932128906,-2.808837891,-4.91015625,465,-492,340
1436,-3.937744141,-2.811035156,-4.911621094,477,-503,303
1441,-3.930908203,-2.80859375,-4.916259766,480,-479,316
1446,-3.930419922,-2.807373047,-4.915039063,478,-471,331
1451,-3.933349609,-2.809326172,-4.919921875,511,-483,338
1456,-3.929199219,-2.811523438,-4.919921875,466,-499,346
1461,-3.933349609,-2.806884766,-4.915527344,461,-479,327
1466,-3.932128906,-2.807617188,-4.916748047,476,-514,339
1471,-3.933105469,-2.812255859,-4.919433594,496,-476,335
1476,-3.933837891,-2.808105469,-4.922363281,478,-493,348
1481,-3.937011719,-2.809326172,-4.923339844,483,-493,343
1486,-3.928955078,-2.804931641,-4.920654297,491,-493,353
1491,-3.932373047,-2.811279297,-4.919189453,476,-487,332
1496,-3.932128906,-2.811279297,-4.911132813,466,-481,308
1501,-3.928222656,-2.810546875,-4.919677734,487,-503,315
1506,-3.930175781,-2.811279297,-4.914306641,474,-515,325
1511,-3.932617188,-2.802734375,-4.911376953,465,-508,326
1516,-3.925048828,-2.804443359,-4.915527344,484,-469,354
1522,-3.929931641,-2.808105469,-4.920166016,478,-484,329
1527,-3.934814453,-2.808349609,-4.918945313,469,-474,341
1532,-3.932373047,-2.8125,-4.919189453,482,-469,318
1537,-3.936523438,-2.812255859,-4.918457031,478,-467,355
1542,-3.934814453,-2.810302734,-4.915771484,500,-467,357
1547,-3.933837891,-2.807617188,-4.915039063,483,-486,333
