Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
8100,-1.935058594,-2.842773438,-4.936523438,475,-495,334
8105,-1.928710938,-2.838867188,-4.938720703,471,-494,344
8110,-1.931396484,-2.840576172,-4.937255859,473,-496,343
8115,-1.93359375,-2.841308594,-4.935791016,481,-513,339
8120,-1.9296875,-2.841308594,-4.940917969,482,-499,334
8125,-1.930908203,-2.841064453,-4.945556641,472,-490,354
8130,-1.928710938,-2.845458984,-4.939453125,483,-485,322
8135,-1.9296875,-2.840820313,-4.941162109,485,-467,344
8140,-1.929931641,-2.842773438,-4.938964844,485,-470,324
8145,-1.932128906,-2.84375,-4.94140625,474,-480,342
8150,-1.932617188,-2.843994141,-4.937011719,475,-483,339
8155,-1.931152344,-2.838134766,-4.938476563,495,-484,326
8160,-1.931884766,-2.841552734,-4.931884766,495,-492,357
8165,-1.931396484,-2.840087891,-4.944091797,473,-496,340
8170,-1.929931641,-2.840332031,-4.943847656,476,-511,345
8175,-1.934814453,-2.842773438,-4.943115234,476,-499,346
8180,-1.930664063,-2.841064453,-4.94140625,498,-482,345
8185,-1.932128906,-2.841308594,-4.944580078,489,-493,340
8191,-1.933349609,-2.842285156,-4.936035156,476,-479,319
8196,-1.9296875,-2.837402344,-4.945068359,477,-502,325
8201,-1.928955078,-2.838378906,-4.940673828,488,-472,340
8206,-1.932617188,-2.842041016,-4.938476563,502,-490,341
8211,-1.932861328,-2.842041016,-4.94140625,490,-501,326
8216,-1.931640625,-2.837402344,-4.943115234,495,-483,336
8221,-1.931640625,-2.842773438,-4.939941406,470,-524,347
8226,-1.932861328,-2.843505859,-4.943603516,479,-500,340
8231,-1.931640625,-2.842285156,-4.939208984,474,-491,327
8236,-1.934814453,-2.841308594,-4.941650391,483,-490,350
8241,-1.928955078,-2.846191406,-4.942871094,481,-496,346
8246,-1.927978516,-2.842529297,-4.941650391,503,-483,326
8251,-1.927001953,-2.838623047,-4.9453125,482,-506,333
8256,-1.928955078,-2.841552734,-4.945800781,479,-495,337
8261,-1.931396484,-2.841064453,-4.941162109,460,-497,329
8266,-1.927490234,-2.845458984,-4.937988281,482,-512,341
8271,-1.931396484,-2.844726563,-4.944335938,495,-494,326
8276,-1.933349609,-2.845703125,-4.937744141,487,-492,327
8281,-1.932617188,-2.841064453,-4.943115234,492,-496,343
8286,-1.929199219,-2.840576172,-4.939697266,469,-491,345
8291,-1.929199219,-2.841064453,-4.937255859,478,-489,341
8296,-1.932617188,-2.842041016,-4.938720703,480,-478,330
8301,-1.931884766,-2.841064453,-4.940917969,475,-488,332
8306,-1.927490234,-2.840332031,-4.939453125,492,-481,334
8311,-1.930664063,-2.841796875,-4.936035156,476,-478,351
8316,-1.930664063,-2.844970703,-4.942626953,492,-515,332
8321,-1.930908203,-2.842529297,-4.939697266,470,-505,363
8327,-1.931152344,-2.842773438,-4.941894531,479,-473,333
8332,-1.926757813,-2.843261719,-4.941894531,476,-477,317
8337,-1.926757813,-2.841064453,-4.944091797,488,-506,320
8342,-1.933349609,-2.840087891,-4.938476563,487,-482,348
8347,-1.926513672,-2.843261719,-4.945556641,474,-494,350
8352,-1.934326172,-2.841308594,-4.935546875,480,-502,311
8357,-1.931884766,-2.844970703,-4.940917969,483,-485,321
8362,-1.933837891,-2.840820313,-4.9375,468,-519,342
8367,-1.930175781,-2.842529297,-4.944824219,504,-501,331
8372,-1.928955078,-2.841064453,-4.939453125,453,-481,330
8377,-1.929443359,-2.841796875,-4.929199219,479,-498,325
8382,-1.930419922,-2.842041016,-4.942382813,483,-470,327
8387,-1.935302734,-2.841552734,-4.937255859,471,-489,358
8392,-1.930419922,-2.84375,-4.944335938,459,-492,337
8397,-1.925048828,-2.841796875,-4.938720703,492,-476,354
8402,-1.932861328,-2.836669922,-4.940429688,485,-483,340
8407,-1.927490234,-2.840087891,-4.94140625,478,-488,338
8412,-1.9296875,-2.844726563,-4.938232422,496,-479,307
8417,-1.929931641,-2.842041016,-4.945068359,482,-489,351
8422,-1.930175781,-2.846679688,-4.941162109,482,-508,331
8427,-1.929199219,-2.842041016,-4.943115234,495,-492,321
8432,-1.935546875,-2.838623047,-4.937988281,476,-487,325
8437,-1.927978516,-2.842773438,-4.939697266,485,-493,362
8442,-1.926757813,-2.844238281,-4.936767578,477,-496,336
8447,-1.931884766,-2.837890625,-4.942382813,465,-477,353
8452,-1.927490234,-2.838623047,-4.935791016,482,-516,340
8457,-1.931396484,-2.843261719,-4.940429688,491,-492,321
8463,-1.934326172,-2.837890625,-4.939208984,486,-501,326
8468,-1.926757813,-2.840087891,-4.942138672,493,-496,349
8473,-1.934570313,-2.841064453,-4.935546875,483,-505,345
8478,-1.930664063,-2.840576172,-4.947265625,479,-490,325
8483,-1.928466797,-2.843017578,-4.941894531,474,-490,327
8488,-1.932861328,-2.848144531,-4.942871094,483,-473,336
8493,-1.928955078,-2.844970703,-4.942626953,464,-522,366
8498,-1.92578125,-2.841064453,-4.943115234,476,-473,340
8503,-1.930419922,-2.83984375,-4.944824219,486,-491,342
8508,-1.929443359,-2.841796875,-4.947509766,470,-484,344
8513,-1.9296875,-2.844970703,-4.937255859,459,-491,347
8518,-1.934814453,-2.839355469,-4.941650391,475,-470,341
8523,-1.931396484,-2.839111328,-4.944335938,476,-499,342
8528,-1.928222656,-2.840332031,-4.945800781,485,-489,328
8533,-1.934326172,-2.840087891,-4.944091797,460,-487,357
8538,-1.930908203,-2.841552734,-4.946533203,484,-486,347
8543,-1.9296875,-2.842773438,-4.941650391,481,-508,360
8548,-1.931640625,-2.839599609,-4.944091797,469,-504,327
8553,-1.929931641,-2.841064453,-4.943359375,479,-455,345
8558,-1.928222656,-2.843994141,-4.941650391,491,-493,342
8563,-1.933349609,-2.841552734,-4.9453125,471,-482,341
8568,-1.927246094,-2.843994141,-4.942138672,472,-496,343
8573,-1.932617188,-2.844726563,-4.942138672,467,-474,333
8578,-1.931396484,-2.840332031,-4.946533203,457,-471,339
8583,-1.933105469,-2.842773438,-4.941894531,479,-485,350
8588,-1.931640625,-2.845458984,-4.935791016,491,-487,331
8593,-1.931640625,-2.841796875,-4.941162109,492,-502,330
8599,-1.933837891,-2.843505859,-4.940185547,476,-509,329
8604,-1.928710938,-2.837646484,-4.933349609,482,-454,337
8609,-1.931396484,-2.840820313,-4.939941406,471,-511,318
8614,-1.930419922,-2.842529297,-4.947021484,482,-494,311
8619,-1.929443359,-2.844726563,-4.948730469,480,-490,338
8624,-1.934082031,-2.840576172,-4.943847656,479,-510,335
8629,-1.931152344,-2.839111328,-4.937011719,491,-475,335
8634,-1.928955078,-2.843994141,-4.943603516,479,-480,342
8639,-1.929931641,-2.842529297,-4.936767578,485,-465,332
8644,-1.930908203,-2.84375,-4.943115234,482,-500,322
8649,-1.927490234,-2.839111328,-4.946044922,484,-505,345
8654,-1.930419922,-2.845458984,-4.930664063,478,-509,336
8659,-1.930175781,-2.842529297,-4.944091797,473,-484,345
8664,-1.930908203,-2.839111328,-4.9453125,486,-499,334
8669,-1.932861328,-2.842773438,-4.941650391,473,-490,338
8674,-1.928955078,-2.845458984,-4.937744141,466,-483,331
8679,-1.930175781,-2.842773438,-4.941162109,480,-487,309
8684,-1.933105469,-2.840087891,-4.941162109,480,-489,338
8689,-1.932128906,-2.840576172,-4.947265625,475,-493,348
8694,-1.928955078,-2.843505859,-4.947509766,482,-483,334
8699,-1.928955078,-2.842285156,-4.942626953,471,-488,332
8704,-1.930419922,-2.842529297,-4.942626953,488,-489,321
8709,-1.931396484,-2.842529297,-4.945800781,497,-489,319
8714,-1.934082031,-2.841796875,-4.940429688,482,-484,338
8719,-1.933837891,-2.843505859,-4.945068359,473,-514,335
8724,-1.932128906,-2.841796875,-4.939697266,480,-480,324
8729,-1.931152344,-2.838623047,-4.939208984,462,-481,324
8735,-1.927001953,-2.840820313,-4.941650391,497,-472,342
8740,-1.929931641,-2.843261719,-4.937011719,486,-517,321
8745,-1.931884766,-2.843994141,-4.941162109,495,-459,325
8750,-1.930908203,-2.840087891,-4.942382813,475,-499,337
8755,-1.932128906,-2.842529297,-4.939208984,494,-495,321
8760,-1.936279297,-2.843261719,-4.937011719,482,-505,368
8765,-1.927490234,-2.847900391,-4.943359375,475,-478,336
8770,-1.927734375,-2.843505859,-4.943359375,461,-501,354
8775,-1.935546875,-2.843261719,-4.938720703,468,-494,328
8780,-1.931640625,-2.846435547,-4.940673828,472,-492,336
8785,-1.927734375,-2.838378906,-4.940429688,482,-491,374
8790,-1.932128906,-2.846923828,-4.940917969,483,-483,328
8795,-1.930419922,-2.843261719,-4.942138672,466,-471,339
8800,-1.925048828,-2.846435547,-4.937011719,479,-495,329
8805,-1.928222656,-2.841552734,-4.936279297,486,-509,357
8810,-1.931396484,-2.840820313,-4.947509766,488,-495,331
8815,-1.926757813,-2.841308594,-4.946777344,492,-487,357
8820,-1.930419922,-2.840820313,-4.940429688,462,-494,352
8825,-1.929931641,-2.843017578,-4.938476563,509,-499,333
8830,-1.931396484,-2.843994141,-4.940917969,479,-483,321
8835,-1.93359375,-2.843261719,-4.937255859,493,-500,323
8840,-1.927246094,-2.841308594,-4.940673828,486,-496,345
8845,-1.928955078,-2.842529297,-4.945800781,482,-501,317
8850,-1.930908203,-2.842041016,-4.944335938,494,-464,333
8855,-1.925292969,-2.846435547,-4.947753906,491,-486,340
8860,-1.932373047,-2.843017578,-4.942871094,461,-498,317
8865,-1.928710938,-2.842529297,-4.940673828,477,-504,317
8871,-1.928466797,-2.842529297,-4.940429688,484,-481,341
8876,-1.931396484,-2.840820313,-4.933105469,484,-502,323
8881,-1.930175781,-2.842041016,-4.938476563,485,-511,354
8886,-1.930908203,-2.840332031,-4.938964844,498,-493,333
8891,-1.933349609,-2.838867188,-4.941162109,460,-493,336
8896,-1.931396484,-2.839355469,-4.947021484,472,-482,326
8901,-1.930175781,-2.840820313,-4.943847656,477,-495,322
8906,-1.927490234,-2.844970703,-4.932373047,465,-471,333
8911,-1.932617188,-2.843017578,-4.940429688,477,-485,321
8916,-1.927734375,-2.841308594,-4.944580078,482,-458,329
8921,-1.929443359,-2.837646484,-4.932373047,487,-524,325
8926,-1.936523438,-2.842285156,-4.935546875,489,-515,317
8931,-1.930664063,-2.843017578,-4.940673828,504,-494,330
8936,-1.934326172,-2.839111328,-4.938964844,474,-483,320
8941,-1.931884766,-2.846923828,-4.937011719,476,-502,328
8946,-1.929199219,-2.841308594,-4.94140625,461,-474,341
8951,-1.932128906,-2.841796875,-4.943603516,476,-476,323
8956,-1.935058594,-2.846679688,-4.937988281,485,-473,323
8961,-1.926513672,-2.840087891,-4.945556641,484,-524,359
8966,-1.931640625,-2.842773438,-4.947998047,499,-503,341
8971,-1.927490234,-2.841064453,-4.942871094,489,-521,300
8976,-1.929443359,-2.842773438,-4.937255859,485,-505,335
8981,-1.929443359,-2.842773438,-4.944824219,465,-500,321
8986,-1.933837891,-2.843261719,-4.937744141,504,-482,327
8991,-1.930664063,-2.842773438,-4.935791016,485,-483,334
8996,-1.933837891,-2.837890625,-4.935546875,461,-481,324
9001,-1.929931641,-2.841552734,-4.942626953,498,-502,349
9007,-1.933105469,-2.845214844,-4.944335938,481,-502,348
9012,-1.929931641,-2.844238281,-4.942138672,478,-516,311
9017,-1.932861328,-2.840087891,-4.941650391,474,-482,337
9022,-1.932128906,-2.845214844,-4.940917969,497,-509,336
9027,-1.933105469,-2.842285156,-4.944580078,504,-501,338
9032,-1.926757813,-2.845947266,-4.942871094,473,-499,346
9037,-1.924072266,-2.843505859,-4.941162109,485,-503,314
9042,-1.932373047,-2.845458984,-4.939453125,491,-467,348
9047,-1.925537109,-2.843505859,-4.947509766,486,-479,343
9052,-1.930664063,-2.841552734,-4.935546875,496,-496,337
9057,-1.933105469,-2.843505859,-4.940185547,461,-482,324
9062,-1.932128906,-2.841552734,-4.940917969,482,-491,329
9067,-1.931884766,-2.841552734,-4.947021484,487,-477,339
9072,-1.9296875,-2.843994141,-4.943115234,496,-500,343
9077,-1.929931641,-2.841308594,-4.943359375,488,-501,343
9082,-1.933349609,-2.842529297,-4.939697266,475,-493,349
9087,-1.929443359,-2.843017578,-4.944824219,475,-489,339
9092,-1.932861328,-2.843261719,-4.941162109,482,-491,342
9097,-1.931396484,-2.842529297,-4.938964844,475,-496,345
9102,-1.930419922,-2.838867188,-4.937744141,480,-491,323
9107,-1.9296875,-2.837158203,-4.939941406,490,-496,349
9112,-1.927978516,-2.842041016,-4.944091797,466,-488,348
9117,-1.9296875,-2.83984375,-4.932373047,467,-500,328
9122,-1.932373047,-2.843017578,-4.934326172,507,-481,341
9127,-1.932128906,-2.845214844,-4.942626953,481,-468,348
9132,-1.929199219,-2.841064453,-4.943847656,458,-503,332
9137,-1.927246094,-2.843505859,-4.940429688,480,-499,332
9143,-1.930908203,-2.844238281,-4.935791016,489,-482,319
9148,-1.928466797,-2.838134766,-4.940185547,486,-490,349
9153,-1.929443359,-2.84375,-4.940917969,508,-481,324
9158,-1.930664063,-2.841064453,-4.937744141,488,-490,335
9163,-1.928222656,-2.842773438,-4.946289063,476,-490,335
9168,-1.929199219,-2.842041016,-4.933837891,493,-494,327
9173,-1.929931641,-2.843017578,-4.939697266,457,-476,349
9178,-1.930419922,-2.843505859,-4.947509766,479,-487,317
9183,-1.932373047,-2.838623047,-4.944335938,474,-491,331
9188,-1.931640625,-2.840576172,-4.935546875,468,-487,320
9193,-1.93359375,-2.842285156,-4.942626953,478,-470,346
9198,-1.93359375,-2.845458984,-4.938964844,482,-495,361
9203,-1.927490234,-2.843017578,-4.937988281,481,-483,344
9208,-1.928222656,-2.846435547,-4.936035156,475,-486,323
9213,-1.931152344,-2.840576172,-4.941894531,488,-476,330
9218,-1.927734375,-2.84375,-4.944824219,477,-472,342
9223,-1.929443359,-2.841552734,-4.938720703,482,-490,319
9228,-1.929931641,-2.844482422,-4.942871094,478,-489,334
9233,-1.931640625,-2.841064453,-4.946533203,478,-502,356
9238,-1.930664063,-2.842773438,-4.939208984,484,-478,336
9243,-1.931396484,-2.843505859,-4.9453125,495,-483,343
9248,-1.928710938,-2.842285156,-4.945556641,490,-482,360
9253,-1.931396484,-2.845703125,-4.938232422,465,-495,340
9258,-1.936767578,-2.841308594,-4.935302734,485,-500,346
9263,-1.927001953,-2.843017578,-4.938476563,499,-507,339
9268,-1.933349609,-2.843017578,-4.941650391,485,-491,359
9273,-1.935058594,-2.840576172,-4.939208984,497,-507,357
9279,-1.927734375,-2.842285156,-4.937988281,480,-488,348
9284,-1.9296875,-2.840332031,-4.937255859,482,-493,342
9289,-1.930908203,-2.846435547,-4.942382813,491,-509,336
9294,-1.927490234,-2.842773438,-4.944824219,466,-492,358
9299,-1.935302734,-2.839111328,-4.938476563,487,-471,340
9304,-1.928710938,-2.840576172,-4.937255859,473,-495,362
9309,-1.930419922,-2.841796875,-4.939697266,477,-491,323
9314,-1.932861328,-2.843017578,-4.941650391,491,-488,354
9319,-1.933105469,-2.843505859,-4.938964844,482,-487,341
9324,-1.9296875,-2.843261719,-4.940185547,481,-489,315
9329,-1.933837891,-2.843261719,-4.934082031,468,-500,356
9334,-1.927001953,-2.839355469,-4.948242188,475,-482,352
9339,-1.931640625,-2.841796875,-4.934082031,487,-503,318
9344,-1.931640625,-2.83984375,-4.94140625,455,-485,354
9349,-1.929931641,-2.842529297,-4.943115234,490,-480,347
9354,-1.932617188,-2.840576172,-4.937744141,470,-498,347
9359,-1.931884766,-2.840332031,-4.935302734,485,-492,347
9364,-1.930175781,-2.841552734,-4.939941406,476,-502,339
9369,-1.932373047,-2.841552734,-4.937988281,482,-505,339
9374,-1.930664063,-2.844238281,-4.937011719,468,-498,325
9379,-1.9296875,-2.842529297,-4.943115234,464,-481,352
9384,-1.929931641,-2.842529297,-4.9375,467,-491,352
9389,-1.930664063,-2.838623047,-4.939941406,493,-473,345
9394,-1.927978516,-2.843261719,-4.937988281,472,-487,341
9399,-1.926513672,-2.841064453,-4.942138672,468,-489,331
9404,-1.934814453,-2.839599609,-4.938476563,465,-489,342
9409,-1.928955078,-2.843505859,-4.940917969,509,-500,344
9415,-1.928222656,-2.836914063,-4.940917969,472,-494,334
9420,-1.931396484,-2.842773438,-4.945068359,468,-488,335
9425,-1.927734375,-2.844726563,-4.939941406,475,-488,355
9430,-1.927001953,-2.842285156,-4.944335938,476,-509,324
9435,-1.937255859,-2.84375,-4.938720703,486,-475,325
9440,-1.929931641,-2.841552734,-4.936523438,487,-493,346
9445,-1.927978516,-2.845703125,-4.935302734,491,-496,331
9450,-1.927734375,-2.838134766,-4.939941406,466,-483,338
9455,-1.928222656,-2.843017578,-4.944091797,474,-489,308
9460,-1.931396484,-2.842041016,-4.946289063,474,-519,328
9465,-1.928710938,-2.842041016,-4.945800781,491,-482,321
9470,-1.931884766,-2.840820313,-4.939453125,472,-503,362
9475,-1.931152344,-2.844970703,-4.934570313,473,-490,347
9480,-1.929199219,-2.841796875,-4.935058594,487,-483,344
9485,-1.932617188,-2.842529297,-4.943359375,486,-495,349
9490,-1.929931641,-2.842529297,-4.935546875,465,-483,344
9495,-1.931640625,-2.843261719,-4.938964844,466,-501,326
9500,-1.930419922,-2.843017578,-4.941650391,479,-490,345
9505,-1.931396484,-2.844482422,-4.943847656,475,-509,327
9510,-1.933105469,-2.841308594,-4.946777344,493,-481,338
9515,-1.928710938,-2.840332031,-4.939697266,484,-492,325
9520,-1.931396484,-2.840576172,-4.940429688,467,-452,332
9525,-1.929199219,-2.842285156,-4.951416016,483,-486,358
9530,-1.93359375,-2.840087891,-4.946044922,486,-483,317
9535,-1.930664063,-2.841064453,-4.934082031,468,-487,328
9540,-1.9296875,-2.837646484,-4.942871094,501,-490,337
9545,-1.932617188,-2.840576172,-4.938720703,501,-515,330
9551,-1.9296875,-2.844482422,-4.94140625,484,-493,325
9556,-1.935791016,-2.843261719,-4.943359375,480,-468,344
9561,-1.93359375,-2.842041016,-4.950195313,472,-497,340
9566,-1.931396484,-2.838378906,-4.94140625,472,-489,358
9571,-1.933105469,-2.843261719,-4.946044922,476,-487,345
9576,-1.931884766,-2.838867188,-4.9375,483,-507,325
9581,-1.927490234,-2.845458984,-4.941894531,482,-498,348
9586,-1.934570313,-2.841308594,-4.940429688,473,-493,348
9591,-1.931884766,-2.843505859,-4.937255859,475,-501,333
9596,-1.929931641,-2.840332031,-4.944580078,448,-492,332
9601,-1.932861328,-2.842529297,-4.940429688,451,-478,327
9606,-1.926757813,-2.845703125,-4.942382813,481,-498,318
9611,-1.926757813,-2.841796875,-4.940185547,484,-488,330
9616,-1.929931641,-2.838378906,-4.939941406,467,-474,344
9621,-1.933105469,-2.839111328,-4.945068359,491,-491,337
9626,-1.930664063,-2.842529297,-4.941894531,491,-489,319
9631,-1.931396484,-2.843261719,-4.944335938,490,-479,338
9636,-1.927978516,-2.840332031,-4.940673828,480,-463,341
9641,-1.930419922,-2.843017578,-4.941650391,513,-481,333
9646,-1.927734375,-2.842529297,-4.940673828,477,-501,345
9651,-1.930908203,-2.842773438,-4.938476563,466,-498,323
9656,-1.930419922,-2.83984375,-4.94140625,455,-473,331
9661,-1.932373047,-2.842773438,-4.948242188,472,-483,323
9666,-1.931152344,-2.837402344,-4.938232422,486,-476,341
9671,-1.9296875,-2.842285156,-4.942626953,465,-480,352
9676,-1.931884766,-2.841308594,-4.941650391,477,-503,323
9681,-1.925048828,-2.842285156,-4.937988281,488,-507,338
9687,-1.927001953,-2.840576172,-4.939697266,486,-498,329
9692,-1.931396484,-2.840332031,-4.944824219,479,-516,355
9697,-1.924560547,-2.843505859,-4.942871094,465,-479,335
9702,-1.932617188,-2.841796875,-4.940429688,492,-500,304
9707,-1.932373047,-2.840820313,-4.943359375,481,-485,341
9712,-1.929931641,-2.840332031,-4.942626953,480,-500,350
9717,-1.932861328,-2.844482422,-4.942871094,482,-484,350
9722,-1.932617188,-2.842529297,-4.937011719,498,-496,335
9727,-1.9296875,-2.844238281,-4.938476563,487,-506,344
9732,-1.935302734,-2.843017578,-4.940917969,486,-485,339
9737,-1.936035156,-2.84375,-4.935302734,477,-495,316
9742,-1.926513672,-2.839111328,-4.940673828,460,-485,334
9747,-1.927490234,-2.840332031,-4.948974609,477,-511,334
9752,-1.930908203,-2.840820313,-4.937744141,489,-480,349
9757,-1.926025391,-2.840087891,-4.938476563,492,-529,318
9762,-1.929199219,-2.841064453,-4.947265625,468,-490,336
9767,-1.932128906,-2.838623047,-4.946777344,488,-496,325
9772,-1.929199219,-2.843261719,-4.935791016,476,-489,373
9777,-1.930175781,-2.843994141,-4.939697266,464,-476,351
9782,-1.933349609,-2.841064453,-4.94140625,499,-494,327
9787,-1.927734375,-2.843261719,-4.945800781,465,-504,323
9792,-1.936035156,-2.843017578,-4.941894531,461,-495,340
9797,-1.928222656,-2.842285156,-4.939697266,484,-487,370
9802,-1.932373047,-2.839111328,-4.938232422,468,-524,357
9807,-1.931152344,-2.843261719,-4.940673828,483,-472,325
9812,-1.928710938,-2.840087891,-4.938476563,480,-473,336
9817,-1.932617188,-2.843017578,-4.944091797,484,-504,316
9823,-1.927246094,-2.842529297,-4.943847656,496,-497,334
9828,-1.930664063,-2.843994141,-4.935791016,452,-519,332
9833,-1.931640625,-2.840576172,-4.939208984,474,-514,316
9838,-1.929443359,-2.841064453,-4.94140625,483,-487,344
9843,-1.931640625,-2.838378906,-4.937011719,481,-498,309
9848,-1.928710938,-2.838134766,-4.9375,495,-499,350
9853,-1.931152344,-2.840332031,-4.931884766,484,-491,342
9858,-1.930664063,-2.838623047,-4.937255859,484,-486,346
9863,-1.929931641,-2.844482422,-4.940429688,490,-492,345
9868,-1.93359375,-2.838867188,-4.940185547,479,-504,325
9873,-1.933105469,-2.843017578,-4.943847656,497,-467,353
9878,-1.931396484,-2.843261719,-4.937011719,481,-477,349
9883,-1.930419922,-2.839355469,-4.935058594,465,-478,350
9888,-1.928710938,-2.840576172,-4.940429688,464,-491,334
9893,-1.929931641,-2.840087891,-4.940673828,491,-495,316
9898,-1.932861328,-2.841064453,-4.947265625,487,-495,348
9903,-1.93359375,-2.841552734,-4.94140625,471,-489,361
9908,-1.9296875,-2.839599609,-4.941162109,469,-487,347
9913,-1.929931641,-2.843505859,-4.942382813,473,-493,351
9918,-1.925292969,-2.839599609,-4.938232422,479,-486,336
9923,-1.932617188,-2.84375,-4.947753906,484,-504,316
9928,-1.929931641,-2.839355469,-4.940917969,488,-498,334
9933,-1.932617188,-2.843261719,-4.940429688,468,-484,362
9938,-1.931396484,-2.844482422,-4.939453125,466,-502,322
9943,-1.934082031,-2.842773438,-4.944091797,470,-493,336
9948,-1.926757813,-2.840087891,-4.940429688,480,-494,349
9953,-1.927734375,-2.83984375,-4.936523438,474,-476,325
9959,-1.932861328,-2.842041016,-4.944824219,477,-485,328
9964,-1.931884766,-2.842529297,-4.936767578,475,-498,326
9969,-1.930175781,-2.841796875,-4.94921875,478,-511,351
9974,-1.9296875,-2.842041016,-4.940673828,500,-514,339
9979,-1.93359375,-2.84375,-4.940429688,486,-495,349
9984,-1.930908203,-2.839355469,-4.944580078,480,-494,309
9989,-1.935791016,-2.839599609,-4.944091797,486,-470,343
9994,-1.932373047,-2.838623047,-4.947509766,462,-477,322
9999,-1.929199219,-2.83984375,-4.942138672,470,-494,325
10004,-1.936523438,-2.844238281,-4.938232422,486,-480,342
10009,-1.933105469,-2.841796875,-4.943359375,464,-482,349
10014,-1.925292969,-2.841796875,-4.943115234,460,-473,318
10019,-1.930175781,-2.842529297,-4.943115234,484,-493,325
10024,-1.930419922,-2.838623047,-4.935302734,477,-520,352
10029,-1.934082031,-2.842285156,-4.936035156,474,-512,343
10034,-1.931884766,-2.841064453,-4.945068359,468,-483,339
10039,-1.931396484,-2.841796875,-4.936767578,470,-487,327
10044,-1.929199219,-2.844238281,-4.942138672,478,-497,338
10049,-1.935791016,-2.844970703,-4.943359375,465,-478,355
10054,-1.930908203,-2.842285156,-4.947998047,479,-478,342
10059,-1.926025391,-2.837890625,-4.938232422,488,-490,339
10064,-1.931396484,-2.840820313,-4.941650391,489,-501,325
10069,-1.934082031,-2.837646484,-4.943603516,493,-499,344
10074,-1.931884766,-2.842773438,-4.937744141,479,-480,321
10079,-1.932128906,-2.840332031,-4.943115234,473,-497,348
10084,-1.9296875,-2.840820313,-4.946533203,477,-505,333
10089,-1.9296875,-2.843994141,-4.947021484,503,-478,324
10095,-1.934814453,-2.841064453,-4.944580078,466,-503,336
10100,-1.931884766,-2.843505859,-4.946777344,473,-475,335
10105,-1.930419922,-2.838134766,-4.939453125,477,-485,341
10110,-1.929931641,-2.844482422,-4.944091797,488,-506,348
10115,-1.927490234,-2.840087891,-4.936279297,489,-502,353
10120,-1.928710938,-2.83984375,-4.94140625,455,-491,346
10125,-1.929199219,-2.83984375,-4.939453125,490,-514,334
10130,-1.929931641,-2.841796875,-4.943359375,480,-475,357
10135,-1.931884766,-2.839599609,-4.937011719,498,-488,312
10140,-1.931884766,-2.846679688,-4.940673828,476,-485,332
10145,-1.930664063,-2.841796875,-4.942382813,496,-491,344
10150,-1.932373047,-2.840576172,-4.938232422,468,-487,330
10155,-1.933837891,-2.841064453,-4.942626953,468,-490,336
10160,-1.930419922,-2.836181641,-4.939208984,465,-506,338
10165,-1.928955078,-2.84375,-4.942382813,472,-479,351
10170,-1.932861328,-2.840087891,-4.942871094,491,-527,345
10175,-1.929199219,-2.840087891,-4.942382813,484,-515,308
10180,-1.93359375,-2.840576172,-4.937744141,457,-493,328
10185,-1.935302734,-2.841552734,-4.939941406,486,-504,337
10190,-1.931640625,-2.842529297,-4.943115234,481,-481,332
10195,-1.932373047,-2.842773438,-4.941650391,472,-476,327
10200,-1.93359375,-2.840820313,-4.936279297,480,-496,331
10205,-1.930175781,-2.843505859,-4.937744141,476,-497,329
10210,-1.933105469,-2.841552734,-4.932373047,477,-504,306
10215,-1.930175781,-2.842529297,-4.940429688,468,-492,331
10220,-1.931152344,-2.837890625,-4.945556641,461,-517,346
10225,-1.930419922,-2.844238281,-4.943115234,470,-502,347
10231,-1.927001953,-2.844238281,-4.937255859,468,-508,333
10236,-1.929931641,-2.841308594,-4.944580078,491,-492,363
10241,-1.936279297,-2.843994141,-4.940185547,474,-483,334
10246,-1.930908203,-2.841796875,-4.940917969,495,-486,323
10251,-1.929931641,-2.838867188,-4.944335938,497,-483,343
10256,-1.928710938,-2.843505859,-4.9375,476,-477,320
10261,-1.935058594,-2.842285156,-4.943115234,465,-503,345
10266,-1.933837891,-2.842773438,-4.945068359,473,-484,316
10271,-1.928955078,-2.83984375,-4.948974609,488,-494,325
10276,-1.932128906,-2.839111328,-4.941894531,470,-498,328
10281,-1.929931641,-2.840576172,-4.932861328,480,-511,362
10286,-1.929931641,-2.840820313,-4.94140625,485,-476,328
10291,-1.930175781,-2.839111328,-4.94140625,477,-489,354
10296,-1.927978516,-2.841064453,-4.940917969,470,-490,344
10301,-1.932128906,-2.843261719,-4.940185547,504,-513,333
10306,-1.931396484,-2.839111328,-4.9453125,482,-519,332
10311,-1.929931641,-2.839355469,-4.943115234,467,-498,344
10316,-1.931640625,-2.843994141,-4.942871094,486,-487,324
10321,-1.927001953,-2.83984375,-4.944091797,474,-510,332
10326,-1.930908203,-2.842529297,-4.938232422,482,-474,339
10331,-1.932861328,-2.840820313,-4.942871094,488,-505,322
10336,-1.934570313,-2.839355469,-4.935791016,464,-498,344
10341,-1.936523438,-2.841796875,-4.940185547,477,-484,352
10346,-1.931884766,-2.840332031,-4.939697266,479,-485,334
10351,-1.927978516,-2.841796875,-4.944824219,483,-504,340
10356,-1.925292969,-2.841308594,-4.945800781,486,-486,336
10361,-1.928222656,-2.840087891,-4.943359375,481,-509,356
