Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
871,-2.948486328,-3.825439453,-4.926269531,458,-491,391
876,-2.948730469,-3.828369141,-4.935302734,459,-474,372
881,-2.951171875,-3.825195313,-4.926757813,470,-487,374
886,-2.948974609,-3.822265625,-4.931640625,457,-505,369
891,-2.947998047,-3.819580078,-4.929443359,466,-484,380
896,-2.947998047,-3.824951172,-4.927490234,456,-492,395
901,-2.948974609,-3.829101563,-4.935546875,445,-454,380
906,-2.953369141,-3.826416016,-4.934326172,456,-500,399
911,-2.947265625,-3.829101563,-4.930908203,462,-478,391
916,-2.948486328,-3.82421875,-4.933349609,462,-482,400
922,-2.947021484,-3.824462891,-4.935302734,470,-501,389
927,-2.944335938,-3.822753906,-4.93359375,466,-475,382
932,-2.948242188,-3.826171875,-4.936035156,477,-487,365
937,-2.949462891,-3.823242188,-4.935058594,456,-469,365
942,-2.946777344,-3.82421875,-4.934082031,449,-488,366
947,-2.944824219,-3.825683594,-4.937011719,453,-500,368
952,-2.947265625,-3.822998047,-4.929199219,461,-498,385
957,-2.949707031,-3.826171875,-4.935302734,436,-476,407
962,-2.94921875,-3.822998047,-4.937255859,463,-482,393
967,-2.951416016,-3.821044922,-4.933105469,455,-489,376
972,-2.946777344,-3.827148438,-4.936035156,468,-475,357
977,-2.947998047,-3.823242188,-4.933837891,445,-512,373
982,-2.947998047,-3.828125,-4.934814453,467,-498,389
987,-2.947998047,-3.826904297,-4.936279297,459,-464,384
992,-2.947021484,-3.827880859,-4.927490234,460,-503,383
997,-2.949707031,-3.822998047,-4.935302734,469,-484,377
1002,-2.94921875,-3.825927734,-4.927490234,450,-498,380
1007,-2.943603516,-3.826660156,-4.931640625,454,-458,365
1012,-2.950927734,-3.819824219,-4.935546875,461,-477,372
1017,-2.951171875,-3.827148438,-4.931396484,469,-488,370
1022,-2.946289063,-3.825195313,-4.928222656,450,-493,372
1027,-2.947265625,-3.824462891,-4.937255859,471,-492,398
1032,-2.945556641,-3.827392578,-4.935302734,457,-505,369
1037,-2.948730469,-3.828125,-4.940429688,447,-465,361
1042,-2.947509766,-3.825195313,-4.935058594,464,-458,376
1047,-2.944335938,-3.825195313,-4.93359375,466,-483,371
