Time,Roll_angle,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_Roll,Gyro_Roll,Kalman_Roll
0,0.0,0.011553764343261719,0.04793248325586319,1.0005240440368652,1.4584641456604004,-0.13064193725585938,-2.2956714630126953,-0.08016619086265564,4.17819356918335,-0.06792342662811279
5,0.0,0.011797904968261719,0.0484200119972229,0.9942573308944702,1.3668608665466309,-0.34438228607177734,-2.8300225734710693,-0.034851860255002975,4.180611610412598,-0.050199732184410095
10,0.0,0.008379936218261719,0.04525107890367508,0.982205867767334,1.2294564247131348,-0.2527790069580078,-2.63154935836792,-0.1851595789194107,4.182786464691162,-0.09370245784521103
15,0.0,0.009600639343261719,0.04939506947994232,0.9904008507728577,1.3821282386779785,-0.37491655349731445,-2.265137195587158,0.034549932926893234,4.185231685638428,-0.0598137266933918
20,0.0,0.012774467468261719,0.042325910180807114,0.9819648265838623,1.2294564247131348,-0.039038658142089844,-2.601015090942383,-0.35510703921318054,4.187406539916992,-0.11714527010917664
25,0.0,0.011309623718261719,0.047688718885183334,0.9882315993309021,1.641669750213623,-0.11537456512451172,-2.6773509979248047,-0.060183439403772354,4.190310955047607,-0.10522489249706268
30,0.0,0.008379936218261719,0.05012635886669159,0.9930521845817566,1.504265308380127,-0.3291149139404297,-2.4636104106903076,0.07140528410673141,4.192972183227539,-0.07767859101295471
35,0.0,0.011309623718261719,0.05256400257349014,0.997149646282196,1.5195326805114746,-0.43598508834838867,-2.5399463176727295,0.2078455686569214,4.19566011428833,-0.03956693410873413
40,0.0,0.006426811218261719,0.047688718885183334,0.9983547925949097,1.6722044944763184,-0.1917104721069336,-2.7842211723327637,-0.08805397152900696,4.198618412017822,-0.04234015941619873
45,0.0,0.012774467468261719,0.05232023820281029,0.998113751411438,1.4737305641174316,-0.2527790069580078,-2.8300225734710693,0.18977949023246765,4.201225280761719,-0.016701992601156235
50,0.0,0.009600639343261719,0.0506138876080513,0.9952214360237122,1.4431967735290527,-0.466519832611084,-2.4330761432647705,0.09455505758523941,4.203778266906738,-0.0042236316949129105
55,0.0,0.010088920593261719,0.046469900757074356,0.998113751411438,1.3668608665466309,-0.2527790069580078,-2.478877544403076,-0.15734167397022247,4.206196308135986,-0.014836008660495281
60,0.0,0.013262748718261719,0.048663776367902756,0.990882933139801,1.504265308380127,-0.2985806465148926,-2.585747718811035,-0.011346621438860893,4.208857536315918,-0.012110777199268341
65,0.0,0.014239311218261719,0.0484200119972229,0.9904008507728577,1.4584641456604004,-0.2833132743835449,-3.19643497467041,-0.02409651316702366,4.211437702178955,-0.010578926652669907
70,0.0,0.012286186218261719,0.0440322607755661,0.9916059970855713,1.5195326805114746,-0.23751211166381836,-2.6926181316375732,-0.2805910110473633,4.214125633239746,-0.02622968703508377
75,0.0,0.008379936218261719,0.050857651978731155,0.9865443706512451,1.3515934944152832,-0.08484029769897461,-2.4941446781158447,0.1369672268629074,4.216516494750977,-0.01368732936680317
80,0.0,0.008135795593261719,0.04939506947994232,0.9906418919563293,1.076784610748291,-0.16117620468139648,-2.1735341548919678,0.0338495709002018,4.218421459197998,-0.009067511186003685
85,0.0,0.012530326843261719,0.04573860764503479,0.9875085353851318,1.6264023780822754,0.03729724884033203,-2.6926181316375732,-0.17118288576602936,4.221298694610596,-0.01547497883439064
90,0.0,0.010333061218261719,0.05110141634941101,0.9949803948402405,1.2294564247131348,0.0830988883972168,-2.4636104106903076,0.12518826127052307,4.22347354888916,-0.005905618891119957
95,0.0,0.013018608093261719,0.04793248325586319,0.9969086050987244,1.030982494354248,-0.08484029769897461,-2.6773509979248047,-0.07027778029441833,4.225297451019287,-0.0074449507519602776
100,0.0,0.011553764343261719,0.04793248325586319,0.9988368153572083,1.8401427268981934,-0.3596491813659668,-3.0437631607055664,-0.07553722709417343,4.22855281829834,-0.007647854276001453
105,0.0,0.010577201843261719,0.047201190143823624,0.9942573308944702,1.427929401397705,-0.2985806465148926,-2.8300225734710693,-0.10494274646043777,4.2310791015625,-0.00974841695278883
110,0.0,0.013751029968261719,0.05110141634941101,0.9940162897109985,1.687471866607666,0.03729724884033203,-2.6162822246551514,0.12809734046459198,4.234064102172852,-0.0007731054211035371
115,0.0,0.009600639343261719,0.053539056330919266,0.9913649559020996,1.4584641456604004,-0.2222447395324707,-2.738419532775879,0.28668251633644104,4.236644268035889,0.013956710696220398
120,0.0,0.009844779968261719,0.04939506947994232,0.9882315993309021,1.5500664710998535,-0.23751211166381836,-2.4330761432647705,0.04122418165206909,4.239386558532715,0.017705030739307404
125,0.0,0.011065483093261719,0.0462261363863945,0.9887136220932007,1.641669750213623,-0.20697784423828125,-2.845289707183838,-0.1461525857448578,4.24229097366333,0.014016869477927685
130,0.0,0.012774467468261719,0.0506138876080513,0.9925701022148132,1.5958685874938965,-0.10010719299316406,-2.5704805850982666,0.10273322463035583,4.245114326477051,0.020116906613111496
135,0.0,0.007891654968261719,0.04939506947994232,0.9920880198478699,1.10731840133667,-0.6497259140014648,-3.0742974281311035,0.029419464990496635,4.247073173522949,0.02234657295048237
140,0.0,0.008379936218261719,0.044276025146245956,0.9904008507728577,1.4889979362487793,-0.16117620468139648,-2.662083625793457,-0.2633093297481537,4.249707221984863,0.01469358429312706
145,0.0,0.011553764343261719,0.05110141634941101,0.997149646282196,1.3057923316955566,-0.16117620468139648,-2.768954038619995,0.11832821369171143,4.252017021179199,0.0205070897936821
150,0.0,0.010088920593261719,0.04939506947994232,0.9865443706512451,1.1683878898620605,-0.13064193725585938,-2.448343276977539,0.046433717012405396,4.25408411026001,0.023374389857053757
155,0.0,0.010333061218261719,0.0484200119972229,0.990882933139801,1.214189052581787,-0.0543060302734375,-2.7536866664886475,-0.025320181623101234,4.256232261657715,0.023865895345807076
160,0.0,0.013995170593261719,0.048663776367902756,0.9904008507728577,1.4889979362487793,-0.4207181930541992,-2.7231523990631104,-0.010008066892623901,4.258866310119629,0.02534356713294983
165,0.0,0.011797904968261719,0.04573860764503479,0.9824469089508057,1.0615172386169434,-0.3596491813659668,-2.8300225734710693,-0.15750718116760254,4.260744094848633,0.021526677533984184
170,0.0,0.012286186218261719,0.045007314532995224,0.9913649559020996,1.3668608665466309,-0.2222447395324707,-2.601015090942383,-0.22369080781936646,4.263162136077881,0.016508163884282112
175,0.0,0.011797904968261719,0.04744495451450348,0.9942573308944702,1.7790741920471191,0.15943479537963867,-2.738419532775879,-0.09095392376184464,4.2663092613220215,0.01641685701906681
180,0.0,0.009844779968261719,0.0506138876080513,0.9925701022148132,1.2599902153015137,-0.40545082092285156,-2.7994883060455322,0.10283787548542023,4.268538475036621,0.021051308140158653
185,0.0,0.011797904968261719,0.0484200119972229,0.9988368153572083,1.4889979362487793,-0.0543060302734375,-2.372007369995117,-0.0476226881146431,4.271172523498535,0.021695727482438087
190,0.0,0.011797904968261719,0.048176247626543045,0.9988368153572083,1.1225857734680176,-0.40545082092285156,-2.7842211723327637,-0.061583708971738815,4.273158550262451,0.02135641686618328
195,0.0,0.008135795593261719,0.047201190143823624,0.9930521845817566,1.7027382850646973,-0.37491655349731445,-2.3262059688568115,-0.10158400237560272,4.27617073059082,0.021009262651205063
200,0.0,0.010821342468261719,0.04744495451450348,0.9855802655220032,1.4431967735290527,-0.14590883255004883,-2.3872745037078857,-0.06689175963401794,4.27872371673584,0.021201103925704956
205,0.0,0.008135795593261719,0.05207647383213043,0.9870264530181885,1.1225857734680176,-0.4970541000366211,-2.6926181316375732,0.21079373359680176,4.280709743499756,0.027983317151665688
210,0.0,0.011065483093261719,0.05110141634941101,0.9925701022148132,1.5653338432312012,-0.14590883255004883,-2.738419532775879,0.1327737718820572,4.283478736877441,0.033308520913124084
215,0.0,0.009844779968261719,0.05329529196023941,0.983893096446991,1.290524959564209,-0.5581226348876953,-2.768954038619995,0.29657864570617676,4.285761833190918,0.04200335964560509
220,0.0,0.010088920593261719,0.04525107890367508,0.9867854118347168,1.214189052581787,-0.17644309997558594,-2.6162822246551514,-0.19743552803993225,4.287909984588623,0.03832797706127167
225,0.0,0.013018608093261719,0.04988259822130203,0.9952214360237122,1.3821282386779785,-0.023771286010742188,-2.265137195587158,0.049587272107601166,4.290355205535889,0.04098159819841385
230,0.0,0.011553764343261719,0.04939506947994232,0.9942573308944702,1.504265308380127,-0.2833132743835449,-2.5399463176727295,0.022679761052131653,4.29301643371582,0.0431554801762104
235,0.0,0.007891654968261719,0.0484200119972229,0.9954624176025391,1.3515934944152832,-0.45125246047973633,-2.417809009552002,-0.03811588138341904,4.295407295227051,0.043635595589876175
240,0.0,0.012042045593261719,0.049151305109262466,0.9920880198478699,1.0615172386169434,-0.0543060302734375,-2.6926181316375732,0.014294160529971123,4.297285079956055,0.04481237009167671
245,0.0,0.011797904968261719,0.04744495451450348,0.9983547925949097,1.4737305641174316,-0.3291149139404297,-2.6773509979248047,-0.1021568775177002,4.299891948699951,0.04411526769399643
250,0.0,0.009844779968261719,0.048663776367902756,0.9993188977241516,1.1683878898620605,-0.3901839256286621,-2.4941446781158447,-0.03494733199477196,4.301959037780762,0.04441848024725914
255,0.0,0.010333061218261719,0.04793248325586319,0.990159809589386,1.3057923316955566,-0.31384801864624023,-2.4330761432647705,-0.05144531652331352,4.304268836975098,0.04462720826268196
260,0.0,0.012530326843261719,0.047688718885183334,0.991847038269043,1.504265308380127,-0.17644309997558594,-2.2193355560302734,-0.07028573751449585,4.306930065155029,0.04480963945388794
265,0.0,0.014727592468261719,0.04573860764503479,0.9913649559020996,1.6264023780822754,-0.023771286010742188,-2.524679183959961,-0.18157067894935608,4.309807300567627,0.04292434826493263
270,0.0,0.011065483093261719,0.046469900757074356,0.9887136220932007,1.7027382850646973,0.022029876708984375,-2.6468164920806885,-0.13204653561115265,4.312819480895996,0.042291902005672455
275,0.0,0.008624076843261719,0.045982372015714645,0.9911239147186279,1.3821282386779785,-0.3291149139404297,-2.6468164920806885,-0.16666440665721893,4.315264701843262,0.04046798124909401
280,0.0,0.007159233093261719,0.04525107890367508,0.989195704460144,1.3515934944152832,-0.13064193725585938,-2.4636104106903076,-0.20376092195510864,4.317655563354492,0.03794609755277634
285,0.0,0.009844779968261719,0.045982372015714645,0.9930521845817566,1.1683878898620605,0.12890005111694336,-2.555213451385498,-0.17184892296791077,4.319722652435303,0.03584802895784378
290,0.0,0.010577201843261719,0.046469900757074356,0.9923290610313416,1.3973946571350098,-0.466519832611084,-2.7231523990631104,-0.14182832837104797,4.322194576263428,0.034823913127183914
295,0.0,0.007891654968261719,0.044276025146245956,0.990159809589386,1.7027382850646973,-0.11537456512451172,-2.662083625793457,-0.2626762092113495,4.325206756591797,0.03207682818174362
300,0.0,0.010577201843261719,0.0462261363863945,0.9896777868270874,1.3515934944152832,-0.6497259140014648,-2.0361294746398926,-0.1487438976764679,4.327597618103027,0.0309993177652359
305,0.0,0.008624076843261719,0.051345180720090866,0.9834110140800476,1.4737305641174316,-0.16117620468139648,-2.63154935836792,0.17723768949508667,4.330204486846924,0.0362933911383152
310,0.0,0.012530326843261719,0.04988259822130203,0.9928111433982849,1.6722044944763184,-0.1917104721069336,-2.524679183959961,0.057032279670238495,4.333162784576416,0.03958038613200188
315,0.0,0.011553764343261719,0.04525107890367508,0.9899187684059143,1.641669750213623,-0.13064193725585938,-2.585747718811035,-0.20578257739543915,4.336067199707031,0.03794547915458679
320,0.0,0.013262748718261719,0.04793248325586319,0.9865443706512451,1.5653338432312012,-0.2527790069580078,-2.7536866664886475,-0.04139639809727669,4.338836193084717,0.039229866117239
325,0.0,0.011797904968261719,0.0484200119972229,0.9906418919563293,1.5958685874938965,-0.16117620468139648,-2.478877544403076,-0.024686284363269806,4.3416595458984375,0.04085914418101311
330,0.0,0.011553764343261719,0.05012635886669159,0.9935342073440552,1.427929401397705,-0.2985806465148926,-2.372007369995117,0.06981199234724045,4.344185829162598,0.043853022158145905
335,0.0,0.010333061218261719,0.05012635886669159,0.9949803948402405,1.5958685874938965,-0.5123209953308105,-2.6926181316375732,0.065378338098526,4.347009181976318,0.04700388014316559
340,0.0,0.010821342468261719,0.04744495451450348,0.9961855411529541,1.2294564247131348,-0.10010719299316406,-2.3872745037078857,-0.09620701521635056,4.349184036254883,0.04665672406554222
345,0.0,0.009844779968261719,0.050370123237371445,0.9872674942016602,1.427929401397705,-0.20697784423828125,-2.555213451385498,0.10448246449232101,4.351710319519043,0.05013282597064972
350,0.0,0.011065483093261719,0.04671366512775421,0.9942573308944702,1.3668608665466309,0.052564144134521484,-2.2193355560302734,-0.13301093876361847,4.354128360748291,0.04939309135079384
355,0.0,0.012042045593261719,0.05183270946145058,0.9988368153572083,1.5195326805114746,-0.06957292556762695,-2.2956714630126953,0.15770839154720306,4.356816291809082,0.053862135857343674
360,0.0,0.013018608093261719,0.0506138876080513,0.982928991317749,1.3821282386779785,-0.3596491813659668,-2.448343276977539,0.13324189186096191,4.359261512756348,0.057592667639255524
365,0.0,0.010577201843261719,0.048176247626543045,0.9935342073440552,1.7943415641784668,-0.17644309997558594,-2.478877544403076,-0.04682135581970215,4.362435817718506,0.05898504704236984
370,0.0,0.013995170593261719,0.049151305109262466,0.9920880198478699,1.8096089363098145,0.03729724884033203,-2.845289707183838,0.014216051436960697,4.365637302398682,0.061398644000291824
375,0.0,0.009600639343261719,0.04695742949843407,0.9831699728965759,1.504265308380127,0.15943479537963867,-2.3872745037078857,-0.08847395330667496,4.368298530578613,0.061576057225465775
380,0.0,0.010088920593261719,0.047688718885183334,0.9940162897109985,1.321058750152588,-0.17644309997558594,-2.4941446781158447,-0.07621067762374878,4.370635509490967,0.06165005639195442
385,0.0,0.01619243621826172,0.04744495451450348,0.9930521845817566,1.5500664710998535,-0.06957292556762695,-2.6468164920806885,-0.08781178295612335,4.373377799987793,0.06195366010069847
390,0.0,0.008379936218261719,0.047688718885183334,0.9935342073440552,1.901212215423584,-0.3596491813659668,-2.63154935836792,-0.0748351588845253,4.3767409324646,0.06308899819850922
395,0.0,0.013018608093261719,0.048176247626543045,0.9870264530181885,1.0920519828796387,-0.16117620468139648,-2.4636104106903076,-0.028617091476917267,4.3786725997924805,0.06354362517595291
400,0.0,0.011797904968261719,0.043788496404886246,0.990159809589386,1.5195326805114746,-0.17644309997558594,-2.63154935836792,-0.2909534275531769,4.3813605308532715,0.0606384240090847
405,0.0,0.010577201843261719,0.04988259822130203,0.998113751411438,1.3668608665466309,-0.3901839256286621,-2.9979615211486816,0.04081204906105995,4.3837785720825195,0.06271064281463623
