Time,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
0,1.0010175704956055,-0.003298521041870117,-0.020528793334960938,-0.07036113739013672,-0.004076957702636719,0.11765861511230469,-0.18875885009765625,-88.8100814819336,0.0,-0.2542147934436798,-0.014730047434568405,0.42510056495666504,-0.19146288931369781,-85.14186096191406,0.0
5,1.0010175704956055,-0.003054380416870117,-0.027120590209960938,0.2655167579650879,-0.004076957702636719,-0.004478931427001953,-0.17476053535938263,-88.4382553100586,0.0,-0.25288721919059753,-0.014750432223081589,0.4250781834125519,-0.18260987102985382,-86.7553482055664,0.0
10,1.0024824142456055,0.003781557083129883,-0.023702621459960938,-0.19249820709228516,0.08752632141113281,0.16345977783203125,0.2160693258047104,-88.62843322753906,0.0,-0.25384971499443054,-0.014312800951302052,0.42589548230171204,-0.052234675735235214,-87.37062072753906,0.0
15,1.0037031173706055,0.004025697708129883,-0.023946762084960938,0.005974769592285156,0.27073240280151367,-0.01974630355834961,0.22973789274692535,-88.61410522460938,0.0,-0.25381985306739807,-0.012959139421582222,0.4257967472076416,0.017540788277983665,-87.67720794677734,0.0
20,0.9975996017456055,-0.0001246929168701172,-0.021261215209960938,0.21971559524536133,0.07225894927978516,0.423001766204834,-0.007159942761063576,-88.779052734375,0.0,-0.25272127985954285,-0.012597844935953617,0.42791175842285156,0.013522201217710972,-87.89546966552734,0.0
25,1.0056562423706055,0.004025697708129883,-0.021749496459960938,-0.07036113739013672,-0.1414813995361328,0.3772001266479492,0.22930334508419037,-88.7400131225586,0.0,-0.2530730962753296,-0.013305251486599445,0.4297977685928345,0.04895050451159477,-88.03587341308594,0.0
30,1.0061445236206055,-0.0006129741668701172,-0.024923324584960938,-0.08562803268432617,-0.12621402740478516,0.056589603424072266,-0.0348956398665905,-88.58058166503906,0.0,-0.2535012364387512,-0.013936321251094341,0.43008071184158325,0.0366714783012867,-88.11380004882812,0.0
35,1.0019941329956055,-0.0006129741668701172,-0.03151512145996094,0.08231067657470703,-0.3857560157775879,0.19399404525756836,-0.03503360599279404,-88.19816589355469,0.0,-0.25308969616889954,-0.015865100547671318,0.43105068802833557,0.02810969389975071,-88.12598419189453,0.0
40,1.0049238204956055,0.004758119583129883,-0.026144027709960938,0.2960515022277832,-0.17201566696166992,0.10239124298095703,0.2711906433105469,-88.48526763916016,0.0,-0.2516094446182251,-0.01672517880797386,0.4315626323223114,0.056333743035793304,-88.16651916503906,0.0
45,1.0041913986206055,0.0008518695831298828,-0.025411605834960938,-0.024559497833251953,-0.03461122512817383,-0.30982255935668945,0.04858924448490143,-88.54959106445312,0.0,-0.2517322301864624,-0.01689823530614376,0.430013507604599,0.05545107647776604,-88.20487213134766,0.0
50,0.9988203048706055,0.0013401508331298828,-0.021261215209960938,0.18918085098266602,-0.29415321350097656,0.16345977783203125,0.07685822248458862,-88.77814483642578,0.0,-0.25078633427619934,-0.018369002267718315,0.43083080649375916,0.058252740651369095,-88.2582015991211,0.0
55,1.0061445236206055,0.003293275833129883,-0.018819808959960938,0.005974769592285156,0.24019813537597656,0.5451393127441406,0.18750500679016113,-88.9121322631836,0.0,-0.25075647234916687,-0.017168011516332626,0.4335564970970154,0.06903287023305893,-88.31150817871094,0.0
60,1.0017499923706055,-0.002566099166870117,-0.022237777709960938,0.09757804870605469,0.08752632141113281,0.16345977783203125,-0.1467333287000656,-88.7198715209961,0.0,-0.2502685785293579,-0.016730379313230515,0.43437379598617554,0.052903711795806885,-88.34248352050781,0.0
65,1.0032148361206055,0.003049135208129883,-0.018331527709960938,0.14337968826293945,0.4234042167663574,0.11765861511230469,0.17411313951015472,-88.93878173828125,0.0,-0.2495516836643219,-0.014613358303904533,0.43496209383010864,0.062223248183727264,-88.38309478759766,0.0
70,1.0098066329956055,0.0018284320831298828,-0.027608871459960938,-0.2077655792236328,0.4234042167663574,-0.20295238494873047,0.10370519757270813,-88.43045043945312,0.0,-0.2505905032157898,-0.012496337294578552,0.4339473247528076,0.0640195682644844,-88.38427734375,0.0
76,1.0061445236206055,0.004758119583129883,-0.026632308959960938,0.05177640914916992,-0.1109471321105957,-0.2640209197998047,0.27085837721824646,-88.45975494384766,0.0,-0.25027984380722046,-0.013162019662559032,0.43236321210861206,0.07725167274475098,-88.3896255493164,0.0
81,1.0051679611206055,0.002072572708129883,-0.017354965209960938,0.1586465835571289,-0.2178173065185547,0.0107879638671875,0.11812135577201843,-89.00381469726562,0.0,-0.24948661029338837,-0.014251106418669224,0.4324171543121338,0.08040623366832733,-88.42684173583984,0.0
86,1.0120038986206055,0.0003635883331298828,-0.021017074584960938,-0.22303247451782227,-0.3399543762207031,0.316131591796875,0.020580537617206573,-88.81008911132812,0.0,-0.25060176849365234,-0.015950879082083702,0.4339978098869324,0.07602196931838989,-88.44979095458984,0.0
91,0.9985761642456055,0.002072572708129883,-0.026876449584960938,-0.2841014862060547,-0.26361894607543945,0.13292551040649414,0.11887577176094055,-88.45369720458984,0.0,-0.25202226638793945,-0.01726897433400154,0.43466243147850037,0.07693846523761749,-88.45124816894531,0.0
96,1.0034589767456055,0.004025697708129883,-0.022237777709960938,0.14337968826293945,-0.004076957702636719,-0.17241811752319336,0.22980275750160217,-88.7098388671875,0.0,-0.25130537152290344,-0.017289359122514725,0.4338003396987915,0.0852898433804512,-88.46424865722656,0.0
101,1.0046796798706055,-0.002077817916870117,-0.028097152709960938,0.17391395568847656,0.04172468185424805,0.27032995223999023,-0.11844919621944427,-88.39369201660156,0.0,-0.25043579936027527,-0.01708073541522026,0.43515199422836304,0.0763748362660408,-88.46067810058594,0.0
106,1.0032148361206055,0.007687807083129883,-0.025899887084960938,0.11284542083740234,0.3928699493408203,-0.03501319885253906,0.4389125406742096,-88.45738220214844,0.0,-0.24987156689167023,-0.015116386115550995,0.4349769353866577,0.0934736356139183,-88.45865631103516,0.0
111,1.0046796798706055,0.005246400833129883,-0.021505355834960938,-0.039826393127441406,0.6371445655822754,0.2855973243713379,0.2991252541542053,-88.73780822753906,0.0,-0.2500706911087036,-0.011930663138628006,0.43640491366386414,0.10227516293525696,-88.46781158447266,0.0
116,1.0056562423706055,-0.0006129741668701172,-0.019063949584960938,0.14337968826293945,0.3318009376525879,0.6214752197265625,-0.03491701930761337,-88.9134292602539,0.0,-0.2493537962436676,-0.010271658189594746,0.4395122826099396,0.09720908105373383,-88.48490905761719,0.0
121,1.0059003829956055,0.00011944770812988281,-0.020284652709960938,-0.13142967224121094,0.026457786560058594,0.20926141738891602,0.006802321877330542,-88.8447265625,0.0,-0.2500109374523163,-0.010139369405806065,0.4405585825443268,0.09293622523546219,-88.49928283691406,0.0
126,1.0034589767456055,0.0003635883331298828,-0.021017074584960938,-0.16196393966674805,0.17912960052490234,0.11765861511230469,0.020755715668201447,-88.79995727539062,0.0,-0.25082075595855713,-0.009243721142411232,0.4411468803882599,0.08935954421758652,-88.51007843017578,0.0
131,1.0039472579956055,-0.002810239791870117,-0.025411605834960938,-0.26883411407470703,-0.12621402740478516,0.0107879638671875,-0.16033004224300385,-88.54122161865234,0.0,-0.25216493010520935,-0.009874790906906128,0.4412008225917816,0.07873672246932983,-88.51184844970703,0.0
136,1.0051679611206055,0.002072572708129883,-0.024435043334960938,-0.009292125701904297,0.026457786560058594,-0.23348665237426758,0.11810407042503357,-88.60244750976562,0.0,-0.25221139192581177,-0.009742502123117447,0.4400333762168884,0.08011142164468765,-88.5149917602539,0.0
141,0.9985761642456055,0.002804994583129883,-0.03273582458496094,0.11284542083740234,0.07225894927978516,-0.20295238494873047,0.1608566790819168,-88.1155014038086,0.0,-0.2516471743583679,-0.009381207637488842,0.4390186071395874,0.08346948027610779,-88.50072479248047,0.0
146,1.0039472579956055,-0.0003688335418701172,-0.026632308959960938,0.03650951385498047,-0.20254993438720703,0.19399404525756836,-0.02104211412370205,-88.48029327392578,0.0,-0.2514646351337433,-0.010393957607448101,0.4399885833263397,0.08012254536151886,-88.50101470947266,0.0
151,1.0007734298706055,0.004513978958129883,-0.030782699584960938,0.08231067657470703,-0.06514549255371094,0.13292551040649414,0.25830814242362976,-88.21936798095703,0.0,-0.2510530948638916,-0.01071968488395214,0.4406532049179077,0.08633921295404434,-88.49213409423828,0.0
156,1.0032148361206055,0.003049135208129883,-0.03127098083496094,0.08231067657470703,0.255465030670166,0.08712387084960938,0.17405766248703003,-88.20616149902344,0.0,-0.2506415545940399,-0.009442360140383244,0.44108882546424866,0.08951520919799805,-88.48184204101562,0.0
161,1.0059003829956055,-0.005984067916870117,-0.027853012084960938,-0.26883411407470703,0.45393848419189453,0.04132270812988281,-0.34071606397628784,-88.37773132324219,0.0,-0.25198572874069214,-0.007172667887061834,0.44129544496536255,0.07498984783887863,-88.47644805908203,0.0
166,1.0037031173706055,0.0013401508331298828,-0.014913558959960938,-0.19249820709228516,0.34706830978393555,0.22452878952026367,0.07649320363998413,-89.14530181884766,0.0,-0.25294822454452515,-0.005437326151877642,0.44241809844970703,0.07410098612308502,-88.49473571777344,0.0
171,1.0039472579956055,0.002316713333129883,-0.023946762084960938,0.14337968826293945,-0.09567975997924805,-0.17241811752319336,0.1321781724691391,-88.62722778320312,0.0,-0.25223132967948914,-0.005915725138038397,0.44155600666999817,0.0764833465218544,-88.4990463256836,0.0
176,1.0041913986206055,-0.0006129741668701172,-0.023214340209960938,0.05177640914916992,-0.09567975997924805,0.33139896392822266,-0.034964896738529205,-88.67523956298828,0.0,-0.2519724369049072,-0.006394124124199152,0.44321301579475403,0.0735856294631958,-88.5044937133789,0.0
181,1.0007734298706055,0.0008518695831298828,-0.023458480834960938,0.23498249053955078,-0.08041238784790039,-0.1571507453918457,0.0487574078142643,-88.65632629394531,0.0,-0.2507975101470947,-0.0067961858585476875,0.44242724776268005,0.0740448459982872,-88.50906372070312,0.0
186,1.0002851486206055,0.00011944770812988281,-0.023702621459960938,-0.1772313117980957,-0.1109471321105957,0.20926141738891602,0.0068399785086512566,-88.64256286621094,0.0,-0.25168365240097046,-0.007350921630859375,0.44347354769706726,0.07137948274612427,-88.51318359375,0.0
191,1.0041913986206055,-0.0003688335418701172,-0.023214340209960938,0.1586465835571289,-0.5842294692993164,-0.05028057098388672,-0.021038778126239777,-88.675537109375,0.0,-0.25089043378829956,-0.010272068902850151,0.44322213530540466,0.06973343342542648,-88.52027893066406,0.0
196,1.0039472579956055,-0.0003688335418701172,-0.023702621459960938,-0.19249820709228516,-0.40102338790893555,0.23979568481445312,-0.021043652668595314,-88.64736938476562,0.0,-0.25185292959213257,-0.012277185916900635,0.44442111253738403,0.06647670269012451,-88.52548217773438,0.0
201,1.0059003829956055,0.003049135208129883,-0.022237777709960938,0.09757804870605469,0.11806058883666992,-0.17241811752319336,0.1736348569393158,-88.7217025756836,0.0,-0.2513650357723236,-0.011686882935464382,0.44355902075767517,0.06962604075670242,-88.5298080444336,0.0
206,1.0051679611206055,0.002560853958129883,-0.022481918334960938,0.03650951385498047,0.1943964958190918,0.22452878952026367,0.14593493938446045,-88.71043395996094,0.0,-0.251182496547699,-0.010714900679886341,0.44468167424201965,0.07166493684053421,-88.53326416015625,0.0
211,1.0034589767456055,-0.0018336772918701172,-0.026632308959960938,-0.10089540481567383,0.6982131004333496,0.5451393127441406,-0.10466284304857254,-88.4760971069336,0.0,-0.2516869604587555,-0.007223835214972496,0.4474073648452759,0.06696759909391403,-88.52848815917969,0.0
216,1.0041913986206055,-0.002077817916870117,-0.020528793334960938,-0.29936838150024414,0.11806058883666992,0.36193323135375977,-0.11852835863828659,-88.8228759765625,0.0,-0.2531838119029999,-0.0066335322335362434,0.4492170214653015,0.061177320778369904,-88.53478240966797,0.0
222,1.0034589767456055,0.003049135208129883,-0.023946762084960938,0.05177640914916992,0.026457786560058594,0.23979568481445312,0.17405028641223907,-88.62191009521484,0.0,-0.25292491912841797,-0.006501243449747562,0.4504159986972809,0.06400880217552185,-88.5366439819336,0.0
227,1.0039472579956055,-0.0018336772918701172,-0.024923324584960938,0.08231067657470703,0.011190414428710938,0.316131591796875,-0.10461654514074326,-88.57406616210938,0.0,-0.25243106484413147,-0.006434101145714521,0.45231279730796814,0.06071518361568451,-88.53741455078125,0.0
232,1.0061445236206055,0.00011944770812988281,-0.023702621459960938,-0.13142967224121094,-0.1414813995361328,0.0107879638671875,0.006800167262554169,-88.65046691894531,0.0,-0.25308820605278015,-0.007141508162021637,0.45236673951148987,0.05888916924595833,-88.54058837890625,0.0
237,0.9993085861206055,-0.0003688335418701172,-0.022237777709960938,0.08231067657470703,-0.15674829483032227,0.026055335998535156,-0.021141991019248962,-88.72502136230469,0.0,-0.25267666578292847,-0.007925249636173248,0.4524970054626465,0.057569719851017,-88.54532623291016,0.0
242,1.0027265548706055,0.005246400833129883,-0.03249168395996094,-0.1466965675354004,-0.6147637367248535,0.3466658592224121,0.29961928725242615,-88.12005615234375,0.0,-0.2534101605415344,-0.01099906861782074,0.45423033833503723,0.0619608499109745,-88.53936004638672,0.0
247,1.0034589767456055,-0.0003688335418701172,-0.028585433959960938,0.09757804870605469,-0.23308420181274414,0.27032995223999023,-0.02105121873319149,-88.36812591552734,0.0,-0.25292226672172546,-0.01216448936611414,0.45558199286460876,0.06071911379694939,-88.53695678710938,0.0
252,1.0046796798706055,0.0018284320831298828,-0.024923324584960938,0.20444822311401367,-0.416290283203125,0.40773487091064453,0.10424128919839859,-88.57512664794922,0.0,-0.2519000172615051,-0.014245940372347832,0.45762068033218384,0.06260564923286438,-88.5397720336914,0.0
257,1.0017499923706055,-0.0006129741668701172,-0.022481918334960938,-0.024559497833251953,0.1943964958190918,-0.01974630355834961,-0.0350506491959095,-88.7138671875,0.0,-0.25202280282974243,-0.01327395811676979,0.4575219452381134,0.06053474172949791,-88.54229736328125,0.0
262,1.0059003829956055,0.002560853958129883,-0.026388168334960938,0.021242141723632812,0.27073240280151367,0.1481928825378418,0.14581498503684998,-88.49022674560547,0.0,-0.2519165873527527,-0.011920296587049961,0.45826292037963867,0.062312521040439606,-88.53995513916016,0.0
267,1.0056562423706055,0.003781557083129883,-0.023702621459960938,0.1281123161315918,0.4692058563232422,0.1787271499633789,0.21538780629634857,-88.63275909423828,0.0,-0.25127601623535156,-0.009574267081916332,0.4591565430164337,0.06589360535144806,-88.5394515991211,0.0
