Time,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
0,-1.0028886795043945,0.003781557083129883,0.010232925415039062,-0.08562803268432617,1.079892635345459,-2.141883611679077,0.21603091061115265,89.37677001953125,0.0,-1.4298168420791626,18.032047271728516,-35.76517105102539,0.21271732449531555,89.2331314086914,0.0
5,-0.9958086013793945,-0.003054380416870117,0.009988784790039062,0.021242141723632812,0.759282112121582,-1.8365399837493896,-0.17573031783103943,89.39903259277344,0.0,-1.4297106266021729,18.035842895507812,-35.77435302734375,0.018739020451903343,89.31790161132812,0.0
10,-1.0019121170043945,-0.0011012554168701172,0.0024204254150390625,-0.1772313117980957,0.866152286529541,-1.470127820968628,-0.0629766583442688,89.84793090820312,0.0,-1.4305968284606934,18.04017448425293,-35.78170394897461,-0.00907411240041256,89.49736022949219,0.0
15,-1.0009355545043945,-0.0001246929168701172,0.0065708160400390625,-0.1466965675354004,0.40813684463500977,-0.9815783500671387,-0.007137546315789223,89.62380981445312,0.0,-1.4313303232192993,18.04221534729004,-35.78661346435547,-0.00914031732827425,89.53048706054688,0.0
20,-0.9989824295043945,0.0013401508331298828,-0.0036830902099609375,-0.2535672187805176,0.07225894927978516,-0.5235629081726074,0.076862633228302,89.77520751953125,0.0,-1.4325981140136719,18.04257583618164,-35.78923034667969,0.007043585646897554,89.5797119140625,0.0
25,-1.0070390701293945,0.0013401508331298828,0.011941909790039062,0.21971559524536133,-0.2788858413696289,0.1787271499633789,0.07624286413192749,89.31632995605469,0.0,-1.4314994812011719,18.041181564331055,-35.78833770751953,0.019493071362376213,89.5346450805664,0.0
30,-1.0028886795043945,0.0013401508331298828,0.009744644165039062,0.11284542083740234,-0.6452980041503906,0.5909409523010254,0.07656016200780869,89.43805694580078,0.0,-1.430935263633728,18.037954330444336,-35.78538131713867,0.02813146263360977,89.51807403564453,0.0
35,-1.0016679763793945,0.003537416458129883,0.008279800415039062,0.021242141723632812,-0.6758322715759277,1.5527729988098145,0.20233377814292908,89.48499298095703,0.0,-1.4308290481567383,18.034574508666992,-35.777618408203125,0.05001109838485718,89.51097869873047,0.0
40,-1.0070390701293945,0.0006077289581298828,0.009500503540039062,0.17391395568847656,-0.5536952018737793,1.995521068572998,0.03457537293434143,89.4583740234375,0.0,-1.4299595355987549,18.03180694580078,-35.76763916015625,0.04906754940748215,89.50267028808594,0.0
45,-1.0006914138793945,0.005490541458129883,0.0053501129150390625,-0.11616230010986328,-0.7827029228210449,2.453536033630371,0.3143598437309265,89.56107330322266,0.0,-1.4305403232574463,18.02789306640625,-35.75537109375,0.07510232925415039,89.50499725341797,0.0
50,-1.0006914138793945,0.002804994583129883,0.011941909790039062,0.09757804870605469,-0.6910996437072754,2.2703299522399902,0.16059145331382751,89.29767608642578,0.0,-1.430052399635315,18.024436950683594,-35.7440185546875,0.08332820236682892,89.48297882080078,0.0
55,-1.0009355545043945,0.006955385208129883,0.0041294097900390625,-0.024559497833251953,-0.7216343879699707,2.743612766265869,0.39813193678855896,89.5369873046875,0.0,-1.4301751852035522,18.020828247070312,-35.73030090332031,0.10949401557445526,89.48417663574219,0.0
60,-0.9940996170043945,0.002560853958129883,0.014627456665039062,-0.009292125701904297,-0.4773592948913574,2.4688034057617188,0.14758069813251495,89.14417266845703,0.0,-1.430221676826477,18.018442153930664,-35.71795654296875,0.11238693445920944,89.45576477050781,0.0
65,-0.9948320388793945,0.006711244583129883,0.010721206665039062,0.18918085098266602,-0.9048399925231934,2.102391242980957,0.3864952325820923,89.27156829833984,0.0,-1.4292757511138916,18.013917922973633,-35.70744323730469,0.13289231061935425,89.4383773803711,0.0
70,-1.0043535232543945,0.002316713333129883,0.008768081665039062,0.021242141723632812,-0.3399543762207031,1.568039894104004,0.13215725123882294,89.48265075683594,0.0,-1.4291695356369019,18.012218475341797,-35.69960403442383,0.13294227421283722,89.43975067138672,0.0
75,-0.9987382888793945,0.003293275833129883,0.012918472290039062,-0.1466965675354004,-0.4773592948913574,0.819948673248291,0.18891268968582153,89.23523712158203,0.0,-1.4299030303955078,18.00983238220215,-35.69550323486328,0.13576453924179077,89.42469024658203,0.0
80,-0.9980058670043945,0.012082338333129883,0.012674331665039062,-0.11616230010986328,-0.32468748092651367,0.4840707778930664,0.6935604214668274,88.99481201171875,0.0,-1.4304838180541992,18.008209228515625,-35.693084716796875,0.16815385222434998,89.39778137207031,0.0
85,-1.0028886795043945,0.008664369583129883,0.008279800415039062,0.20444822311401367,-0.03461122512817383,-0.4319601058959961,0.49497273564338684,89.31535339355469,0.0,-1.4294615983963013,18.00803565979004,-35.69524383544922,0.18735356628894806,89.39301300048828,0.0
90,-0.9975175857543945,0.008176088333129883,0.0060825347900390625,-0.39097166061401367,0.2249307632446289,-1.180051565170288,0.46960189938545227,89.4146957397461,0.0,-1.4314165115356445,18.0091609954834,-35.70114517211914,0.20042890310287476,89.39522552490234,0.0
95,-1.0033769607543945,0.008420228958129883,0.008035659790039062,0.021242141723632812,-0.20254993438720703,-1.1342499256134033,0.48079317808151245,89.33539581298828,0.0,-1.4313102960586548,18.008148193359375,-35.706817626953125,0.21462342143058777,89.39125061035156,0.0
