Time,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
1,-0.02364063262939453,-0.004763364791870117,-1.020772933959961,0.03650951385498047,0.0569920539855957,-0.4319601058959961,-0.2672930955886841,1.3266923427581787,0.0,0.16699451208114624,0.2606816589832306,-1.975785493850708,-0.25592243671417236,1.2987817525863647,0.0
6,-0.01973438262939453,-0.003298521041870117,-1.015890121459961,-0.1772313117980957,-0.37048912048339844,-0.01974630355834961,-0.18599946796894073,1.1128650903701782,0.0,0.1659311205148697,0.2584587335586548,-1.9759039878845215,-0.22196228802204132,1.2059273719787598,0.0
11,-0.02437305450439453,-0.003786802291870117,-1.012716293334961,0.18918085098266602,-0.15674829483032227,0.1787271499633789,-0.21418039500713348,1.378662347793579,0.0,0.16687703132629395,0.2576749920845032,-1.9750103950500488,-0.218757763504982,1.2624741792678833,0.0
16,-0.02339649200439453,0.00011944770812988281,-1.020772933959961,0.2960515022277832,-0.03461122512817383,0.27032995223999023,0.006702815182507038,1.3130104541778564,0.0,0.16835728287696838,0.2575019299983978,-1.973658800125122,-0.16164721548557281,1.2748957872390747,0.0
21,-0.02437305450439453,-0.009646177291870117,-1.015401840209961,0.25024986267089844,0.026457786560058594,0.10239124298095703,-0.5441288948059082,1.3749650716781616,0.0,0.16960853338241577,0.2576342225074768,-1.9731467962265015,-0.23675298690795898,1.2949140071868896,0.0
26,-0.02559375762939453,-0.006960630416870117,-1.006612777709961,0.08231067657470703,0.255465030670166,0.04132270812988281,-0.3960604965686798,1.4564323425292969,0.0,0.17002008855342865,0.2589115500450134,-1.97294020652771,-0.2628535032272339,1.3227900266647339,0.0
31,-0.02290821075439453,-0.007448911666870117,-1.024435043334961,0.47925758361816406,0.1638622283935547,0.0107879638671875,-0.4164998233318329,1.280989408493042,0.0,0.17241637408733368,0.25973087549209595,-1.972886323928833,-0.28267672657966614,1.3175405263900757,0.0
36,-0.01753711700439453,-0.006716489791870117,-1.012228012084961,0.31131839752197266,-0.15674829483032227,-0.08081483840942383,-0.3801150918006897,0.9925433397293091,0.0,0.1739729642868042,0.25894713401794434,-1.9732904434204102,-0.29346272349357605,1.2763341665267944,0.0
41,-0.01973438262939453,-0.011843442916870117,-1.011983871459961,0.20444822311401367,-0.43155765533447266,-0.17241811752319336,-0.6703855395317078,1.1170891523361206,0.0,0.17499519884586334,0.25678935647010803,-1.9741525650024414,-0.3343518078327179,1.2567565441131592,0.0
46,-0.02241992950439453,-0.015017271041870117,-1.016134262084961,0.1586465835571289,-0.7674355506896973,-0.3250899314880371,-0.8464967012405396,1.2638278007507324,0.0,0.17578843235969543,0.2529521882534027,-1.9757779836654663,-0.3847801089286804,1.2540086507797241,0.0
