Time,Acc_low_X,Acc_low_Y,Acc_low_Z,Gyro_low_X,Gyro_low_Y,Gyro_low_Z,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Euler_X,Euler_Y,Euler_Z
0,-0.009724617004394531,-0.9981715679168701,0.014383316040039062,-0.6810479164123535,-0.1109471321105957,0.423001766204834,-89.00349426269531,0.5581245422363281,0.0,-6.673588275909424,-1.087170958518982,4.144994258880615,-88.52400207519531,0.548542320728302,0.0
5,-0.010212898254394531,-0.9976832866668701,0.016580581665039062,-0.07036113739013672,-0.17201566696166992,0.23979568481445312,-88.88179779052734,0.5864133238792419,0.0,-6.673940181732178,-1.0880310535430908,4.146193027496338,-88.70256042480469,0.5669916868209839,0.0
10,-0.011433601379394531,-0.9979274272918701,0.012674331665039062,-0.32990312576293945,-0.04987812042236328,0.46880340576171875,-89.02005767822266,0.6563760042190552,0.0,-6.675589561462402,-1.088280439376831,4.1485371589660645,-88.80929565429688,0.5965642333030701,0.0
15,-0.011433601379394531,-0.9974391460418701,0.010477066040039062,-0.19249820709228516,0.08752632141113281,0.5604066848754883,-89.1092529296875,0.6567140221595764,0.0,-6.676551818847656,-1.0878428220748901,4.151339054107666,-88.8849105834961,0.6119104027748108,0.0
20,-0.009968757629394531,-0.9984157085418701,0.013406753540039062,-0.22303247451782227,0.14859485626220703,0.1787271499633789,-89.04134368896484,0.5720034837722778,0.0,-6.677667140960693,-1.0870997905731201,4.152232646942139,-88.91706085205078,0.6045307517051697,0.0
25,-0.010945320129394531,-0.9928004741668701,0.0068149566650390625,-0.3146357536315918,-0.2178173065185547,0.22452878952026367,-89.25593566894531,0.6316279172897339,0.0,-6.6792402267456055,-1.088188886642456,4.153355121612549,-88.97481536865234,0.6081367135047913,0.0
30,-0.014607429504394531,-0.9908473491668701,0.009012222290039062,-0.32990312576293945,-0.1109471321105957,0.5451393127441406,-89.00759887695312,0.8445789813995361,0.0,-6.68088960647583,-1.0887435674667358,4.156080722808838,-88.98091125488281,0.6414299607276917,0.0
35,-0.013142585754394531,-0.9910914897918701,0.009744644165039062,-0.19249820709228516,-0.5384278297424316,0.636742115020752,-89.05423736572266,0.7597019672393799,0.0,-6.681851863861084,-1.0914356708526611,4.15926456451416,-88.99092102050781,0.65385901927948,0.0
40,-0.012166023254394531,-0.9903590679168701,0.019998550415039062,-0.26883411407470703,-0.15674829483032227,0.3772001266479492,-88.64598846435547,0.7036687135696411,0.0,-6.683196067810059,-1.092219352722168,4.1611504554748535,-88.95377349853516,0.6586987972259521,0.0
45,-0.01607227325439453,-0.9959743022918701,0.009744644165039062,-0.2535672187805176,0.08752632141113281,0.22452878952026367,-88.91886138916016,0.9244710803031921,0.0,-6.684463977813721,-1.091781735420227,4.162272930145264,-88.951416015625,0.6856879591941833,0.0
